plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-85914,Women Wallets,BLU,Bleu Marine,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,100,30,A800,MV SOHO New York,3384.79,1126.56,6,4356.99,4317.6,1464.29,7,5083.15,17,12,5,17,13,0
MV-24530,Women Day Dresses Luxe,NVY,Navy,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,34842.68,8869.04,165,42188.74,34154.59,9037.7,169,43211.5,441,371,70,526,515,0
MV-62296,Unisex Bracelets Signature,GRG,Greige,Accessories,Unisex,Jewelry,Bracelets,MVS,MV Signature,100,50,A800,MV SOHO New York,28134.54,7062.17,76,37946.33,27074.6,6788.72,71,35449.87,65,54,11,73,65,0
MV-62296,Unisex Bracelets Signature,CHP,Champagne,Accessories,Unisex,Jewelry,Bracelets,MVS,MV Signature,100,20,A800,MV SOHO New York,39251.26,14149.75,121,55096.58,34400.56,10968.55,100,45534.36,169,116,53,160,154,0
MV-33509,Unisex Fedoras Signature,ANT,Anthracite,Accessories,Unisex,Hats,Fedoras,MVS,MV Signature,100,20,A800,MV SOHO New York,81448.21,21564.53,145,106179.75,96190.69,36256.96,164,120092.96,102,90,12,117,70,0
MV-99381,Women Fedoras Signature,ANT,Anthracite,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,20,A800,MV SOHO New York,33096.36,11099.94,58,49420.87,42230.5,14580.54,69,58793.8,134,126,8,164,146,0
MV-86484,Men Blazers Essential,TAN,Tan,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,30,A800,MV SOHO New York,22426.76,7592.9,50,28498.36,27171.41,6881.18,60,34198.04,175,165,10,186,131,0
MV-12128,Women Cat Eye Signature,NVY,Navy,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,100,20,A800,MV SOHO New York,8710.36,2586.31,38,11805.62,7455.65,2499.29,34,10562.93,24,15,9,19,12,0
MV-95191,Women Coats Signature,CHP,Champagne,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,100,30,A800,MV SOHO New York,14458.01,4340.53,26,17518.85,16720.28,5657.35,33,22235.47,22,19,3,26,20,0
MV-30644,Men Chain Belts Slim,GRG,Greige,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,100,50,A800,MV SOHO New York,42188.74,15774.41,39,55360.6,51926.09,13029.18,46,65297.12,63,46,17,75,71,0
MV-96200,Women Suit Sets,BRG,Bordeaux,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,100,20,A800,MV SOHO New York,30634.63,9583.51,102,36463.53,23083.9,8192.47,81,28956.33,387,264,123,355,253,0
MV-46559,Men Ballet Flats Luxe,NOI,Noir,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,100,20,A800,MV SOHO New York,20172.2,5115.08,63,28487.32,18654.35,5445.31,54,24417.71,102,82,20,88,58,0
MV-62521,Women Silk Scarves Luxe,TAN,Tan,Accessories,Women,Scarves,Silk Scarves,MVS,MV Signature,100,20,A800,MV SOHO New York,58504.99,19265.48,153,71087.07,67167.37,17224.16,178,82702.6,80,68,12,83,50,0
MV-45986,Women Chain Belts Classic,CHP,Champagne,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,32668.57,11215.94,40,45941.71,28326.46,7110.26,36,41347.54,89,59,30,69,59,0
MV-60052,Unisex Evening Dresses,CHP,Champagne,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,33395.61,12289.94,64,46428.57,37165.65,9921.62,66,47879.46,112,71,41,100,93,0
MV-60052,Unisex Evening Dresses,RSE,Rose Poudre,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,40860.71,10425.21,68,60288.37,44332.71,11253.02,69,61174.96,106,80,26,89,77,0
MV-33703,Men Earrings Slim,RSE,Rose Poudre,Accessories,Men,Jewelry,Earrings,MVS,MV Signature,100,50,A800,MV SOHO New York,21877.08,7007.23,61,27937.03,16538.93,6153.98,45,20609.28,213,176,37,186,152,0
MV-32527,Women Mules Luxe,VRT,Vert,Footwear,Women,Heels,Mules,MV,Maison Voss,100,30,A800,MV SOHO New York,21838.96,7555.75,83,31871.1,23841.31,7832.86,97,37246.95,130,93,37,163,159,0
MV-54089,Unisex Blazers,BEG,Beige,Ready-to-Wear,Unisex,Outerwear,Blazers,MVS,MV Signature,100,70,A800,MV SOHO New York,7613.54,2739.25,18,10662.26,10183.98,3632.86,22,13031.65,30,22,8,41,31,0
MV-86484,Men Blazers Essential,CHP,Champagne,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,10633.19,2791.6,49,14950.9,8582.97,2189.27,38,11594.58,50,31,19,37,27,0
MV-45986,Women Chain Belts Classic,ANT,Anthracite,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,100,50,A800,MV SOHO New York,4468.68,1119.61,7,6479.64,3112.12,1062.84,5,4628.31,12,8,4,9,8,0
MV-54725,Women Suit Trousers Classic,CHP,Champagne,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,100,20,A800,MV SOHO New York,7823.11,2602.71,33,11584.18,9941.72,3318.18,37,12988.32,37,26,11,43,33,0
MV-13761,Women Evening Dresses Luxe,BLU,Bleu Marine,Ready-to-Wear,Women,Dresses,Evening Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,19175.21,7160.97,46,24657.76,19373.13,5384.66,44,23585.68,139,122,17,156,132,0
MV-33647,Men Coats Heritage,BRG,Bordeaux,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,100,50,A800,MV SOHO New York,22304.45,6804.63,72,31514.56,22904.35,7851.67,76,33265.37,237,171,66,241,196,0
MV-63225,Unisex Key Holders,RSE,Rose Poudre,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,137956.68,46631.36,207,181693.87,110368.03,29469.72,173,151850.44,277,174,103,254,194,0
MV-40595,Women Day Dresses Heritage,CHP,Champagne,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,37907.7,13569.31,63,44840.74,32681.47,11810.93,53,37723.16,228,222,6,203,126,0
MV-96341,Women Card Holders Signature,GRG,Greige,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,40267.16,10547.68,93,52285.77,32438.41,9789.47,68,38230.45,110,104,6,96,64,0
MV-82199,Men Shorts Classic,ARG,Argent,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,100,20,A800,MV SOHO New York,12346.28,3671.5,48,18071.74,12281.12,3121.62,49,18448.24,70,52,18,81,52,0
MV-16839,Unisex Key Holders Luxe,TAN,Tan,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,65282.78,23868.89,69,97429.1,48623.3,13830.75,51,72012.81,273,200,73,216,144,0
MV-21542,Women Clutches Signature,NVY,Navy,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,100,30,A800,MV SOHO New York,3661.58,1156.1,5,4545.9,4175.17,1531.87,6,5455.08,3,2,1,3,2,0
MV-62772,Men Tote Bags Signature,RSE,Rose Poudre,Leather Goods,Men,Handbags,Tote Bags,MV,Maison Voss,100,50,A800,MV SOHO New York,15846.43,5189.87,20,19928.0,12745.64,4016.71,17,16938.8,40,28,12,37,26,0
MV-39444,Men Key Holders Relaxed,SBL,Sable,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,100,30,A800,MV SOHO New York,30741.73,11098.65,30,38566.28,30909.58,7973.13,32,41137.36,48,31,17,49,47,0
MV-13761,Women Evening Dresses Luxe,NVY,Navy,Ready-to-Wear,Women,Dresses,Evening Dresses,MVS,MV Signature,100,50,A800,MV SOHO New York,12353.53,3465.15,44,16205.43,16253.58,4780.97,54,19888.48,93,88,5,99,72,0
MV-78614,Women Trousers Signature,VRT,Vert,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,100,70,A800,MV SOHO New York,573.04,214.04,3,767.06,370.27,128.32,2,511.37,7,6,1,6,5,0
MV-48462,Women Ankle Boots Relaxed,TAN,Tan,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,100,20,A800,MV SOHO New York,2388.12,729.21,10,3433.53,1682.44,581.67,7,2403.47,25,16,9,15,13,0
MV-23238,Women Knitwear Essential,SBL,Sable,Ready-to-Wear,Women,Tops,Knitwear,MV,Maison Voss,100,30,A800,MV SOHO New York,6362.39,2251.44,22,8689.53,6079.41,2148.79,19,7504.59,50,39,11,52,44,0
MV-82924,Women Low Top Classic,IVR,Ivoire,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,100,20,A800,MV SOHO New York,110552.54,29109.45,245,162927.29,100485.23,36883.2,210,139651.96,395,258,137,406,256,0
MV-65851,Women Midi Dresses Slim,CRM,Creme,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,8277.22,2942.35,27,10061.25,10253.69,3284.74,33,12297.08,88,86,2,110,75,0
MV-23979,Women Check-In Relaxed,CAM,Camel,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,100,20,A800,MV SOHO New York,18723.46,6014.71,45,25667.26,24383.61,6542.89,55,31371.09,28,21,7,33,24,0
MV-45986,Women Chain Belts Classic,SBL,Sable,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,100,50,A800,MV SOHO New York,12900.79,4310.84,15,17529.99,17401.57,4997.2,18,21035.99,22,15,7,24,14,0
MV-46421,Women Knee High Slim,ANT,Anthracite,Footwear,Women,Boots,Knee High,MVS,MV Signature,100,20,A800,MV SOHO New York,34466.0,13006.37,65,41742.65,36269.78,11796.6,78,50091.18,71,62,9,97,86,0
MV-93717,Women Leather Belts Heritage,SBL,Sable,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,100,20,A800,MV SOHO New York,22827.35,7160.28,22,32077.14,26937.42,9412.89,24,34993.24,49,41,8,44,31,0
MV-82512,Women Shorts Heritage,ANT,Anthracite,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,100,30,A800,MV SOHO New York,8431.4,2584.15,16,11018.51,7981.01,2481.9,16,11018.51,48,30,18,46,31,0
MV-52487,Men Mini Bags Luxe,RSE,Rose Poudre,Leather Goods,Men,Handbags,Mini Bags,MV,Maison Voss,100,50,A800,MV SOHO New York,36955.99,9506.47,50,45817.14,39305.84,11034.31,58,53147.89,195,150,45,183,119,0
MV-69446,Unisex Evening Dresses Modern,TRP,Taupe,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MV,Maison Voss,100,50,A800,MV SOHO New York,492.64,162.7,1,672.41,448.2,124.37,1,672.41,1,0,1,1,0,0
MV-99381,Women Fedoras Signature,ANT,Anthracite,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,20,A800,MV SOHO New York,198.86,53.99,1,247.14,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-69446,Unisex Evening Dresses Modern,CAM,Camel,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MV,Maison Voss,100,50,A800,MV SOHO New York,6283.81,1762.21,17,7633.06,6122.21,1853.11,17,7633.06,22,14,8,20,13,0
MV-71953,Women Suit Trousers Relaxed,CHP,Champagne,Ready-to-Wear,Women,Suits,Suit Trousers,MVS,MV Signature,100,50,A800,MV SOHO New York,1334.29,451.84,2,1674.21,1283.64,381.41,2,1674.21,6,4,2,6,5,0
MV-26505,Men Leather Belts Relaxed,RSE,Rose Poudre,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,100,30,A800,MV SOHO New York,6368.39,1733.22,7,8584.58,6002.19,2236.49,7,8584.58,26,23,3,33,25,0
MV-86483,Women Wallets Luxe,CRM,Cognac,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,100,50,A800,MV SOHO New York,9466.31,3414.97,28,12577.55,11625.18,3796.42,33,14823.54,76,50,26,81,70,0
MV-76039,Women Boots Relaxed,ARG,Argent,Footwear,Women,Heels,Boots,MVS,MV Signature,100,20,A800,MV SOHO New York,33919.79,12669.96,111,48564.37,35012.78,11319.15,104,45501.76,75,46,29,62,50,0
MV-20543,Men Check-In Classic,RSE,Rose Poudre,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,100,20,A800,MV SOHO New York,16482.97,6137.84,58,22441.78,20175.3,5785.73,67,25924.13,113,101,12,129,93,0
MV-99224,Men Day Dresses Relaxed,BEG,Beige,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,27114.9,7651.7,49,32693.17,31735.6,8598.23,61,40699.67,73,45,28,78,60,0
MV-26074,Women Fedoras Slim,BRG,Bordeaux,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,20,A800,MV SOHO New York,4468.54,1631.32,23,5595.3,2842.23,738.72,16,3892.38,53,42,11,37,28,0
MV-91490,Women Midi Dresses,ROG,Rouge,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,70940.47,24112.71,185,88403.37,75068.73,19167.95,196,93659.79,158,155,3,138,87,0
MV-59308,Men Knitwear Essential,IVR,Ivoire,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,100,20,A800,MV SOHO New York,10471.04,3727.44,34,14880.89,10489.72,3020.45,38,16631.58,27,23,4,27,23,0
MV-16265,Women Chain Belts Signature,ARG,Argent,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,20,A800,MV SOHO New York,2517.46,927.37,6,3124.94,2451.48,785.06,6,3124.94,18,15,3,15,12,0
MV-59672,Women Shoulder Bags Classic,ARG,Argent,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,70265.49,19760.19,66,101114.83,68991.47,20979.27,65,99582.78,209,163,46,193,142,0
MV-99224,Men Day Dresses Relaxed,ECR,Ecru,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,100,30,A800,MV SOHO New York,1607.59,581.81,8,2111.85,2020.12,570.71,10,2639.82,14,12,2,15,14,0
MV-43491,Women Earrings Heritage,CAM,Camel,Accessories,Women,Jewelry,Earrings,MV,Maison Voss,100,20,A800,MV SOHO New York,7601.92,2623.47,29,9417.42,5884.34,1574.58,23,7468.99,84,56,28,81,51,0
MV-59015,Unisex Baseball Caps Relaxed,TRP,Taupe,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,100,50,A800,MV SOHO New York,28480.27,7225.56,48,37079.33,32986.6,8344.59,52,40169.27,87,52,35,81,74,0
MV-17331,Women Key Holders Relaxed,NOI,Noir,Leather Goods,Women,Small Leather Goods,Key Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,70616.55,20460.6,143,90003.86,84160.57,26587.66,154,96927.23,290,186,104,367,363,0
MV-21164,Men Shorts Relaxed,TAN,Tan,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,100,30,A800,MV SOHO New York,13842.58,5064.89,46,20127.06,16262.21,5024.53,50,21877.24,31,25,6,27,22,0
MV-85914,Women Wallets,ANT,Anthracite,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,100,70,A800,MV SOHO New York,47929.56,14233.12,83,63965.55,38669.41,12784.13,65,50093.5,173,156,17,118,96,0
MV-71953,Women Suit Trousers Relaxed,BEG,Beige,Ready-to-Wear,Women,Suits,Suit Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,230981.65,79315.0,340,306663.9,304809.01,113993.45,420,378820.11,527,443,84,769,579,0
MV-99381,Women Fedoras Signature,ECR,Ecru,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,30,A800,MV SOHO New York,1697.98,569.48,9,2382.05,1839.76,530.07,9,2382.05,13,9,4,12,8,0
MV-99381,Women Fedoras Signature,CRM,Cognac,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,20,A800,MV SOHO New York,6344.65,2311.05,22,8820.8,5178.5,1791.06,17,6816.07,39,31,8,29,23,0
MV-47196,Women Wallets,NOI,Noir,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,100,50,A800,MV SOHO New York,23888.95,6360.23,34,30894.01,23963.59,8124.41,33,29985.37,61,59,2,66,55,0
MV-89963,Women Cat Eye Luxe,BLU,Bleu Marine,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,100,20,A800,MV SOHO New York,7997.46,2522.85,37,11399.17,6917.55,1754.44,33,10166.83,121,87,34,91,72,0
MV-73532,Women Midi Dresses Modern,CRM,Creme,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,100,50,A800,MV SOHO New York,14691.44,4462.8,36,19512.79,17462.58,4868.62,43,23306.95,55,49,6,68,44,0
MV-51704,Women Fedoras Luxe,NVY,Navy,Accessories,Women,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,46304.18,12654.64,164,61212.79,53334.69,16820.1,197,73530.0,610,579,31,844,763,0
MV-43681,Men Low Top Luxe,IVR,Ivoire,Footwear,Men,Sneakers,Low Top,MV,Maison Voss,100,20,A800,MV SOHO New York,64028.53,23558.98,86,83461.58,44020.0,13244.03,64,62110.94,324,203,121,230,181,0
MV-60181,Women Jackets Classic,ECR,Ecru,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,100,20,A800,MV SOHO New York,24616.08,9006.86,64,32378.4,32773.46,12370.21,77,38955.26,158,121,37,211,159,0
MV-92345,Women Leather Belts Modern,ARG,Argent,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,100,30,A800,MV SOHO New York,14307.19,5262.85,25,19935.59,11401.79,3175.18,22,17543.32,63,48,15,48,31,0
MV-23979,Women Check-In Relaxed,TRP,Taupe,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,100,70,A800,MV SOHO New York,79310.04,29609.88,119,107209.68,81253.88,27086.88,126,113516.13,238,196,42,288,275,0
MV-81364,Unisex Crossbody Bags Signature,BEG,Beige,Leather Goods,Unisex,Handbags,Crossbody Bags,MVS,MV Signature,100,50,A800,MV SOHO New York,177871.09,61894.93,214,235299.17,179071.77,56581.45,212,233100.11,561,428,133,489,405,0
MV-67104,Men Sandals Essential,BLU,Bleu Marine,Footwear,Men,Heels,Sandals,MV,Maison Voss,100,20,A800,MV SOHO New York,35869.35,12841.27,118,50145.48,31765.1,8697.8,100,42496.17,373,345,28,348,267,0
MV-16895,Women Leather Belts Slim,CAM,Camel,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,1050.03,263.87,1,1284.15,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-79329,Men Suit Trousers Classic,ROG,Rouge,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,100,50,A800,MV SOHO New York,21529.85,6350.59,69,30181.13,22018.26,7829.68,75,32805.58,35,32,3,33,19,0
MV-92203,Men Clutches,VRT,Vert,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,100,20,A800,MV SOHO New York,1984.07,684.67,3,2711.17,1299.91,353.06,2,1807.45,7,5,2,5,4,0
MV-71474,Men Loafers Relaxed,NOI,Noir,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,50,A800,MV SOHO New York,12799.13,4451.69,20,16103.88,12762.99,3702.67,22,17714.27,46,40,6,48,42,0
MV-12665,Women Suit Trousers Essential,IVR,Ivoire,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,100,20,A800,MV SOHO New York,2373.85,618.42,4,2842.58,2464.09,794.38,4,2842.58,11,7,4,14,13,0
MV-23133,Men Trousers Essential,BEG,Beige,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,100,20,A800,MV SOHO New York,38729.91,13036.7,63,53594.85,40090.64,12175.54,69,58699.12,62,38,24,63,60,0
MV-15958,Men Pumps Heritage,NVY,Navy,Footwear,Men,Heels,Pumps,MVS,MV Signature,100,50,A800,MV SOHO New York,20868.51,6852.73,80,31209.93,21718.73,7715.36,80,31209.93,98,74,24,93,64,0
MV-92478,Women Blazers Classic,SBL,Sable,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,2122.37,691.04,8,2608.31,1717.64,491.91,6,1956.23,4,2,2,3,2,0
MV-36143,Unisex Weekender Heritage,BRG,Bordeaux,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,100,50,A800,MV SOHO New York,24678.08,7276.45,33,36718.57,17195.52,5837.95,23,25591.73,93,59,34,58,51,0
MV-15958,Men Pumps Heritage,ECR,Ecru,Footwear,Men,Heels,Pumps,MVS,MV Signature,100,20,A800,MV SOHO New York,26313.8,8738.2,42,38028.81,21421.72,5487.53,37,33501.57,139,126,13,112,83,0
MV-50213,Women Tops Slim,ROG,Rouge,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,100,20,A800,MV SOHO New York,6768.63,1825.7,31,9131.6,4955.86,1786.08,24,7069.63,83,76,7,67,53,0
MV-20328,Men Clutches,BRG,Bordeaux,Leather Goods,Men,Handbags,Clutches,MVS,MV Signature,100,50,A800,MV SOHO New York,6385.39,2349.19,8,8143.84,6642.77,1724.46,8,8143.84,7,5,2,6,4,0
MV-51116,Unisex Tops Essential,CRM,Cognac,Ready-to-Wear,Unisex,Tops,Tops,MV,Maison Voss,100,20,A800,MV SOHO New York,13975.53,3744.0,37,17169.48,17853.13,6557.27,44,20417.77,40,26,14,57,51,0
MV-33703,Men Earrings Slim,GRG,Greige,Accessories,Men,Jewelry,Earrings,MVS,MV Signature,100,50,A800,MV SOHO New York,43689.05,15973.51,95,59221.48,51487.81,19277.49,106,66078.7,234,192,42,238,216,0
MV-33647,Men Coats Heritage,VRT,Vert,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,100,50,A800,MV SOHO New York,2750.11,1040.31,5,3490.81,3535.19,1280.61,6,4188.97,3,2,1,4,3,0
MV-54313,Women Wallets Classic,ARG,Argent,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,100,20,A800,MV SOHO New York,2916.11,949.9,5,3903.51,3498.81,915.82,6,4684.21,8,5,3,9,6,0
MV-62034,Women Necklaces Luxe,VRT,Vert,Accessories,Women,Jewelry,Necklaces,MVS,MV Signature,100,20,A800,MV SOHO New York,7889.99,2932.37,30,10543.01,9454.54,3090.22,38,13354.48,34,31,3,51,42,0
MV-47196,Women Wallets,TAN,Tan,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,100,20,A800,MV SOHO New York,157316.18,44027.49,196,188817.29,140162.31,35666.25,182,175330.34,462,376,86,514,398,0
MV-99381,Women Fedoras Signature,NOI,Noir,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,50,A800,MV SOHO New York,13484.27,5018.53,76,18821.23,10400.62,2735.63,63,15601.81,55,33,22,53,44,0
MV-79822,Unisex Fedoras Slim,IVR,Ivoire,Accessories,Unisex,Hats,Fedoras,MV,Maison Voss,100,50,A800,MV SOHO New York,26344.52,7351.72,78,34737.57,22648.51,7942.04,62,27611.92,176,175,1,133,102,0
MV-15014,Women Bracelets Modern,NOI,Noir,Accessories,Women,Jewelry,Bracelets,MVS,MV Signature,100,20,A800,MV SOHO New York,6365.29,1997.11,31,8721.48,4663.96,1340.0,21,5908.1,109,73,36,73,57,0
MV-38183,Men Suit Trousers Essential,ECR,Ecru,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,36146.81,9063.19,62,45685.86,32030.22,11947.77,52,38317.17,246,174,72,202,165,0
MV-44335,Women Slides Slim,BEG,Beige,Footwear,Women,Flats,Slides,MV,Maison Voss,100,20,A800,MV SOHO New York,784.51,239.85,1,1098.43,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-97782,Women Leather Belts Signature,CRM,Cognac,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,100,50,A800,MV SOHO New York,42205.48,13340.77,69,61353.07,33143.74,8495.78,53,47126.27,42,30,12,26,15,0
MV-94323,Women Round Frames Classic,NVY,Navy,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,100,50,A800,MV SOHO New York,56218.56,14353.45,168,79418.8,62551.77,16209.92,178,84146.11,424,263,161,521,319,0
MV-38047,Women Round Frames Relaxed,VRT,Vert,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,100,20,A800,MV SOHO New York,38952.62,11303.03,65,48011.98,34276.49,10779.92,62,45796.05,88,66,22,87,80,0
MV-16265,Women Chain Belts Signature,CRM,Creme,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,30,A800,MV SOHO New York,70967.18,22334.47,142,90546.58,76470.94,24323.71,148,94372.49,142,96,46,119,85,0
MV-38760,Unisex Rings Heritage,BEG,Beige,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,100,30,A800,MV SOHO New York,38447.05,14125.02,88,55350.64,33510.39,11236.3,80,50318.76,104,77,27,87,78,0
MV-70648,Women Tops,CRM,Cognac,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,100,20,A800,MV SOHO New York,4011.1,1328.6,8,5193.65,4550.86,1623.09,9,5842.86,5,4,1,6,3,0
MV-24316,Women Low Top Relaxed,BEG,Beige,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,100,20,A800,MV SOHO New York,80268.96,26670.03,160,101158.96,68585.57,24559.18,156,98629.98,551,445,106,635,608,0
MV-71057,Women Boots,NVY,Navy,Footwear,Women,Heels,Boots,MVS,MV Signature,100,50,A800,MV SOHO New York,2659.89,1001.69,4,3855.63,1399.96,450.11,2,1927.81,9,6,3,6,5,0
MV-93746,Women Blazers Essential,NOI,Noir,Ready-to-Wear,Women,Suits,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,23213.81,7715.65,52,29466.28,18433.1,6699.28,41,23233.03,175,154,21,121,109,0
MV-89928,Men Suit Trousers Slim,BLU,Bleu Marine,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,6069.06,1774.24,10,8154.73,5100.63,1422.67,9,7339.25,33,21,12,33,26,0
MV-25974,Women Chain Belts,CRM,Creme,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,910.6,311.03,1,1238.2,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-70443,Women Card Holders Heritage,BLU,Bleu Marine,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,15000.53,3815.45,37,22036.29,19163.63,6045.22,47,27992.04,115,77,38,159,96,0
MV-84531,Women Check-In Classic,ARG,Argent,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,100,20,A800,MV SOHO New York,15889.56,5541.5,24,20413.11,10730.94,3341.39,18,15309.83,90,67,23,64,60,0
MV-78955,Women Pouches Modern,NVY,Navy,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,100,20,A800,MV SOHO New York,28769.17,7546.64,45,37009.02,26717.59,9267.35,42,34541.75,72,56,16,75,55,0
