plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-19869,Women Wool Scarves Slim,NOI,Noir,Accessories,Women,Scarves,Wool Scarves,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,7743.65,2044.1,17,9849.7,10325.89,2706.64,21,12167.27,24,15,9,25,18,0
MV-78614,Women Trousers Signature,BEG,Beige,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1426.52,421.41,2,2010.91,653.86,182.79,1,1005.46,7,5,2,5,4,0
MV-91830,Women Bracelets,NVY,Navy,Accessories,Women,Jewelry,Bracelets,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,408.6,148.22,1,565.92,382.96,126.31,1,565.92,2,1,1,2,1,0
MV-53655,Women Leather Belts Slim,VRT,Vert,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,1792.14,582.5,2,2220.75,914.53,236.96,1,1110.38,4,2,2,3,2,0
MV-62044,Women Low Top Classic,IVR,Ivoire,Footwear,Women,Sneakers,Low Top,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,1241.8,462.15,3,1481.6,1193.61,376.92,3,1481.6,2,1,1,2,1,0
MV-20543,Men Check-In Classic,ANT,Anthracite,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,722.37,192.97,1,903.44,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-38683,Men Tops Slim,CRM,Creme,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2934.46,866.72,5,3652.68,1887.91,609.87,3,2191.61,11,10,1,6,5,0
MV-58566,Men Leather Belts Relaxed,CHP,Champagne,Leather Goods,Men,Belts,Leather Belts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,10519.53,2789.11,31,13380.01,11847.2,4323.51,37,15969.69,81,50,31,99,69,0
MV-99381,Women Fedoras Signature,CHP,Champagne,Accessories,Women,Hats,Fedoras,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,600.27,173.92,3,818.98,600.2,209.56,3,818.98,4,3,1,5,3,0
MV-79942,Men Blazers Essential,BRG,Bordeaux,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,654.39,224.39,2,890.14,314.06,87.83,1,445.07,7,4,3,4,3,0
MV-82910,Men Shirts Signature,SBL,Sable,Ready-to-Wear,Men,Tops,Shirts,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,1342.92,484.3,2,1775.31,727.05,196.81,1,887.65,4,3,1,3,2,0
MV-54313,Women Wallets Classic,BEG,Beige,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,1156.68,301.33,1,1527.85,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-62521,Women Silk Scarves Luxe,ANT,Anthracite,Accessories,Women,Scarves,Silk Scarves,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2138.25,731.47,10,3038.09,1889.54,629.85,9,2734.28,25,20,5,22,18,0
MV-99224,Men Day Dresses Relaxed,CHP,Champagne,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,563.65,187.9,2,699.34,248.71,89.86,1,349.67,7,5,2,4,3,0
MV-26551,Women Mules Luxe,RSE,Rose Poudre,Footwear,Women,Heels,Mules,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,999.25,316.96,2,1246.06,431.94,109.46,1,623.03,6,4,2,5,3,0
MV-23579,Men Cat Eye,BRG,Bordeaux,Accessories,Men,Sunglasses,Cat Eye,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,2110.41,534.61,5,2940.22,1715.0,575.66,4,2352.17,7,4,3,5,4,0
MV-69829,Men Ballet Flats Slim,GRG,Greige,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1393.76,438.74,2,1907.66,622.73,206.94,1,953.83,6,3,3,6,4,0
MV-48462,Women Ankle Boots Relaxed,BLU,Bleu Marine,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,1746.02,628.29,5,2194.26,1671.64,631.46,5,2194.26,7,4,3,7,6,0
MV-15014,Women Bracelets Modern,ECR,Ecru,Accessories,Women,Jewelry,Bracelets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,286.98,82.7,1,347.77,0.0,0.0,0,0.0,2,1,1,2,1,0
MV-86484,Men Blazers Essential,VRT,Vert,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1917.84,617.77,8,2900.69,2005.86,559.25,8,2900.69,18,13,5,17,10,0
MV-18163,Men Blazers Slim,CAM,Camel,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,7877.78,2928.48,14,11209.92,5322.02,1450.57,10,8007.09,30,29,1,25,21,0
MV-98815,Men Check-In,CRM,Cognac,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,5086.58,1856.93,5,6355.78,3982.2,1402.06,4,5084.62,10,7,3,10,7,0
MV-47196,Women Wallets,SBL,Sable,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,10394.61,3386.19,15,14473.39,10378.45,3389.88,15,14473.39,15,14,1,13,11,0
MV-18163,Men Blazers Slim,GRG,Greige,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,675.91,175.86,1,950.38,657.46,183.86,1,950.38,3,1,2,3,2,0
MV-44335,Women Slides Slim,VRT,Vert,Footwear,Women,Flats,Slides,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1473.78,465.63,3,2052.09,992.9,316.1,2,1368.06,6,5,1,5,3,0
MV-44099,Women Trousers Essential,IVR,Ivoire,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,1613.97,548.04,4,2283.01,1220.34,446.6,3,1712.26,6,4,2,5,3,0
MV-26704,Men Pouches Classic,ANT,Anthracite,Leather Goods,Men,Small Leather Goods,Pouches,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,1892.6,708.51,4,2552.16,1435.46,409.2,3,1914.12,11,7,4,9,6,0
MV-23579,Men Cat Eye,ROG,Rouge,Accessories,Men,Sunglasses,Cat Eye,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1049.95,324.83,2,1418.05,914.74,241.56,2,1418.05,3,2,1,3,2,0
MV-84531,Women Check-In Classic,ANT,Anthracite,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,2050.26,566.37,2,2873.59,2148.8,554.24,2,2873.59,4,3,1,4,3,0
MV-54942,Men Square Frames Relaxed,ECR,Ecru,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,302.63,98.68,1,347.28,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-30730,Men High Top Luxe,ARG,Argent,Footwear,Men,Sneakers,High Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1246.64,422.02,2,1701.68,617.95,157.99,1,850.84,2,1,1,1,0,0
MV-96761,Men Jackets Essential,CAM,Camel,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,310.3,115.68,1,432.59,278.77,97.67,1,432.59,1,0,1,1,0,0
MV-59834,Women Skirts,IVR,Ivoire,Ready-to-Wear,Women,Bottoms,Skirts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2441.37,782.28,6,3493.2,2841.79,722.46,7,4075.4,6,5,1,8,5,0
MV-62383,Men Berets Relaxed,CRM,Creme,Accessories,Men,Hats,Berets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,384.17,120.8,1,520.95,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-70258,Men Platform Slim,CHP,Champagne,Footwear,Men,Sneakers,Platform,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,822.65,293.21,1,970.61,0.0,0.0,0,0.0,2,1,1,2,1,0
MV-70258,Men Platform Slim,SBL,Sable,Footwear,Men,Sneakers,Platform,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2487.38,908.46,4,3125.62,3241.92,881.63,5,3907.02,13,8,5,15,11,0
MV-63843,Women Midi Dresses Essential,BRG,Bordeaux,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,869.15,324.26,4,1169.69,572.56,145.2,3,877.27,10,6,4,7,5,0
MV-74866,Women Wool Scarves Luxe,CRM,Cognac,Accessories,Women,Scarves,Wool Scarves,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,4510.12,1291.2,10,6278.91,4161.87,1305.77,9,5651.02,10,7,3,9,8,0
MV-68493,Women Chain Belts Relaxed,CRM,Cognac,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,4644.28,1448.23,4,5745.46,4484.67,1699.08,4,5745.46,11,6,5,9,8,0
MV-35995,Unisex Check-In Modern,BEG,Beige,Leather Goods,Unisex,Luggage,Check-In,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1484.5,531.92,2,1945.07,805.56,229.84,1,972.53,2,1,1,1,0,0
MV-49139,Men Wool Scarves Essential,BRG,Bordeaux,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1619.06,608.64,8,1912.63,1300.37,483.93,6,1434.47,24,17,7,22,21,0
MV-86556,Women Evening Dresses Classic,BRG,Bordeaux,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1295.11,387.86,3,1860.89,864.95,279.28,2,1240.59,4,2,2,3,2,0
MV-52176,Women Check-In Relaxed,CHP,Champagne,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,729.86,203.53,1,922.76,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-88222,Men Suit Trousers Heritage,ROG,Rouge,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2817.45,805.33,4,3712.2,2765.09,988.18,4,3712.2,11,10,1,10,9,0
MV-85914,Women Wallets,ROG,Rouge,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,6284.06,2184.64,12,7806.6,5558.89,1824.73,11,7156.05,28,19,9,24,15,0
MV-56438,Men Boots Essential,IVR,Ivoire,Footwear,Men,Heels,Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1474.14,476.05,2,2206.59,750.45,200.97,1,1103.29,1,0,1,0,0,0
MV-57052,Men Day Dresses Signature,TAN,Tan,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,724.06,272.72,1,1022.02,702.65,250.61,1,1022.02,0,0,0,0,0,0
MV-23133,Men Trousers Essential,NOI,Noir,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,534.38,166.37,1,699.54,507.85,159.02,1,699.54,0,0,0,0,0,0
MV-40595,Women Day Dresses Heritage,ROG,Rouge,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,687.62,253.1,1,930.9,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-20336,Men Blazers Heritage,ANT,Anthracite,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1052.07,315.9,2,1306.8,1133.58,362.47,2,1306.8,6,4,2,6,4,0
MV-20993,Men Wool Scarves Slim,ANT,Anthracite,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2480.88,811.41,4,3410.51,2059.46,588.07,3,2557.88,4,3,1,2,1,0
MV-77538,Men Check-In Signature,ARG,Argent,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,700.09,196.51,1,952.17,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-43491,Women Earrings Heritage,CAM,Camel,Accessories,Women,Jewelry,Earrings,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5650.84,1672.68,14,7037.25,5555.14,1543.41,13,6534.59,40,34,6,33,25,0
MV-97684,Unisex Bracelets Luxe,NOI,Noir,Accessories,Unisex,Jewelry,Bracelets,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,3987.54,1040.12,7,5458.34,3909.69,1355.45,7,5458.34,20,19,1,20,19,0
MV-57943,Women Shorts Essential,CAM,Camel,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2421.87,760.46,4,3094.16,1983.48,537.37,3,2320.62,9,7,2,7,6,0
MV-82924,Women Low Top Classic,BLU,Bleu Marine,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,5483.02,1496.35,8,7795.59,3805.02,1065.28,5,4872.24,16,13,3,13,9,0
MV-15513,Unisex Shorts Heritage,TRP,Taupe,Ready-to-Wear,Unisex,Bottoms,Shorts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,614.45,233.15,1,809.71,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-58566,Men Leather Belts Relaxed,BRG,Bordeaux,Leather Goods,Men,Belts,Leather Belts,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,1426.0,425.45,3,2057.93,1520.65,516.5,3,2057.93,8,7,1,9,7,0
MV-19862,Men Pumps Slim,ECR,Ecru,Footwear,Men,Heels,Pumps,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,4057.73,1219.84,5,5275.25,5482.54,1524.29,6,6330.31,5,4,1,5,4,0
MV-27892,Men Suit Trousers Modern,SBL,Sable,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5375.22,1678.4,8,7595.02,3583.25,1064.3,5,4746.89,22,18,4,14,9,0
MV-54185,Men Trousers Heritage,BLU,Bleu Marine,Ready-to-Wear,Men,Bottoms,Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2803.13,775.78,7,3955.73,2565.26,895.51,7,3955.73,10,9,1,8,7,0
MV-94323,Women Round Frames Classic,RSE,Rose Poudre,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,577.39,192.01,1,784.89,651.12,173.62,1,784.89,0,0,0,0,0,0
MV-73532,Women Midi Dresses Modern,BEG,Beige,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,8574.01,2744.22,14,12202.96,10886.94,3612.62,16,13946.25,49,40,9,62,47,0
MV-42087,Men Slides Slim,BLU,Bleu Marine,Footwear,Men,Flats,Slides,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,556.46,178.17,1,732.19,544.65,192.98,1,732.19,3,2,1,3,2,0
MV-67961,Men Wool Scarves Heritage,ARG,Argent,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,2223.53,579.26,10,2809.4,2388.77,898.47,10,2809.4,9,8,1,8,6,0
MV-77538,Men Check-In Signature,ROG,Rouge,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,11007.29,2935.7,18,14810.67,8561.34,2940.56,15,12342.23,47,44,3,43,29,0
MV-62383,Men Berets Relaxed,CAM,Camel,Accessories,Men,Hats,Berets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,629.02,225.69,1,865.38,655.96,230.54,1,865.38,1,0,1,1,0,0
MV-69829,Men Ballet Flats Slim,SBL,Sable,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1875.29,707.93,6,2419.09,1584.56,465.96,5,2015.91,23,17,6,24,21,0
MV-40595,Women Day Dresses Heritage,RSE,Rose Poudre,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,621.92,230.44,1,830.26,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-17592,Men Coats Relaxed,NOI,Noir,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,413.02,130.31,2,502.76,214.81,77.74,1,251.38,3,2,1,2,1,0
MV-68838,Men Suit Trousers Signature,VRT,Vert,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1056.34,314.23,3,1337.4,613.19,198.11,2,891.6,7,6,1,4,3,0
MV-72031,Women Blazers,SBL,Sable,Ready-to-Wear,Women,Suits,Blazers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1447.36,389.09,4,2054.15,1157.49,400.37,3,1540.61,3,1,2,2,1,0
MV-19862,Men Pumps Slim,SBL,Sable,Footwear,Men,Heels,Pumps,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,4716.44,1505.08,14,6736.52,4382.41,1134.67,14,6736.52,48,44,4,41,26,0
MV-74038,Women Pouches,TRP,Taupe,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1663.54,527.2,5,2116.83,972.27,314.27,3,1270.1,14,9,5,10,6,0
MV-38760,Unisex Rings Heritage,CRM,Creme,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,1471.12,496.05,3,2135.4,1606.59,452.0,3,2135.4,11,6,5,15,11,0
MV-47243,Men Boots Heritage,NVY,Navy,Footwear,Men,Heels,Boots,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,5980.16,1793.3,8,8849.68,6718.41,2328.99,8,8849.68,10,7,3,9,8,0
MV-12671,Men Ballet Flats Slim,BRG,Bordeaux,Footwear,Men,Flats,Ballet Flats,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,6601.65,1759.74,15,9031.1,5605.2,1967.75,13,7826.95,55,41,14,52,36,0
MV-71537,Women Trousers Heritage,TAN,Tan,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,708.09,264.07,1,901.67,0.0,0.0,0,0.0,3,2,1,1,0,0
MV-49363,Unisex Cashmere Scarves,NVY,Navy,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,7901.17,2204.85,20,10204.41,10010.37,2542.87,25,12755.51,43,33,10,46,43,0
MV-20350,Women Card Holders Essential,ECR,Ecru,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,781.36,198.66,1,1031.01,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-53064,Men Skirts Slim,CRM,Cognac,Ready-to-Wear,Men,Bottoms,Skirts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,3496.55,979.63,8,4571.23,2800.88,1059.25,6,3428.42,28,27,1,21,16,0
MV-62772,Men Tote Bags Signature,VRT,Vert,Leather Goods,Men,Handbags,Tote Bags,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1016.83,273.26,1,1416.61,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-41029,Women Ballet Flats Luxe,VRT,Vert,Footwear,Women,Flats,Ballet Flats,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,478.58,120.43,1,655.98,462.21,161.51,1,655.98,0,0,0,0,0,0
MV-90209,Men Suit Sets Modern,RSE,Rose Poudre,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,608.05,192.48,2,699.31,291.8,94.3,1,349.66,2,1,1,1,0,0
MV-69634,Women Day Dresses Signature,ARG,Argent,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,1723.95,617.12,5,2196.56,1561.79,525.44,5,2196.56,15,11,4,16,11,0
MV-68838,Men Suit Trousers Signature,GRG,Greige,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1345.09,385.29,2,1801.01,1216.94,455.59,2,1801.01,6,4,2,8,6,0
MV-26912,Men Suit Sets Essential,CRM,Cognac,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,439.08,148.44,1,588.36,410.24,136.62,1,588.36,0,0,0,0,0,0
MV-65255,Women Evening Dresses Heritage,CHP,Champagne,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1689.63,579.22,4,2388.09,1161.94,411.84,3,1791.07,8,5,3,6,4,0
MV-99353,Women Tote Bags,BEG,Beige,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,3849.49,1425.69,11,4778.67,3360.76,1217.41,10,4344.24,42,37,5,42,29,0
MV-23979,Women Check-In Relaxed,CAM,Camel,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,920.18,344.26,2,1287.77,902.91,262.48,2,1287.77,1,0,1,1,0,0
MV-99353,Women Tote Bags,ANT,Anthracite,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1019.68,261.21,1,1289.54,1041.94,358.21,1,1289.54,0,0,0,0,0,0
MV-56438,Men Boots Essential,ANT,Anthracite,Footwear,Men,Heels,Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1471.75,436.89,2,2109.89,1402.63,386.23,2,2109.89,2,1,1,1,0,0
MV-89507,Women Blazers Essential,ECR,Ecru,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,204.8,52.55,1,287.22,207.44,57.25,1,287.22,2,1,1,2,1,0
MV-30866,Women Loafers Modern,ARG,Argent,Footwear,Women,Flats,Loafers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,6332.32,2237.91,8,8257.93,6548.97,2457.35,8,8257.93,22,21,1,26,18,0
MV-47196,Women Wallets,IVR,Ivoire,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3354.81,924.59,8,4474.14,3852.67,981.81,9,5033.41,8,6,2,10,6,0
MV-78494,Men Suit Sets Essential,CAM,Camel,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1734.44,439.67,4,2491.72,1582.76,512.46,4,2491.72,6,5,1,5,4,0
MV-23133,Men Trousers Essential,VRT,Vert,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1052.09,288.49,2,1365.27,1083.06,395.72,2,1365.27,6,5,1,7,6,0
MV-71474,Men Loafers Relaxed,VRT,Vert,Footwear,Men,Flats,Loafers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,7052.34,2347.97,8,8337.49,4600.18,1173.38,6,6253.12,17,13,4,13,12,0
MV-47243,Men Boots Heritage,ARG,Argent,Footwear,Men,Heels,Boots,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1083.45,334.08,4,1306.03,1054.4,346.7,4,1306.03,5,3,2,5,3,0
MV-93717,Women Leather Belts Heritage,ECR,Ecru,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,4164.37,1189.28,8,5027.67,3876.09,1278.02,8,5027.67,21,18,3,21,15,0
MV-27486,Women Mules Classic,CRM,Creme,Footwear,Women,Heels,Mules,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2842.94,762.25,5,3983.29,3037.28,887.42,5,3983.29,18,14,4,17,15,0
MV-27139,Men Jackets Signature,SBL,Sable,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,3834.01,1263.75,7,5822.46,4714.04,1444.39,8,6654.25,4,3,1,4,3,0
MV-85914,Women Wallets,NVY,Navy,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,2563.67,950.51,4,3677.93,2355.05,853.87,4,3677.93,5,3,2,5,4,0
MV-15513,Unisex Shorts Heritage,BEG,Beige,Ready-to-Wear,Unisex,Bottoms,Shorts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1080.15,384.41,2,1362.68,1043.93,367.33,2,1362.68,1,0,1,1,0,0
MV-27486,Women Mules Classic,GRG,Greige,Footwear,Women,Heels,Mules,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,12096.46,3986.83,16,17098.66,12920.37,3837.53,15,16029.99,34,29,5,25,19,0
MV-62383,Men Berets Relaxed,CRM,Cognac,Accessories,Men,Hats,Berets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,706.31,178.08,3,919.07,610.6,210.9,3,919.07,7,6,1,7,5,0
MV-67104,Men Sandals Essential,CRM,Creme,Footwear,Men,Heels,Sandals,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1408.41,452.8,4,1824.95,1284.46,470.09,4,1824.95,8,5,3,7,5,0
MV-76237,Women Skirts Classic,TRP,Taupe,Ready-to-Wear,Women,Bottoms,Skirts,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,594.16,150.0,1,754.22,645.96,232.19,1,754.22,2,1,1,2,1,0
MV-96200,Women Suit Sets,ARG,Argent,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2692.69,701.9,5,3217.67,2211.72,651.06,4,2574.14,3,2,1,2,1,0
MV-96760,Women Blouses Signature,CRM,Cognac,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1125.6,387.47,4,1412.76,759.77,192.85,3,1059.57,7,4,3,7,6,0
MV-49139,Men Wool Scarves Essential,BRG,Bordeaux,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,560.44,175.57,1,801.67,547.55,161.36,1,801.67,0,0,0,0,0,0
MV-57942,Women Chelsea Boots Modern,BEG,Beige,Footwear,Women,Boots,Chelsea Boots,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,404.86,103.27,1,569.41,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-71669,Men Silk Scarves,CAM,Camel,Accessories,Men,Scarves,Silk Scarves,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,1495.24,381.72,4,1970.97,1092.47,411.67,3,1478.23,9,8,1,6,3,0
MV-71537,Women Trousers Heritage,VRT,Vert,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,3753.19,1040.96,7,5114.11,2788.12,977.53,5,3652.94,27,19,8,19,11,0
MV-97684,Unisex Bracelets Luxe,ROG,Rouge,Accessories,Unisex,Jewelry,Bracelets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1311.23,428.3,3,1704.76,1158.78,325.27,3,1704.76,11,7,4,12,10,0
