plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-89928,Men Suit Trousers Slim,TRP,Taupe,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,100,50,A800,MV SOHO New York,1596.04,446.96,3,2332.25,1706.27,619.04,3,2332.25,7,5,2,7,4,0
MV-71537,Women Trousers Heritage,NOI,Noir,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,590.01,223.71,1,838.0,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-90031,Women Loafers Heritage,ECR,Ecru,Footwear,Women,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,35721.76,12508.18,63,44125.19,37036.34,13620.42,73,51129.19,231,169,62,224,155,0
MV-82910,Men Shirts Signature,TRP,Taupe,Ready-to-Wear,Men,Tops,Shirts,MV,Maison Voss,100,50,A800,MV SOHO New York,9937.66,3310.57,24,12604.98,10103.43,3527.26,22,11554.56,80,62,18,65,48,0
MV-85965,Men Fedoras Signature,CAM,Camel,Accessories,Men,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,11595.98,4064.52,40,16326.26,13478.9,4190.77,48,19591.51,25,15,10,25,19,0
MV-66531,Unisex Key Holders Modern,CRM,Creme,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,100,50,A800,MV SOHO New York,10813.8,4102.09,16,13607.69,11817.54,4110.65,18,15308.65,34,30,4,35,27,0
MV-94323,Women Round Frames Classic,TAN,Tan,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,100,70,A800,MV SOHO New York,1177.15,340.46,3,1675.13,1098.96,395.7,3,1675.13,8,6,2,9,5,0
MV-80236,Women Coats Slim,BRG,Bordeaux,Ready-to-Wear,Women,Outerwear,Coats,MVS,MV Signature,100,20,A800,MV SOHO New York,1777.48,487.33,3,2202.26,1829.33,580.09,3,2202.26,4,2,2,3,2,0
MV-99173,Women Card Holders Modern,NOI,Noir,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,100,20,A800,MV SOHO New York,30349.61,10374.49,29,39828.45,23627.21,8803.51,22,30214.69,35,28,7,32,25,0
MV-68493,Women Chain Belts Relaxed,CAM,Camel,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,5438.41,1396.45,14,7737.32,5022.9,1840.74,13,7184.65,41,37,4,39,38,0
MV-44959,Women Blazers Modern,IVR,Ivoire,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,100,30,A800,MV SOHO New York,1465.17,367.44,5,1802.62,1124.65,396.4,4,1442.09,14,13,1,13,8,0
MV-59308,Men Knitwear Essential,VRT,Vert,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,100,30,A800,MV SOHO New York,9700.15,2749.59,17,13483.93,8149.25,2046.67,15,11897.59,19,16,3,15,11,0
MV-54942,Men Square Frames Relaxed,ANT,Anthracite,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,100,20,A800,MV SOHO New York,545.12,141.73,1,740.42,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-26074,Women Fedoras Slim,BRG,Bordeaux,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,20,A800,MV SOHO New York,11795.63,4031.77,21,15999.38,8224.4,2243.68,16,12190.01,57,45,12,37,23,0
MV-15513,Unisex Shorts Heritage,CHP,Champagne,Ready-to-Wear,Unisex,Bottoms,Shorts,MVS,MV Signature,100,50,A800,MV SOHO New York,3705.27,1005.5,7,4680.9,3260.9,1145.64,7,4680.9,7,6,1,7,5,0
MV-18163,Men Blazers Slim,BEG,Beige,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,17544.93,5705.89,40,22070.91,14395.62,3986.91,32,17656.73,139,93,46,90,60,0
MV-20336,Men Blazers Heritage,ARG,Argent,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,70,A800,MV SOHO New York,6348.26,1739.23,9,8458.87,4346.71,1311.31,6,5639.25,20,12,8,13,7,0
MV-99181,Women Blazers Modern,NVY,Navy,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,100,20,A800,MV SOHO New York,9612.14,3557.46,15,12962.66,10252.59,3157.12,18,15555.19,48,45,3,64,62,0
MV-51704,Women Fedoras Luxe,TAN,Tan,Accessories,Women,Hats,Fedoras,MV,Maison Voss,100,30,A800,MV SOHO New York,249.61,81.14,1,333.53,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-79329,Men Suit Trousers Classic,ARG,Argent,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,100,70,A800,MV SOHO New York,641.95,223.6,1,766.38,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-62521,Women Silk Scarves Luxe,BEG,Beige,Accessories,Women,Scarves,Silk Scarves,MVS,MV Signature,100,20,A800,MV SOHO New York,5504.8,2085.6,12,7174.58,5947.49,1868.25,12,7174.58,28,17,11,34,22,0
MV-59009,Women Earrings Slim,IVR,Ivoire,Accessories,Women,Jewelry,Earrings,MVS,MV Signature,100,20,A800,MV SOHO New York,7519.07,2691.51,16,9289.36,7476.63,2567.54,18,10450.53,33,28,5,43,33,0
MV-90301,Men High Top,BRG,Bordeaux,Footwear,Men,Sneakers,High Top,MVS,MV Signature,100,30,A800,MV SOHO New York,8943.92,2917.77,23,13228.95,10033.42,2538.87,24,13804.12,69,55,14,73,52,0
MV-51441,Women Jackets Modern,NOI,Noir,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,100,20,A800,MV SOHO New York,3547.57,1138.53,8,4415.53,2795.31,940.52,7,3863.59,29,23,6,31,20,0
MV-69446,Unisex Evening Dresses Modern,CRM,Creme,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,17138.25,4815.26,29,23399.56,20099.17,5109.91,33,26627.08,40,33,7,37,25,0
MV-20328,Men Clutches,BRG,Bordeaux,Leather Goods,Men,Handbags,Clutches,MVS,MV Signature,100,20,A800,MV SOHO New York,20935.75,5344.81,49,27103.05,14597.88,5185.84,34,18806.2,179,165,14,118,116,0
MV-30730,Men High Top Luxe,GRG,Greige,Footwear,Men,Sneakers,High Top,MV,Maison Voss,100,30,A800,MV SOHO New York,25573.72,6504.44,38,35948.71,22359.07,8075.9,33,31218.61,96,88,8,93,66,0
MV-38760,Unisex Rings Heritage,VRT,Vert,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,100,30,A800,MV SOHO New York,491.46,181.59,1,632.94,476.31,155.74,1,632.94,0,0,0,0,0,0
MV-82199,Men Shorts Classic,BEG,Beige,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,100,70,A800,MV SOHO New York,4615.03,1250.77,16,5817.91,5633.55,1833.0,20,7272.38,32,23,9,42,30,0
MV-62772,Men Tote Bags Signature,SBL,Sable,Leather Goods,Men,Handbags,Tote Bags,MV,Maison Voss,100,30,A800,MV SOHO New York,827.14,214.88,2,959.43,387.33,119.98,1,479.72,5,3,2,3,1,0
MV-11214,Men Coats Heritage,BRG,Bordeaux,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,100,30,A800,MV SOHO New York,3828.75,1447.95,6,5006.86,3564.5,936.44,6,5006.86,5,3,2,4,2,0
MV-59834,Women Skirts,ANT,Anthracite,Ready-to-Wear,Women,Bottoms,Skirts,MVS,MV Signature,100,20,A800,MV SOHO New York,61092.76,16473.59,108,72021.29,55455.17,20013.56,103,68686.97,291,221,70,264,253,0
MV-23238,Women Knitwear Essential,CAM,Camel,Ready-to-Wear,Women,Tops,Knitwear,MV,Maison Voss,100,50,A800,MV SOHO New York,1925.51,624.33,3,2450.26,1131.93,306.28,2,1633.5,9,7,2,7,6,0
MV-52487,Men Mini Bags Luxe,RSE,Rose Poudre,Leather Goods,Men,Handbags,Mini Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,6963.5,1749.87,17,8777.29,6102.24,1600.2,15,7744.67,20,18,2,15,12,0
MV-59672,Women Shoulder Bags Classic,TAN,Tan,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,24027.84,6443.2,24,30661.96,21931.79,6811.97,23,29384.38,93,69,24,98,92,0
MV-71537,Women Trousers Heritage,CAM,Camel,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,70,A800,MV SOHO New York,13091.59,4464.93,30,16274.41,15609.1,4997.43,35,18986.82,26,17,9,36,21,0
MV-96275,Women Coats Essential,BEG,Beige,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,100,20,A800,MV SOHO New York,4044.41,1474.11,20,5311.86,3946.61,1375.32,18,4780.67,51,50,1,46,29,0
MV-20350,Women Card Holders Essential,SBL,Sable,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,100,70,A800,MV SOHO New York,411.9,106.04,1,554.04,415.13,131.83,1,554.04,2,1,1,1,0,0
MV-99224,Men Day Dresses Relaxed,VRT,Vert,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,100,50,A800,MV SOHO New York,4031.23,1078.54,9,5854.47,3817.78,1345.8,8,5203.97,5,4,1,4,2,0
MV-84341,Men Sandals Signature,CRM,Cognac,Footwear,Men,Heels,Sandals,MV,Maison Voss,100,50,A800,MV SOHO New York,7909.45,2361.13,18,11164.7,8772.68,3089.26,21,13025.48,33,27,6,34,32,0
MV-78614,Women Trousers Signature,NOI,Noir,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,100,50,A800,MV SOHO New York,932.04,324.72,2,1150.7,876.44,331.78,2,1150.7,4,3,1,4,3,0
MV-49139,Men Wool Scarves Essential,BRG,Bordeaux,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,100,30,A800,MV SOHO New York,1976.31,567.94,10,2912.93,2129.63,691.15,11,3204.22,25,22,3,30,25,0
MV-38683,Men Tops Slim,IVR,Ivoire,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,100,20,A800,MV SOHO New York,500.48,183.15,1,637.41,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-62196,Women Blazers,ANT,Anthracite,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,50,A800,MV SOHO New York,964.2,251.63,2,1213.14,527.41,146.91,1,606.57,3,2,1,2,1,0
MV-56955,Women Ballet Flats Relaxed,TAN,Tan,Footwear,Women,Flats,Ballet Flats,MVS,MV Signature,100,50,A800,MV SOHO New York,3381.28,1029.88,12,4694.94,2545.14,643.32,9,3521.21,28,21,7,24,17,0
MV-90209,Men Suit Sets Modern,RSE,Rose Poudre,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,100,20,A800,MV SOHO New York,1839.51,668.0,3,2670.43,2108.33,634.23,3,2670.43,3,2,1,4,2,0
MV-94323,Women Round Frames Classic,CRM,Cognac,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,100,20,A800,MV SOHO New York,7734.61,2081.07,21,9721.8,7297.06,2035.74,20,9258.86,18,17,1,19,17,0
MV-96760,Women Blouses Signature,GRG,Greige,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,100,20,A800,MV SOHO New York,18039.37,4831.63,29,25466.91,16000.85,4416.34,25,21954.23,24,17,7,24,17,0
MV-71474,Men Loafers Relaxed,VRT,Vert,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,19501.27,7142.5,40,26984.23,19941.0,6934.82,37,24960.41,79,69,10,82,69,0
MV-73736,Women Key Holders Relaxed,BRG,Bordeaux,Leather Goods,Women,Small Leather Goods,Key Holders,MV,Maison Voss,100,30,A800,MV SOHO New York,1550.26,456.12,5,2056.38,1251.37,396.07,4,1645.1,10,9,1,10,7,0
MV-38183,Men Suit Trousers Essential,SBL,Sable,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,100,30,A800,MV SOHO New York,1029.59,317.0,4,1463.49,538.86,153.39,2,731.74,5,4,1,3,2,0
MV-13761,Women Evening Dresses Luxe,ARG,Argent,Ready-to-Wear,Women,Dresses,Evening Dresses,MVS,MV Signature,100,50,A800,MV SOHO New York,1127.87,428.21,2,1532.16,586.19,159.16,1,766.08,7,6,1,6,4,0
MV-89299,Men Bracelets Luxe,CAM,Camel,Accessories,Men,Jewelry,Bracelets,MV,Maison Voss,100,20,A800,MV SOHO New York,10122.6,3459.83,25,13258.51,9887.93,2553.25,24,12728.17,13,12,1,13,8,0
MV-71474,Men Loafers Relaxed,ECR,Ecru,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,30,A800,MV SOHO New York,11618.16,3258.65,30,16782.51,10550.77,3707.86,25,13985.43,78,72,6,54,49,0
MV-13761,Women Evening Dresses Luxe,ANT,Anthracite,Ready-to-Wear,Women,Dresses,Evening Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,321.7,111.25,1,406.33,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-37535,Men Shirts Relaxed,CHP,Champagne,Ready-to-Wear,Men,Tops,Shirts,MVS,MV Signature,100,20,A800,MV SOHO New York,38815.16,11476.96,69,45805.13,46944.58,14272.7,79,52443.55,250,234,16,245,232,0
MV-64377,Women Trousers Essential,BLU,Bleu Marine,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,633.81,215.64,1,915.5,616.22,195.67,1,915.5,3,2,1,3,2,0
MV-59308,Men Knitwear Essential,CAM,Camel,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,100,20,A800,MV SOHO New York,11606.17,3406.27,19,15152.61,14177.64,4829.98,22,17545.12,52,48,4,59,42,0
MV-84341,Men Sandals Signature,BLU,Bleu Marine,Footwear,Men,Heels,Sandals,MV,Maison Voss,100,20,A800,MV SOHO New York,19740.49,6075.07,31,27056.89,18771.35,6925.32,27,23565.67,79,55,24,57,45,0
MV-56346,Women Clutches Essential,CHP,Champagne,Leather Goods,Women,Handbags,Clutches,MV,Maison Voss,100,50,A800,MV SOHO New York,16200.53,6015.13,51,20292.45,16106.85,4409.97,57,22679.8,58,44,14,74,71,0
MV-53655,Women Leather Belts Slim,RSE,Rose Poudre,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,100,50,A800,MV SOHO New York,24518.14,6824.47,31,33653.39,23060.28,8043.21,30,32567.8,88,81,7,69,54,0
MV-91490,Women Midi Dresses,VRT,Vert,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,100,30,A800,MV SOHO New York,11303.98,4071.88,40,15462.46,9242.55,3218.92,32,12369.97,158,96,62,144,132,0
MV-36318,Women Ankle Boots Slim,ECR,Ecru,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,100,50,A800,MV SOHO New York,6962.3,2152.77,10,9817.58,6671.14,1895.32,10,9817.58,34,26,8,38,23,0
MV-86483,Women Wallets Luxe,IVR,Ivoire,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,100,50,A800,MV SOHO New York,27887.7,8430.13,42,35113.63,22982.2,6232.12,34,28425.32,157,136,21,148,116,0
MV-48504,Women Slides Signature,CRM,Cognac,Footwear,Women,Flats,Slides,MVS,MV Signature,100,30,A800,MV SOHO New York,1375.46,439.8,2,1794.55,1370.11,370.98,2,1794.55,1,0,1,1,0,0
MV-30253,Men Weekender Essential,VRT,Vert,Leather Goods,Men,Luggage,Weekender,MVS,MV Signature,100,50,A800,MV SOHO New York,27705.41,9888.24,56,32501.16,30109.1,8732.69,63,36563.81,79,60,19,82,50,0
MV-92345,Women Leather Belts Modern,CRM,Cognac,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,100,20,A800,MV SOHO New York,20316.53,5942.35,19,25131.74,22902.25,7771.22,23,30422.64,52,45,7,54,40,0
MV-39444,Men Key Holders Relaxed,CRM,Cognac,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,100,30,A800,MV SOHO New York,25321.12,9027.95,42,31566.17,24221.32,7438.24,38,28559.87,21,14,7,20,13,0
MV-59009,Women Earrings Slim,RSE,Rose Poudre,Accessories,Women,Jewelry,Earrings,MVS,MV Signature,100,20,A800,MV SOHO New York,8835.07,3009.74,15,11901.3,7907.99,2781.76,13,10314.46,43,39,4,30,26,0
MV-49251,Men Slides Classic,GRG,Greige,Footwear,Men,Flats,Slides,MV,Maison Voss,100,20,A800,MV SOHO New York,12770.81,4293.96,25,18513.85,12230.77,4135.4,23,17032.74,42,36,6,40,36,0
MV-51704,Women Fedoras Luxe,CRM,Creme,Accessories,Women,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,8529.57,3131.74,18,10338.85,9382.12,3143.26,20,11487.61,14,8,6,19,17,0
MV-85914,Women Wallets,GRG,Greige,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,100,20,A800,MV SOHO New York,33548.13,8596.04,33,49451.86,31817.86,8083.05,31,46454.78,89,54,35,89,84,0
MV-82199,Men Shorts Classic,NVY,Navy,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,100,20,A800,MV SOHO New York,755.6,274.37,2,1015.26,712.4,205.51,2,1015.26,3,2,1,3,1,0
MV-33647,Men Coats Heritage,NOI,Noir,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,100,20,A800,MV SOHO New York,457.95,153.0,1,598.08,410.46,136.3,1,598.08,0,0,0,0,0,0
MV-78614,Women Trousers Signature,GRG,Greige,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,100,50,A800,MV SOHO New York,4486.55,1198.88,7,5646.27,3052.99,984.5,5,4033.05,16,14,2,10,6,0
MV-62772,Men Tote Bags Signature,CRM,Creme,Leather Goods,Men,Handbags,Tote Bags,MV,Maison Voss,100,30,A800,MV SOHO New York,3790.57,1085.92,4,5397.77,3008.43,837.5,3,4048.33,13,9,4,13,11,0
MV-92478,Women Blazers Classic,ECR,Ecru,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,70,A800,MV SOHO New York,25420.81,8821.76,51,37642.44,29569.02,10507.82,63,46499.48,191,125,66,204,193,0
MV-36143,Unisex Weekender Heritage,VRT,Vert,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,100,20,A800,MV SOHO New York,1900.13,536.45,6,2221.44,2102.39,575.51,7,2591.69,22,18,4,26,24,0
MV-79329,Men Suit Trousers Classic,CRM,Creme,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,35690.56,10664.56,93,47627.01,22955.31,6135.6,65,33287.7,295,258,37,168,124,0
MV-96275,Women Coats Essential,ARG,Argent,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,100,20,A800,MV SOHO New York,5730.89,1640.12,10,7657.94,6468.16,1630.72,11,8423.73,13,9,4,16,14,0
MV-82135,Women Trousers Slim,ROG,Rouge,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,1256.77,374.55,5,1698.23,1136.99,423.05,5,1698.23,9,5,4,8,5,0
MV-96275,Women Coats Essential,ARG,Argent,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,100,20,A800,MV SOHO New York,15582.76,5081.38,39,19584.55,16855.9,4497.41,45,22597.56,98,81,17,113,108,0
MV-76263,Women High Top Essential,BRG,Bordeaux,Footwear,Women,Sneakers,High Top,MV,Maison Voss,100,20,A800,MV SOHO New York,6574.89,1994.79,27,8406.63,6435.39,2127.44,28,8717.99,14,10,4,12,9,0
MV-41358,Men Chelsea Boots Heritage,CRM,Cognac,Footwear,Men,Boots,Chelsea Boots,MV,Maison Voss,100,30,A800,MV SOHO New York,5742.35,2143.26,17,7793.93,5227.26,1753.48,15,6877.0,17,16,1,16,15,0
MV-26912,Men Suit Sets Essential,BEG,Beige,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,100,20,A800,MV SOHO New York,7127.78,2211.88,20,9108.09,6538.24,2055.66,19,8652.68,52,38,14,57,34,0
MV-72722,Women Midi Dresses Slim,GRG,Greige,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,14598.56,5192.75,32,17168.67,19103.19,5013.33,40,21460.84,38,30,8,42,38,0
MV-51704,Women Fedoras Luxe,NVY,Navy,Accessories,Women,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,1255.46,420.34,6,1578.05,839.46,281.7,4,1052.03,12,9,3,9,8,0
MV-26683,Women Blazers Relaxed,NVY,Navy,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,70,A800,MV SOHO New York,44693.92,16610.58,141,63897.71,37221.55,9647.57,117,53021.51,218,132,86,183,151,0
MV-87993,Women Fedoras Modern,ECR,Ecru,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,20,A800,MV SOHO New York,41593.38,13882.85,92,55060.76,32063.79,11487.4,71,42492.54,169,112,57,146,142,0
MV-71797,Men Shoulder Bags Classic,CAM,Camel,Leather Goods,Men,Handbags,Shoulder Bags,MVS,MV Signature,100,20,A800,MV SOHO New York,7454.9,2090.05,26,10468.41,8647.5,3096.8,29,11676.3,15,14,1,20,15,0
MV-23579,Men Cat Eye,GRG,Greige,Accessories,Men,Sunglasses,Cat Eye,MVS,MV Signature,100,30,A800,MV SOHO New York,1455.33,548.63,5,1993.15,1133.12,397.71,4,1594.52,18,17,1,13,12,0
MV-43586,Women Jeans Signature,TRP,Taupe,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,100,20,A800,MV SOHO New York,6790.64,1700.11,28,8268.13,6807.93,2246.88,27,7972.84,54,52,2,51,37,0
MV-91830,Women Bracelets,ANT,Anthracite,Accessories,Women,Jewelry,Bracelets,MV,Maison Voss,100,20,A800,MV SOHO New York,519.74,130.39,1,723.02,541.39,152.8,1,723.02,3,2,1,2,1,0
MV-59672,Women Shoulder Bags Classic,BLU,Bleu Marine,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,100,70,A800,MV SOHO New York,841.82,216.13,1,1074.02,747.75,234.59,1,1074.02,1,0,1,1,0,0
MV-16895,Women Leather Belts Slim,CRM,Creme,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,2614.93,767.11,7,3357.74,2321.91,768.23,7,3357.74,23,19,4,20,13,0
MV-26074,Women Fedoras Slim,ANT,Anthracite,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,20,A800,MV SOHO New York,5704.16,1656.3,15,6901.56,6711.25,2416.46,17,7821.77,22,18,4,27,21,0
MV-52487,Men Mini Bags Luxe,NOI,Noir,Leather Goods,Men,Handbags,Mini Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,52328.77,19361.16,51,70162.5,45148.61,16480.65,39,53653.68,148,116,32,106,96,0
MV-90209,Men Suit Sets Modern,SBL,Sable,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,100,20,A800,MV SOHO New York,13375.76,3965.2,32,16072.8,17559.46,5493.16,40,20091.0,42,36,6,60,50,0
MV-38760,Unisex Rings Heritage,NVY,Navy,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,100,20,A800,MV SOHO New York,11733.1,3473.26,34,16414.37,8123.79,2032.48,24,11586.61,58,52,6,45,41,0
MV-82512,Women Shorts Heritage,ECR,Ecru,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,100,50,A800,MV SOHO New York,5220.51,1713.87,13,6690.62,5925.69,1571.53,15,7719.95,24,20,4,31,18,0
MV-15958,Men Pumps Heritage,TAN,Tan,Footwear,Men,Heels,Pumps,MVS,MV Signature,100,20,A800,MV SOHO New York,3566.45,945.96,10,5115.21,2744.37,784.66,7,3580.65,5,4,1,3,2,0
MV-36143,Unisex Weekender Heritage,BEG,Beige,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,100,20,A800,MV SOHO New York,3919.03,1061.44,11,5185.62,4147.64,1543.63,12,5657.04,33,22,11,34,31,0
MV-51441,Women Jackets Modern,BEG,Beige,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,100,20,A800,MV SOHO New York,68521.59,21944.93,110,97667.52,78938.75,21289.92,122,108322.16,178,150,28,185,182,0
MV-63225,Unisex Key Holders,IVR,Ivoire,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,652.05,198.4,1,861.17,617.78,170.51,1,861.17,3,2,1,3,2,0
MV-60432,Women Suit Sets Essential,NOI,Noir,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,100,20,A800,MV SOHO New York,21533.3,7398.38,50,26306.42,22848.8,7509.61,58,30515.45,109,107,2,131,80,0
MV-49251,Men Slides Classic,GRG,Greige,Footwear,Men,Flats,Slides,MV,Maison Voss,100,30,A800,MV SOHO New York,12523.52,3590.23,21,16405.34,14494.98,4042.74,23,17967.75,17,14,3,22,20,0
MV-12180,Men High Top Signature,IVR,Ivoire,Footwear,Men,Sneakers,High Top,MVS,MV Signature,100,20,A800,MV SOHO New York,5575.86,1683.43,14,7411.0,4668.66,1280.34,12,6352.28,12,10,2,10,7,0
MV-96341,Women Card Holders Signature,CHP,Champagne,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,100,50,A800,MV SOHO New York,25700.89,8690.9,32,32760.24,19638.85,6125.09,22,22522.66,122,90,32,79,62,0
MV-65296,Women Ankle Boots Slim,CRM,Creme,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,100,50,A800,MV SOHO New York,10113.6,3111.88,16,13660.85,7026.29,1814.6,12,10245.64,29,18,11,23,16,0
MV-73532,Women Midi Dresses Modern,BLU,Bleu Marine,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,100,30,A800,MV SOHO New York,21322.97,6460.17,52,28399.36,22074.95,6231.0,61,33314.64,153,127,26,211,157,0
MV-79924,Unisex Blazers Modern,NOI,Noir,Ready-to-Wear,Unisex,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,20787.38,6698.07,58,29896.77,18928.83,5835.67,51,26288.54,72,54,18,60,43,0
MV-70521,Men Mules Luxe,CRM,Creme,Footwear,Men,Heels,Mules,MV,Maison Voss,100,20,A800,MV SOHO New York,2977.96,1027.46,13,4068.23,2627.36,959.83,12,3755.29,10,8,2,8,4,0
MV-67961,Men Wool Scarves Heritage,BEG,Beige,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,100,30,A800,MV SOHO New York,1284.44,455.61,8,1674.73,778.7,218.69,5,1046.71,4,2,2,2,1,0
MV-62044,Women Low Top Classic,BRG,Bordeaux,Footwear,Women,Sneakers,Low Top,MVS,MV Signature,100,50,A800,MV SOHO New York,14833.2,4154.25,22,19569.53,13792.4,3649.12,20,17790.49,60,40,20,52,32,0
MV-70521,Men Mules Luxe,BEG,Beige,Footwear,Men,Heels,Mules,MV,Maison Voss,100,20,A800,MV SOHO New York,18613.5,5367.87,61,26017.22,16247.79,4741.41,55,23458.14,203,201,2,191,125,0
