plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-16265,Women Chain Belts Signature,CHP,Champagne,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,10265.63,3000.64,11,12541.03,7674.63,2192.17,9,10260.84,43,33,10,32,28,0
MV-44099,Women Trousers Essential,NVY,Navy,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,11300.5,3939.87,30,14168.09,13892.87,4417.06,37,17473.97,109,96,13,144,119,0
MV-54942,Men Square Frames Relaxed,ROG,Rouge,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,6579.6,2458.06,14,8581.84,8441.78,2905.02,17,10420.81,38,31,7,53,34,0
MV-48462,Women Ankle Boots Relaxed,BLU,Bleu Marine,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2084.97,600.0,3,3092.31,1465.85,367.18,2,2061.54,1,0,1,0,0,0
MV-60181,Women Jackets Classic,BLU,Bleu Marine,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,25336.38,6564.06,60,31807.84,24049.43,7150.82,54,28627.05,101,93,8,96,92,0
MV-27892,Men Suit Trousers Modern,RSE,Rose Poudre,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,6797.61,1729.28,14,8057.01,8267.44,2478.31,16,9208.01,46,37,9,55,41,0
MV-98501,Women Blouses Relaxed,ECR,Ecru,Ready-to-Wear,Women,Tops,Blouses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,12273.11,4638.69,30,15256.77,9495.71,2586.7,24,12205.41,32,19,13,23,16,0
MV-12665,Women Suit Trousers Essential,ROG,Rouge,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,5395.15,1644.82,10,6698.95,6267.95,2321.86,11,7368.85,31,24,7,29,20,0
MV-96341,Women Card Holders Signature,RSE,Rose Poudre,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,330.73,91.53,1,464.37,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-80468,Men Blouses Relaxed,NOI,Noir,Ready-to-Wear,Men,Tops,Blouses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1187.23,317.33,2,1552.68,668.16,206.97,1,776.34,6,5,1,3,2,0
MV-96341,Women Card Holders Signature,CRM,Creme,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,13198.01,4478.08,15,16904.19,13878.22,4406.52,16,18031.14,29,20,9,32,25,0
MV-37535,Men Shirts Relaxed,GRG,Greige,Ready-to-Wear,Men,Tops,Shirts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,15224.02,4559.9,27,21603.47,17961.83,5476.91,30,24003.86,107,68,39,125,116,0
MV-95918,Women Suit Sets Modern,GRG,Greige,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3354.56,929.14,9,4549.8,3543.37,1263.03,10,5055.34,35,30,5,44,37,0
MV-26299,Men High Top Luxe,NVY,Navy,Footwear,Men,Sneakers,High Top,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,13050.41,4794.85,27,16762.83,12904.27,3708.52,27,16762.83,77,53,24,81,69,0
MV-40595,Women Day Dresses Heritage,ROG,Rouge,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,9949.24,2994.69,27,14194.6,6634.09,2232.3,20,10514.52,13,11,2,10,6,0
MV-47196,Women Wallets,CRM,Cognac,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,9599.76,3283.13,28,13947.22,10125.98,3305.52,32,15939.68,31,25,6,38,34,0
MV-78494,Men Suit Sets Essential,GRG,Greige,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,7365.42,2662.42,15,9657.84,8477.51,2998.58,18,11589.4,25,17,8,34,23,0
MV-94058,Women Chain Belts,NVY,Navy,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,24463.75,8286.04,57,32668.91,26461.58,8798.33,64,36680.88,188,159,29,253,239,0
MV-64377,Women Trousers Essential,BRG,Bordeaux,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,4148.79,1393.54,15,5393.05,4787.34,1746.79,16,5752.58,46,32,14,59,51,0
MV-30257,Women Weekender Relaxed,NVY,Navy,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,14775.63,4763.56,13,17895.64,14309.59,5178.46,12,16519.05,7,5,2,6,5,0
MV-49363,Unisex Cashmere Scarves,ARG,Argent,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1541.28,396.18,5,2156.72,1276.5,402.98,4,1725.37,9,6,3,9,6,0
MV-69829,Men Ballet Flats Slim,TRP,Taupe,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3265.28,911.2,8,4021.3,3807.62,1164.77,9,4523.97,26,22,4,26,18,0
MV-47243,Men Boots Heritage,BEG,Beige,Footwear,Men,Heels,Boots,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,542.06,149.86,1,722.97,0.0,0.0,0,0.0,3,2,1,1,0,0
MV-23579,Men Cat Eye,CRM,Creme,Accessories,Men,Sunglasses,Cat Eye,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,4534.75,1381.1,23,6134.03,3985.52,1323.94,19,5067.24,44,43,1,42,36,0
MV-46421,Women Knee High Slim,CRM,Creme,Footwear,Women,Boots,Knee High,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,4181.92,1055.49,6,5013.88,4499.9,1677.66,7,5849.52,15,9,6,20,12,0
MV-41029,Women Ballet Flats Luxe,BRG,Bordeaux,Footwear,Women,Flats,Ballet Flats,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,6514.2,1817.39,8,8807.56,3631.42,1220.76,5,5504.73,23,18,5,18,16,0
MV-40005,Men Silk Scarves Classic,BEG,Beige,Accessories,Men,Scarves,Silk Scarves,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,18384.43,5254.83,34,25843.74,22433.27,6500.03,37,28124.07,116,86,30,121,82,0
MV-68529,Men Ankle Boots,RSE,Rose Poudre,Footwear,Men,Boots,Ankle Boots,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,6980.43,2155.81,9,8750.45,8988.76,3292.6,11,10694.99,9,7,2,13,10,0
MV-48462,Women Ankle Boots Relaxed,RSE,Rose Poudre,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,4388.58,1478.85,6,6346.86,3710.2,1081.97,5,5289.05,11,7,4,10,7,0
MV-38183,Men Suit Trousers Essential,BRG,Bordeaux,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,1978.7,591.37,4,2589.65,2052.72,535.37,4,2589.65,9,7,2,7,5,0
MV-78937,Men Carry-On Luxe,BLU,Bleu Marine,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,23114.84,6627.42,34,29565.32,21106.35,7309.18,31,26956.61,52,51,1,55,41,0
MV-67939,Women Weekender Classic,RSE,Rose Poudre,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1778.79,557.22,3,2463.32,1633.98,565.1,3,2463.32,10,9,1,10,9,0
MV-38183,Men Suit Trousers Essential,ROG,Rouge,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,8630.47,2643.82,14,11176.61,9404.7,2918.49,16,12773.27,18,16,2,24,22,0
MV-30644,Men Chain Belts Slim,TAN,Tan,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,14950.47,5477.62,16,19322.05,14050.54,4971.15,14,16906.8,27,21,6,22,13,0
MV-64524,Women Check-In Modern,NVY,Navy,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,16159.95,5701.65,26,22894.84,15223.79,5063.16,23,20253.13,53,36,17,43,38,0
MV-56019,Men Shorts Slim,ECR,Ecru,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,12806.86,4532.63,23,15705.9,11740.21,4116.76,21,14340.17,55,35,20,54,51,0
MV-13396,Women Wallets Slim,SBL,Sable,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,35333.81,11296.85,38,51360.21,40743.75,14695.59,43,58118.13,137,135,2,128,115,0
MV-39102,Men Day Dresses Luxe,SBL,Sable,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,302.22,111.14,1,409.34,0.0,0.0,0,0.0,1,0,1,1,0,0
MV-44664,Women Shoulder Bags Modern,ECR,Ecru,Leather Goods,Women,Handbags,Shoulder Bags,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,8698.07,2285.65,8,12840.01,7037.81,2557.06,6,9630.01,22,13,9,14,11,0
MV-79615,Women Midi Dresses Slim,SBL,Sable,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,1385.12,479.47,7,1994.8,1620.48,599.78,8,2279.77,4,2,2,5,3,0
MV-57920,Women Blazers Slim,GRG,Greige,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,1275.77,467.35,3,1563.92,1245.16,406.3,3,1563.92,6,5,1,7,6,0
MV-40595,Women Day Dresses Heritage,ECR,Ecru,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2602.87,793.26,7,3395.36,2016.96,616.04,5,2425.25,18,11,7,11,7,0
MV-62383,Men Berets Relaxed,ANT,Anthracite,Accessories,Men,Hats,Berets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,4503.12,1348.45,8,5692.19,3771.25,1184.05,7,4980.67,27,25,2,31,26,0
MV-21164,Men Shorts Relaxed,BRG,Bordeaux,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,10859.6,2777.68,17,16484.84,10622.05,3323.68,17,16484.84,53,42,11,52,42,0
MV-82135,Women Trousers Slim,CRM,Cognac,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,5356.3,2005.32,25,7080.01,4134.17,1537.34,21,5947.21,31,27,4,25,21,0
MV-59015,Unisex Baseball Caps Relaxed,BRG,Bordeaux,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,2954.89,796.21,11,3746.52,3496.59,1225.67,13,4427.7,29,26,3,34,29,0
MV-20336,Men Blazers Heritage,SBL,Sable,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,13392.17,3678.79,29,17973.13,10179.07,2607.37,23,14254.55,28,19,9,25,18,0
MV-24316,Women Low Top Relaxed,CHP,Champagne,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5006.53,1512.4,9,6089.41,3374.94,1048.65,7,4736.21,19,11,8,18,12,0
MV-68991,Unisex Pouches Heritage,CHP,Champagne,Leather Goods,Unisex,Small Leather Goods,Pouches,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,3525.89,889.67,7,4540.39,2638.58,899.76,5,3243.14,12,9,3,7,6,0
MV-88222,Men Suit Trousers Heritage,CAM,Camel,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,7902.65,2558.87,18,9939.56,7815.66,2506.49,18,9939.56,9,7,2,8,7,0
MV-65255,Women Evening Dresses Heritage,ROG,Rouge,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,505.15,190.41,1,662.33,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-44959,Women Blazers Modern,VRT,Vert,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,430.52,158.16,1,541.93,443.42,156.9,1,541.93,1,0,1,1,0,0
MV-79822,Unisex Fedoras Slim,CHP,Champagne,Accessories,Unisex,Hats,Fedoras,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,6871.84,1946.23,12,9916.12,4945.76,1757.27,8,6610.75,35,23,12,23,22,0
MV-15014,Women Bracelets Modern,NOI,Noir,Accessories,Women,Jewelry,Bracelets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,12429.8,4338.53,66,16074.17,14404.09,4996.32,82,19970.94,96,84,12,112,90,0
MV-76237,Women Skirts Classic,GRG,Greige,Ready-to-Wear,Women,Bottoms,Skirts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,11778.74,3735.68,29,15359.42,13064.39,4164.9,35,18537.23,87,62,25,118,107,0
MV-86483,Women Wallets Luxe,BLU,Bleu Marine,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,736.53,235.39,2,960.07,708.12,197.94,2,960.07,5,4,1,6,4,0
MV-96870,Women Day Dresses Relaxed,BLU,Bleu Marine,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,12246.66,4150.46,43,14737.94,15451.77,5490.15,54,18508.11,23,15,8,24,21,0
MV-69048,Women Tops Luxe,VRT,Vert,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,19007.41,7060.14,30,24458.42,17331.56,6556.34,25,20382.01,40,33,7,36,35,0
MV-49363,Unisex Cashmere Scarves,TAN,Tan,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,7141.82,1930.28,21,9888.49,6701.23,1813.6,19,8946.73,56,44,12,50,47,0
MV-64524,Women Check-In Modern,BRG,Bordeaux,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,33495.74,11965.52,39,45424.26,39195.29,13241.51,45,52412.61,41,36,5,51,34,0
MV-79615,Women Midi Dresses Slim,BLU,Bleu Marine,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,7307.91,2193.29,12,9483.77,5263.1,1635.85,9,7112.83,6,4,2,5,3,0
MV-16265,Women Chain Belts Signature,IVR,Ivoire,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,4653.66,1601.48,5,6500.31,4561.15,1303.36,5,6500.31,18,11,7,23,20,0
MV-74038,Women Pouches,NOI,Noir,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5441.2,1592.87,16,7963.78,4385.45,1133.08,13,6470.57,27,26,1,26,22,0
MV-89299,Men Bracelets Luxe,ARG,Argent,Accessories,Men,Jewelry,Bracelets,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,7967.12,2794.89,18,10096.26,5890.93,1873.94,14,7852.64,29,24,5,23,20,0
MV-15513,Unisex Shorts Heritage,IVR,Ivoire,Ready-to-Wear,Unisex,Bottoms,Shorts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3648.96,1229.26,17,4595.51,2581.55,778.85,12,3243.89,56,47,9,34,31,0
MV-67961,Men Wool Scarves Heritage,CHP,Champagne,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,10807.33,3994.22,19,14911.2,10021.54,2853.35,17,13341.6,21,19,2,19,13,0
MV-78955,Women Pouches Modern,CAM,Camel,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,31626.96,10699.76,68,39512.5,25354.53,7135.41,50,29053.31,260,182,78,204,190,0
MV-67637,Men Midi Dresses Essential,ARG,Argent,Ready-to-Wear,Men,Dresses,Midi Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,22268.37,7836.0,53,27136.4,24925.75,8570.35,61,31232.46,208,182,26,211,184,0
MV-52176,Women Check-In Relaxed,RSE,Rose Poudre,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,45793.59,12930.05,48,59093.35,55006.86,16031.84,58,71404.46,41,36,5,41,36,0
MV-44959,Women Blazers Modern,NOI,Noir,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,19311.15,7037.11,37,25942.19,21931.92,7292.35,46,32252.46,132,87,45,147,95,0
MV-41029,Women Ballet Flats Luxe,GRG,Greige,Footwear,Women,Flats,Ballet Flats,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,30310.6,11514.15,66,39642.49,39611.82,14235.04,82,49252.79,48,34,14,61,43,0
MV-79615,Women Midi Dresses Slim,CAM,Camel,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,406.62,127.63,2,568.4,219.18,81.46,1,284.2,1,0,1,0,0,0
MV-20745,Unisex Mini Bags Essential,BLU,Bleu Marine,Leather Goods,Unisex,Handbags,Mini Bags,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2397.35,734.63,7,3162.31,1857.99,694.92,5,2258.79,14,9,5,9,5,0
MV-30644,Men Chain Belts Slim,ARG,Argent,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5324.04,1387.64,15,6417.38,5335.38,1662.1,15,6417.38,34,29,5,33,30,0
MV-68838,Men Suit Trousers Signature,CAM,Camel,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,22968.83,6129.85,43,32492.5,21994.55,7260.78,41,30981.22,120,87,33,102,87,0
MV-60432,Women Suit Sets Essential,BLU,Bleu Marine,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,7174.35,2549.1,16,8917.8,6863.27,2167.36,15,8360.43,23,19,4,21,19,0
MV-53228,Women Shoulder Bags Essential,GRG,Greige,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,28551.22,8022.91,31,38709.59,30194.68,8265.43,34,42455.68,21,15,6,22,14,0
MV-25396,Women Clutches Slim,CRM,Creme,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,2207.0,563.88,3,3179.64,2292.22,842.72,3,3179.64,7,5,2,8,5,0
MV-63225,Unisex Key Holders,TRP,Taupe,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,5284.89,1458.88,6,6526.67,4783.86,1648.65,5,5438.89,5,3,2,5,4,0
MV-63225,Unisex Key Holders,ANT,Anthracite,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,30466.83,8744.58,30,39385.7,24457.81,8045.05,23,30195.7,64,62,2,56,45,0
MV-20328,Men Clutches,ANT,Anthracite,Leather Goods,Men,Handbags,Clutches,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1945.15,614.78,4,2608.82,1507.34,566.11,3,1956.61,3,2,1,3,2,0
MV-83975,Unisex Baseball Caps Classic,TRP,Taupe,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3675.47,1153.38,10,5518.98,4521.31,1339.44,11,6070.88,15,9,6,14,11,0
MV-64524,Women Check-In Modern,GRG,Greige,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,6551.85,2338.98,7,8464.69,6150.3,1572.04,7,8464.69,10,7,3,10,7,0
MV-35995,Unisex Check-In Modern,ARG,Argent,Leather Goods,Unisex,Luggage,Check-In,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,6239.96,2053.61,9,7692.67,6479.2,2373.3,9,7692.67,8,5,3,9,6,0
MV-77538,Men Check-In Signature,CAM,Camel,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,9649.31,3585.96,28,13006.97,9234.43,3183.53,31,14400.57,29,17,12,37,36,0
MV-26505,Men Leather Belts Relaxed,IVR,Ivoire,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,9955.19,3049.88,10,13967.44,6976.32,2645.07,8,11173.95,21,14,7,18,13,0
MV-14705,Men Baseball Caps Modern,BLU,Bleu Marine,Accessories,Men,Hats,Baseball Caps,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,11230.2,2883.45,18,14982.34,9118.79,3001.75,15,12485.28,33,24,9,29,26,0
MV-99181,Women Blazers Modern,CAM,Camel,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,882.74,235.06,2,1145.61,930.9,328.98,2,1145.61,3,2,1,3,2,0
MV-85965,Men Fedoras Signature,TRP,Taupe,Accessories,Men,Hats,Fedoras,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,22364.75,6916.98,37,27210.58,23417.7,7486.68,38,27946.0,39,28,11,36,29,0
MV-38760,Unisex Rings Heritage,ECR,Ecru,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,2591.85,836.87,10,3231.98,3063.9,918.46,12,3878.38,16,10,6,22,20,0
MV-20682,Men Loafers Slim,ANT,Anthracite,Footwear,Men,Flats,Loafers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,15957.24,4518.41,24,21594.94,18327.69,6390.91,25,22494.73,82,78,4,99,78,0
MV-18163,Men Blazers Slim,TRP,Taupe,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,17793.41,5582.39,29,22196.88,14995.41,4844.85,25,19135.24,58,53,5,46,34,0
MV-86483,Women Wallets Luxe,TRP,Taupe,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,4958.56,1352.78,5,6605.36,3738.24,1151.99,4,5284.28,7,4,3,5,4,0
MV-46421,Women Knee High Slim,NOI,Noir,Footwear,Women,Boots,Knee High,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,19649.41,6320.12,50,24570.22,23462.25,7823.44,62,30467.07,30,19,11,34,30,0
MV-82199,Men Shorts Classic,ECR,Ecru,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,4937.56,1405.38,22,6789.64,5966.19,1697.76,27,8332.74,47,37,10,55,40,0
MV-39444,Men Key Holders Relaxed,CHP,Champagne,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,11951.22,3784.05,12,15297.97,13120.17,4306.45,12,15297.97,7,4,3,6,4,0
MV-48177,Women Card Holders Essential,TRP,Taupe,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,3882.55,1425.3,4,5436.15,3050.76,908.21,3,4077.11,12,10,2,10,8,0
MV-67939,Women Weekender Classic,SBL,Sable,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,58730.73,18487.39,66,77811.63,38814.08,9825.74,46,54232.35,192,117,75,145,96,0
MV-26912,Men Suit Sets Essential,CRM,Cognac,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,16329.56,4328.33,32,22082.26,12363.77,3185.53,25,17251.77,37,34,3,27,24,0
MV-80807,Men Ballet Flats Heritage,NOI,Noir,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,2104.44,580.28,5,2616.21,2528.27,866.82,6,3139.46,11,8,3,11,7,0
MV-68991,Unisex Pouches Heritage,BEG,Beige,Leather Goods,Unisex,Small Leather Goods,Pouches,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,3638.53,1375.16,9,4369.26,2323.16,803.69,6,2912.84,18,12,6,14,12,0
MV-72722,Women Midi Dresses Slim,TRP,Taupe,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,20018.16,6662.13,38,27652.78,21202.62,7924.34,41,29835.9,141,92,49,165,154,0
MV-92203,Men Clutches,ROG,Rouge,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,22541.53,7847.6,27,28468.71,22130.99,5753.38,29,30577.51,46,29,17,59,48,0
MV-68138,Women Tops Modern,TRP,Taupe,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,10702.7,3826.48,33,14191.73,7059.1,2200.25,24,10321.25,46,32,14,31,23,0
MV-62521,Women Silk Scarves Luxe,BLU,Bleu Marine,Accessories,Women,Scarves,Silk Scarves,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3993.14,1000.68,13,5718.57,3526.24,1006.43,12,5278.68,44,29,15,47,30,0
MV-54657,Women Evening Dresses Slim,VRT,Vert,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,16857.88,5196.7,29,23433.01,18925.85,5856.24,32,25857.12,64,45,19,60,47,0
MV-20543,Men Check-In Classic,BLU,Bleu Marine,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,10535.63,3645.63,11,12980.62,12328.85,3801.11,13,15340.73,43,35,8,59,39,0
MV-70258,Men Platform Slim,ECR,Ecru,Footwear,Men,Sneakers,Platform,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,2235.43,761.24,5,2724.6,2340.32,805.57,5,2724.6,4,2,2,3,2,0
MV-59834,Women Skirts,ECR,Ecru,Ready-to-Wear,Women,Bottoms,Skirts,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,12919.64,3745.23,23,16328.33,15231.13,4663.07,25,17748.19,48,35,13,56,39,0
