plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-51704,Women Fedoras Luxe,IVR,Ivoire,Accessories,Women,Hats,Fedoras,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,10149.68,2726.83,34,13604.49,10819.54,3740.68,35,14004.62,74,63,11,87,59,0
MV-79942,Men Blazers Essential,BRG,Bordeaux,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,202643.22,57264.44,324,266763.69,202760.53,72126.98,285,234653.25,458,349,109,483,370,0
MV-40005,Men Silk Scarves Classic,ARG,Argent,Accessories,Men,Scarves,Silk Scarves,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,219879.74,59707.35,372,323108.33,204241.34,67186.49,331,287496.93,556,385,171,425,258,0
MV-57943,Women Shorts Essential,TRP,Taupe,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,303054.81,104563.19,476,453709.25,280835.09,79610.7,422,402238.03,615,402,213,648,420,0
MV-77538,Men Check-In Signature,NOI,Noir,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,56361.89,14792.55,59,70852.72,44759.96,12136.19,52,62446.46,235,167,68,248,179,0
MV-76263,Women High Top Essential,NVY,Navy,Footwear,Women,Sneakers,High Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,139827.75,45785.18,454,169466.23,137200.51,38334.9,476,177678.25,1158,1028,130,1152,861,0
MV-80236,Women Coats Slim,BEG,Beige,Ready-to-Wear,Women,Outerwear,Coats,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,52925.85,16114.66,74,71836.17,62220.82,20066.44,85,82514.52,107,95,12,102,79,0
MV-63225,Unisex Key Holders,CAM,Camel,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,59888.5,16117.63,155,82354.71,47956.24,12696.56,114,60570.56,137,86,51,89,84,0
MV-78614,Women Trousers Signature,VRT,Vert,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2323.41,641.73,10,3201.87,2232.19,692.99,10,3201.87,17,14,3,14,11,0
MV-94323,Women Round Frames Classic,ECR,Ecru,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4346.31,1637.59,8,5437.41,2823.61,917.85,5,3398.38,12,9,3,8,5,0
MV-60181,Women Jackets Classic,CAM,Camel,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,78399.72,19798.15,246,97960.01,95049.69,29211.43,313,124640.18,825,588,237,877,866,0
MV-81364,Unisex Crossbody Bags Signature,BEG,Beige,Leather Goods,Unisex,Handbags,Crossbody Bags,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,111626.87,38389.93,113,140390.56,153223.51,56225.78,136,168965.63,129,78,51,183,117,0
MV-51441,Women Jackets Modern,SBL,Sable,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,37306.37,12517.36,57,54896.84,30546.74,11426.37,45,43339.61,200,132,68,129,80,0
MV-13396,Women Wallets Slim,CRM,Cognac,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,13321.6,4186.41,40,19546.52,16893.33,5968.91,46,22478.5,52,37,15,70,52,0
MV-62044,Women Low Top Classic,ARG,Argent,Footwear,Women,Sneakers,Low Top,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,177352.3,49529.95,214,250172.41,176647.55,51342.48,215,251341.44,447,382,65,396,294,0
MV-97782,Women Leather Belts Signature,CAM,Camel,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,480.51,157.24,1,655.13,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-66881,Men Trousers Modern,CHP,Champagne,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,142188.44,52384.14,317,185389.47,108834.75,41027.72,232,135679.36,994,600,394,658,639,0
MV-73242,Men Chain Belts Luxe,GRG,Greige,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,14813.13,4169.12,16,19921.25,17503.21,6428.48,19,23656.49,51,47,4,64,50,0
MV-33703,Men Earrings Slim,GRG,Greige,Accessories,Men,Jewelry,Earrings,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,17418.8,4436.01,41,22615.58,13724.78,5047.6,33,18202.79,69,51,18,45,33,0
MV-30644,Men Chain Belts Slim,ECR,Ecru,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,86300.16,23725.43,94,119198.32,81302.73,25721.99,83,105249.58,263,190,73,253,219,0
MV-57943,Women Shorts Essential,SBL,Sable,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,41585.2,10793.59,128,60100.77,43054.83,15069.69,143,67143.82,261,220,41,345,328,0
MV-87993,Women Fedoras Modern,NOI,Noir,Accessories,Women,Hats,Fedoras,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,36527.5,12692.49,84,48310.38,32917.63,8744.66,81,46585.01,177,127,50,167,111,0
MV-96870,Women Day Dresses Relaxed,CHP,Champagne,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,17975.88,5894.42,74,22310.17,14492.86,3789.69,62,18692.31,195,128,67,161,128,0
MV-12665,Women Suit Trousers Essential,CRM,Cognac,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,252653.39,65376.63,643,373280.58,303333.48,88936.75,701,406951.3,1244,1038,206,1493,960,0
MV-37535,Men Shirts Relaxed,BEG,Beige,Ready-to-Wear,Men,Tops,Shirts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,113021.2,34287.93,198,148587.1,104195.04,35417.64,191,143334.02,293,247,46,280,265,0
MV-60052,Unisex Evening Dresses,NVY,Navy,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,937.75,330.85,4,1155.21,466.18,136.91,2,577.6,10,9,1,7,5,0
MV-28191,Women Chelsea Boots Luxe,GRG,Greige,Footwear,Women,Boots,Chelsea Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,59464.17,20900.81,108,76057.42,44552.55,12025.13,85,59860.0,198,151,47,125,104,0
MV-26912,Men Suit Sets Essential,RSE,Rose Poudre,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,277876.45,75083.01,403,369169.39,246475.55,64547.51,324,296801.2,226,187,39,188,187,0
MV-20543,Men Check-In Classic,ECR,Ecru,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,44358.3,13956.68,69,56887.91,44819.64,12779.14,72,59361.29,215,192,23,197,152,0
MV-24530,Women Day Dresses Luxe,ROG,Rouge,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,7413.85,2188.52,19,8988.18,6551.52,2206.88,19,8988.18,24,22,2,26,20,0
MV-35203,Men Blazers Modern,TRP,Taupe,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,187579.33,66980.73,275,255938.19,241941.76,61722.32,337,313640.62,316,285,31,426,317,0
MV-59015,Unisex Baseball Caps Relaxed,CRM,Creme,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,34963.31,11825.06,180,50301.61,35612.45,11680.77,187,52257.79,662,482,180,737,722,0
MV-49618,Men Square Frames Classic,TRP,Taupe,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,86809.34,31862.87,163,120456.76,96797.59,36582.54,176,130063.74,91,87,4,112,106,0
MV-56019,Men Shorts Slim,CAM,Camel,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5486.5,1664.09,10,8278.95,6220.33,2095.01,10,8278.95,20,15,5,20,13,0
MV-90031,Women Loafers Heritage,CAM,Camel,Footwear,Women,Flats,Loafers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,15680.64,5354.95,29,21535.81,16784.38,4281.34,32,23763.65,63,38,25,82,68,0
MV-82512,Women Shorts Heritage,BLU,Bleu Marine,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,106495.13,37427.72,188,137615.44,134808.35,36479.03,224,163967.33,448,274,174,573,443,0
MV-54657,Women Evening Dresses Slim,BLU,Bleu Marine,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,14466.85,5238.12,45,18869.63,15276.51,5640.88,52,21804.91,140,114,26,138,101,0
MV-66881,Men Trousers Modern,GRG,Greige,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,67243.66,23322.41,135,82867.32,59177.15,18227.56,118,72432.18,468,442,26,371,308,0
MV-88366,Men Blazers Classic,CRM,Creme,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,94453.72,34282.96,152,118404.31,80816.93,20897.49,145,112951.48,234,220,14,203,182,0
MV-16895,Women Leather Belts Slim,BRG,Bordeaux,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,65749.48,19688.94,64,83319.76,52661.55,15241.4,57,74206.66,117,92,25,85,51,0
MV-49251,Men Slides Classic,ECR,Ecru,Footwear,Men,Flats,Slides,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,297525.94,108064.62,574,417189.01,311049.16,83850.33,583,423730.31,1148,1117,31,1213,890,0
MV-35272,Men Check-In Modern,ANT,Anthracite,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,356481.55,106984.73,358,486681.54,292283.08,76941.37,319,433663.16,304,203,101,309,285,0
MV-12671,Men Ballet Flats Slim,ARG,Argent,Footwear,Men,Flats,Ballet Flats,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,150778.75,55969.29,248,202452.81,114461.27,38634.91,199,162452.05,678,646,32,541,352,0
MV-25396,Women Clutches Slim,ANT,Anthracite,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,12807.33,3975.72,15,18339.7,10286.31,2784.57,12,14671.76,19,12,7,13,11,0
MV-89928,Men Suit Trousers Slim,BRG,Bordeaux,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,9733.62,2691.59,21,14575.05,12428.0,4028.51,25,17351.25,62,50,12,71,44,0
MV-93717,Women Leather Belts Heritage,BLU,Bleu Marine,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,136461.23,47764.08,131,183511.48,151529.84,57096.44,160,224136.16,474,424,50,511,458,0
MV-79924,Unisex Blazers Modern,ECR,Ecru,Ready-to-Wear,Unisex,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,17320.55,5513.35,33,21561.84,17941.35,6120.96,34,22215.23,40,28,12,48,33,0
MV-68138,Women Tops Modern,IVR,Ivoire,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,322718.73,101067.83,742,439688.64,316237.29,89179.38,732,433762.91,1568,1274,294,1413,1219,0
MV-12665,Women Suit Trousers Essential,BEG,Beige,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,13737.8,4658.81,33,17070.66,13940.23,4939.02,33,17070.66,42,29,13,37,35,0
MV-41358,Men Chelsea Boots Heritage,SBL,Sable,Footwear,Men,Boots,Chelsea Boots,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,58978.48,21553.0,129,77663.03,60517.63,16105.07,125,75254.87,237,233,4,258,180,0
MV-57920,Women Blazers Slim,ARG,Argent,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,56996.33,19560.54,87,66902.16,73188.61,22702.69,109,83819.95,183,127,56,272,207,0
MV-95918,Women Suit Sets Modern,RSE,Rose Poudre,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,97989.72,32261.77,197,131593.77,95401.09,30074.9,190,126917.85,457,284,173,455,430,0
MV-54657,Women Evening Dresses Slim,CHP,Champagne,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,6061.77,2029.86,26,8042.6,5111.89,1450.67,22,6805.28,49,46,3,47,36,0
MV-78146,Men Day Dresses,RSE,Rose Poudre,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,72733.7,21728.75,109,99672.74,99073.58,30103.45,139,127105.6,390,358,32,411,363,0
MV-12665,Women Suit Trousers Essential,CRM,Cognac,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,35415.57,11818.49,62,48123.33,32295.64,10312.58,61,47347.15,73,63,10,60,52,0
MV-56955,Women Ballet Flats Relaxed,ECR,Ecru,Footwear,Women,Flats,Ballet Flats,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,235443.95,74074.44,423,337281.34,237693.43,76163.24,432,344457.54,1649,1469,180,1606,1342,0
MV-78937,Men Carry-On Luxe,NOI,Noir,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,8412.32,2915.28,8,11320.33,11204.36,2904.76,10,14150.42,25,23,2,35,24,0
MV-52415,Men Jeans Relaxed,ARG,Argent,Ready-to-Wear,Men,Bottoms,Jeans,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,281999.64,75408.63,474,391469.0,315735.29,84644.87,498,411290.21,554,439,115,503,439,0
MV-43491,Women Earrings Heritage,SBL,Sable,Accessories,Women,Jewelry,Earrings,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,105348.55,26586.7,346,124468.46,106918.04,30095.86,376,135260.52,1326,1068,258,1322,1298,0
MV-40595,Women Day Dresses Heritage,IVR,Ivoire,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,25995.77,6820.28,68,33200.1,28455.56,7561.91,80,39058.94,194,141,53,227,187,0
MV-62383,Men Berets Relaxed,IVR,Ivoire,Accessories,Men,Hats,Berets,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,90061.7,29126.38,301,119960.14,120335.59,40465.58,364,145068.08,871,653,218,1049,927,0
MV-27892,Men Suit Trousers Modern,NOI,Noir,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,4127.9,1416.09,6,6146.46,5340.98,1955.33,7,7170.87,14,9,5,15,11,0
MV-90031,Women Loafers Heritage,ECR,Ecru,Footwear,Women,Flats,Loafers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,434412.67,145657.44,660,546674.36,376738.2,109884.59,596,493663.51,1561,1117,444,1688,1485,0
MV-79942,Men Blazers Essential,CAM,Camel,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,75102.82,26975.05,144,92097.05,72455.23,20173.59,153,97853.12,529,416,113,654,616,0
MV-29597,Women Leather Belts,RSE,Rose Poudre,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,80739.51,22118.76,70,103206.96,87691.45,28423.04,83,122373.97,62,43,19,82,64,0
MV-71537,Women Trousers Heritage,SBL,Sable,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,43307.92,11896.68,87,60310.28,37571.42,10233.45,77,53378.06,204,196,8,212,197,0
MV-39389,Women Mules Modern,GRG,Greige,Footwear,Women,Heels,Mules,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4605.73,1400.5,13,6231.91,3745.06,1387.15,10,4793.77,23,21,2,17,14,0
MV-76237,Women Skirts Classic,CRM,Cognac,Ready-to-Wear,Women,Bottoms,Skirts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,283186.25,89365.3,880,422702.06,289251.26,106539.65,939,451042.32,880,787,93,803,665,0
MV-62383,Men Berets Relaxed,SBL,Sable,Accessories,Men,Hats,Berets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2537.67,890.51,7,3074.96,2587.4,905.68,8,3514.24,22,18,4,22,15,0
MV-47196,Women Wallets,CHP,Champagne,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,227070.21,61898.02,206,300332.59,218490.98,70665.0,182,265342.38,569,512,57,586,469,0
MV-88222,Men Suit Trousers Heritage,NOI,Noir,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,42878.79,11592.77,113,56376.29,36762.01,12067.79,89,44402.56,60,47,13,55,38,0
MV-73736,Women Key Holders Relaxed,GRG,Greige,Leather Goods,Women,Small Leather Goods,Key Holders,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,639188.25,222023.51,576,924524.85,824263.17,237005.92,671,1077007.25,2184,1938,246,2924,2816,0
MV-92345,Women Leather Belts Modern,CHP,Champagne,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,59693.93,16358.03,54,72443.44,53302.64,19589.74,48,64394.17,78,48,30,68,60,0
MV-66881,Men Trousers Modern,CHP,Champagne,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,34923.5,10394.24,147,48201.51,33648.84,11714.08,126,41315.58,535,369,166,464,287,0
MV-50213,Women Tops Slim,CRM,Creme,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,40238.68,11861.44,127,58247.61,30951.0,10536.52,98,44946.97,423,405,18,333,267,0
MV-12180,Men High Top Signature,GRG,Greige,Footwear,Men,Sneakers,High Top,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,68461.35,17924.53,235,99951.14,59724.34,16995.36,180,76558.32,129,81,48,111,106,0
MV-54185,Men Trousers Heritage,NVY,Navy,Ready-to-Wear,Men,Bottoms,Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,6200.48,2067.58,13,8579.16,5871.27,1784.18,13,8579.16,11,10,1,11,9,0
MV-56438,Men Boots Essential,CAM,Camel,Footwear,Men,Heels,Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,13447.42,3417.18,41,18143.42,11435.13,3716.91,37,16373.33,149,109,40,129,84,0
MV-68929,Women Crossbody Bags Relaxed,RSE,Rose Poudre,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,18498.36,6923.87,46,25153.04,23414.77,7670.0,55,30074.29,35,31,4,35,30,0
MV-30644,Men Chain Belts Slim,ECR,Ecru,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,247531.07,64922.64,259,335156.14,203648.26,72453.83,216,279512.45,321,276,45,319,275,0
MV-30866,Women Loafers Modern,CRM,Cognac,Footwear,Women,Flats,Loafers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,15680.53,5175.89,40,19318.33,10996.11,3233.99,30,14488.75,116,88,28,96,90,0
MV-82512,Women Shorts Heritage,VRT,Vert,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,84327.53,32030.98,165,105456.81,110537.3,36327.9,195,124630.78,342,216,126,381,379,0
MV-76542,Men Suit Sets Modern,BEG,Beige,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,15553.08,5507.23,46,20160.12,14677.33,5428.76,43,18845.33,178,140,38,150,108,0
MV-59834,Women Skirts,TAN,Tan,Ready-to-Wear,Women,Bottoms,Skirts,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,182799.96,55656.12,383,244874.28,182666.27,60649.19,420,268530.54,1054,713,341,944,743,0
MV-79924,Unisex Blazers Modern,GRG,Greige,Ready-to-Wear,Unisex,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,180882.96,53227.68,552,260969.92,194285.28,72751.96,652,308247.08,2205,2014,191,2552,2374,0
MV-48462,Women Ankle Boots Relaxed,BRG,Bordeaux,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,74425.96,26227.53,141,97125.99,84155.71,24123.26,157,108147.38,497,424,73,661,554,0
MV-21164,Men Shorts Relaxed,CRM,Creme,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,39731.8,12769.11,84,55362.48,47199.6,14613.52,102,67225.87,125,118,7,181,115,0
MV-56346,Women Clutches Essential,TAN,Tan,Leather Goods,Women,Handbags,Clutches,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,41163.49,13427.24,51,53385.17,42262.05,14420.75,53,55478.7,201,163,38,237,167,0
MV-70648,Women Tops,BLU,Bleu Marine,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,5738.46,2047.21,9,7359.71,5706.73,1688.71,9,7359.71,21,13,8,25,21,0
MV-12665,Women Suit Trousers Essential,RSE,Rose Poudre,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,36837.67,10997.54,60,48287.49,35527.67,11245.99,66,53116.24,182,119,63,208,136,0
MV-67104,Men Sandals Essential,ARG,Argent,Footwear,Men,Heels,Sandals,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,169678.72,55468.61,205,241561.44,171261.46,49988.22,199,234491.35,215,186,29,247,195,0
MV-47196,Women Wallets,SBL,Sable,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,116252.24,31756.72,147,144895.16,150625.31,50347.39,190,187279.45,93,82,11,139,115,0
MV-69048,Women Tops Luxe,BRG,Bordeaux,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,223833.12,63369.52,558,298587.7,292788.17,80160.08,705,377247.9,1830,1324,506,2238,1748,0
MV-58434,Women Shoulder Bags Heritage,CRM,Creme,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,40927.47,14142.82,97,50765.93,40060.57,14502.77,96,50242.57,98,88,10,104,88,0
MV-47196,Women Wallets,RSE,Rose Poudre,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,82592.66,25471.9,229,117123.77,71452.39,23131.09,185,94619.64,224,165,59,153,124,0
MV-79924,Unisex Blazers Modern,BLU,Bleu Marine,Ready-to-Wear,Unisex,Outerwear,Blazers,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,40639.28,10381.11,130,52312.38,36126.4,13499.31,109,43861.92,390,384,6,312,199,0
MV-60052,Unisex Evening Dresses,CHP,Champagne,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,42762.39,11255.5,139,54656.57,34850.53,12470.55,117,46005.89,541,503,38,445,342,0
MV-59834,Women Skirts,ROG,Rouge,Ready-to-Wear,Women,Bottoms,Skirts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,24557.7,7190.92,60,30703.19,27932.71,10493.48,70,35820.39,175,166,9,214,131,0
MV-66349,Women Crossbody Bags Modern,ROG,Rouge,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,71400.91,18138.27,117,88407.24,64123.22,17762.74,105,79339.83,79,52,27,78,54,0
MV-94058,Women Chain Belts,IVR,Ivoire,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,42327.79,12216.01,123,58057.61,35754.87,9038.88,110,51921.44,483,293,190,395,379,0
MV-12128,Women Cat Eye Signature,RSE,Rose Poudre,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,100160.5,30766.01,237,125982.25,95546.33,24885.82,241,128108.54,508,408,100,510,473,0
MV-71953,Women Suit Trousers Relaxed,VRT,Vert,Ready-to-Wear,Women,Suits,Suit Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,206270.75,72766.8,547,290210.13,153631.24,47985.05,443,235033.07,1927,1687,240,1495,1284,0
MV-58434,Women Shoulder Bags Heritage,TRP,Taupe,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,34790.09,8853.33,77,41912.79,27838.1,7481.35,68,37013.89,167,149,18,170,122,0
MV-26074,Women Fedoras Slim,CRM,Cognac,Accessories,Women,Hats,Fedoras,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,2665.82,757.41,8,3646.93,2270.03,650.11,7,3191.06,18,13,5,16,10,0
MV-80798,Men Chain Belts Modern,CAM,Camel,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,120963.53,39414.02,132,173279.23,90211.57,26234.32,93,122083.09,128,108,20,84,57,0
MV-36143,Unisex Weekender Heritage,VRT,Vert,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,132511.39,48427.11,152,182500.24,128391.65,47321.92,136,163289.69,348,257,91,313,193,0
MV-22833,Women Midi Dresses Classic,TAN,Tan,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,19342.64,5586.44,35,26788.27,20887.15,5401.27,40,30615.16,81,66,15,104,74,0
MV-33647,Men Coats Heritage,CRM,Cognac,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,180554.73,45895.29,276,233771.6,228761.95,58552.97,324,274427.53,819,509,310,1052,827,0
MV-69048,Women Tops Luxe,BLU,Bleu Marine,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,377513.94,126441.37,812,480098.31,319032.78,113379.41,701,414469.11,2541,1738,803,2345,1670,0
MV-20682,Men Loafers Slim,CRM,Cognac,Footwear,Men,Flats,Loafers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,301625.81,107495.83,564,362986.5,370492.88,100529.66,722,464674.21,826,596,230,1005,824,0
MV-65851,Women Midi Dresses Slim,NOI,Noir,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,14399.14,4812.78,42,20037.17,14771.95,3967.33,43,20514.25,123,118,5,116,98,0
