plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-11214,Men Coats Heritage,CRM,Creme,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,272296.7,100980.61,401,385886.28,274961.74,96893.54,395,380112.42,418,333,85,476,386,0
MV-99181,Women Blazers Modern,RSE,Rose Poudre,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,47327.16,13830.67,169,70320.53,35814.17,9643.58,119,49515.64,337,316,21,245,150,0
MV-12128,Women Cat Eye Signature,CAM,Camel,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,159822.34,48842.93,265,189467.45,166305.43,59564.1,281,200907.0,667,468,199,597,511,0
MV-38903,Men Coats Essential,CAM,Camel,Ready-to-Wear,Men,Outerwear,Coats,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,226291.28,67832.98,476,318787.05,263527.5,99404.49,554,371025.26,1513,1012,501,1524,1322,0
MV-10336,Men Blazers Heritage,NVY,Navy,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,105699.76,27660.93,486,133863.63,111453.08,38809.8,589,162233.91,1419,921,498,1443,1286,0
MV-33647,Men Coats Heritage,CAM,Camel,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,39688.85,12349.72,83,56026.95,28473.3,10225.14,65,43876.53,51,50,1,39,24,0
MV-19862,Men Pumps Slim,CRM,Cognac,Footwear,Men,Heels,Pumps,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,233058.68,78805.68,638,315414.37,235159.07,62269.67,632,312448.09,2525,2442,83,2497,1976,0
MV-96760,Women Blouses Signature,TRP,Taupe,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1970.22,523.72,5,2563.45,1113.55,383.17,3,1538.07,19,13,6,16,11,0
MV-65851,Women Midi Dresses Slim,SBL,Sable,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,62285.37,21353.39,99,80692.64,70437.8,21236.11,118,96179.1,218,187,31,268,201,0
MV-52487,Men Mini Bags Luxe,ARG,Argent,Leather Goods,Men,Handbags,Mini Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,166266.79,53343.19,474,208498.42,133462.51,42169.04,365,160552.58,631,454,177,443,376,0
MV-57052,Men Day Dresses Signature,CRM,Cognac,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,30303.5,8939.57,67,44614.57,29373.85,8843.89,68,45280.46,82,78,4,89,63,0
MV-83975,Unisex Baseball Caps Classic,BRG,Bordeaux,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,25503.75,9396.7,66,29895.44,29820.43,11100.87,82,37142.82,52,50,2,54,40,0
MV-92478,Women Blazers Classic,GRG,Greige,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,23659.34,7790.78,75,32687.47,23809.44,8259.95,72,31379.97,158,111,47,151,103,0
MV-93746,Women Blazers Essential,NVY,Navy,Ready-to-Wear,Women,Suits,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,120676.92,38898.11,198,166177.71,132132.83,45016.38,242,203106.09,442,265,177,511,316,0
MV-96341,Women Card Holders Signature,NVY,Navy,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,99279.59,36300.68,120,141793.2,88518.71,31321.14,99,116979.39,416,411,5,285,205,0
MV-53064,Men Skirts Slim,NOI,Noir,Ready-to-Wear,Men,Bottoms,Skirts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,94762.8,26295.16,272,118622.26,81236.96,25548.28,242,105538.93,260,246,14,233,215,0
MV-26912,Men Suit Sets Essential,ROG,Rouge,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,233460.25,74869.5,472,284704.55,302224.44,77229.59,588,354674.31,1723,1569,154,2382,1447,0
MV-69459,Women Rings Signature,ANT,Anthracite,Accessories,Women,Jewelry,Rings,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,89871.05,24475.27,235,109448.34,100316.85,36287.52,249,115968.67,251,236,15,308,281,0
MV-96761,Men Jackets Essential,ROG,Rouge,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,26242.19,6607.39,47,32859.85,22077.5,7711.31,38,26567.53,129,113,16,95,92,0
MV-53655,Women Leather Belts Slim,ARG,Argent,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,321862.66,111220.93,566,459065.26,406008.35,150548.1,658,533683.64,2195,1799,396,2911,1842,0
MV-95191,Women Coats Signature,ANT,Anthracite,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,32044.58,10954.82,64,39880.41,33423.81,12108.32,61,38011.02,36,28,8,40,26,0
MV-20350,Women Card Holders Essential,NVY,Navy,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,35910.4,10993.66,34,45446.86,42779.26,14509.56,39,52130.22,103,95,8,98,75,0
MV-38683,Men Tops Slim,NOI,Noir,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,7411.26,2718.14,19,9153.69,7341.37,2248.21,19,9153.69,15,12,3,14,12,0
MV-26551,Women Mules Luxe,CRM,Creme,Footwear,Women,Heels,Mules,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,56260.95,21329.7,173,77626.64,67278.58,20562.27,197,88395.65,423,277,146,506,338,0
MV-82135,Women Trousers Slim,NVY,Navy,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,7192.39,2118.85,25,8666.38,7696.34,2914.38,29,10053.0,99,95,4,128,94,0
MV-20350,Women Card Holders Essential,ARG,Argent,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,12522.91,3355.99,31,16739.76,11245.7,3805.87,29,15659.78,93,63,30,94,71,0
MV-80798,Men Chain Belts Modern,ARG,Argent,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,63355.44,17648.0,74,74519.27,66184.44,22745.67,86,86603.47,60,37,23,60,54,0
MV-18163,Men Blazers Slim,NOI,Noir,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,19212.44,5875.6,69,26617.97,16756.34,4607.87,63,24303.36,226,205,21,199,131,0
MV-95918,Women Suit Sets Modern,CRM,Cognac,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,102999.73,36767.37,194,129938.75,117184.41,36174.25,223,149362.59,189,150,39,231,219,0
MV-20993,Men Wool Scarves Slim,GRG,Greige,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,66249.81,23209.54,355,86347.96,82980.04,24138.93,420,102158.15,519,424,95,602,418,0
MV-59391,Women Weekender Signature,RSE,Rose Poudre,Leather Goods,Women,Luggage,Weekender,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,123214.33,38290.35,300,175150.66,89475.58,32234.78,229,133698.34,291,210,81,249,172,0
MV-94323,Women Round Frames Classic,ROG,Rouge,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,20909.83,5954.23,63,28162.07,17707.08,5814.82,47,21009.8,85,53,32,77,49,0
MV-77033,Women Weekender Modern,ROG,Rouge,Leather Goods,Women,Luggage,Weekender,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,25444.17,6949.07,59,29786.45,20675.47,6950.06,52,26252.47,78,64,14,71,57,0
MV-96761,Men Jackets Essential,ANT,Anthracite,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,384116.16,99884.63,707,526221.5,311206.26,94159.24,603,448814.09,414,346,68,414,359,0
MV-82199,Men Shorts Classic,NVY,Navy,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,333.59,121.18,1,429.68,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-29597,Women Leather Belts,BLU,Bleu Marine,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,218394.75,55371.38,444,295211.74,240004.82,66285.11,499,331780.76,631,476,155,770,635,0
MV-26551,Women Mules Luxe,CHP,Champagne,Footwear,Women,Heels,Mules,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,21403.3,8006.94,46,27745.43,18247.73,6893.43,40,24126.46,175,164,11,153,117,0
MV-59009,Women Earrings Slim,IVR,Ivoire,Accessories,Women,Jewelry,Earrings,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,114194.18,32693.66,617,151159.13,147294.89,49308.24,765,187417.73,1318,1257,61,1943,1661,0
MV-60432,Women Suit Sets Essential,ECR,Ecru,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,41903.24,11460.87,87,53385.97,31347.73,11438.31,69,42340.6,340,300,40,287,195,0
MV-52415,Men Jeans Relaxed,ANT,Anthracite,Ready-to-Wear,Men,Bottoms,Jeans,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,77024.47,25186.93,121,96265.54,83250.05,26592.35,118,93878.79,180,157,23,208,136,0
MV-44718,Women Day Dresses Slim,GRG,Greige,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,67354.42,17823.9,257,99412.96,53160.86,19128.42,203,78524.63,821,675,146,621,462,0
MV-12665,Women Suit Trousers Essential,NOI,Noir,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,74384.11,23394.98,185,95758.43,75556.41,19620.8,208,107663.54,730,580,150,970,708,0
MV-33703,Men Earrings Slim,SBL,Sable,Accessories,Men,Jewelry,Earrings,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,43885.0,12501.26,80,56228.18,49168.0,15787.47,95,66770.97,238,183,55,278,255,0
MV-40595,Women Day Dresses Heritage,NOI,Noir,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,64899.11,24639.64,169,86782.21,65181.41,19738.7,173,88836.22,340,287,53,355,286,0
MV-20682,Men Loafers Slim,CAM,Camel,Footwear,Men,Flats,Loafers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,205222.15,56526.12,275,255984.65,211331.98,55720.97,291,270878.3,873,806,67,748,471,0
MV-76039,Women Boots Relaxed,GRG,Greige,Footwear,Women,Heels,Boots,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,4289.53,1281.65,9,6227.8,3536.2,1069.6,8,5535.82,27,25,2,30,21,0
MV-99181,Women Blazers Modern,CRM,Cognac,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1232.01,327.76,2,1567.01,1253.22,451.98,2,1567.01,7,6,1,8,6,0
MV-72031,Women Blazers,GRG,Greige,Ready-to-Wear,Women,Suits,Blazers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,33867.04,12707.09,128,41621.88,37098.25,14006.65,133,43247.74,72,71,1,83,70,0
MV-99173,Women Card Holders Modern,ECR,Ecru,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,14390.44,4803.97,29,19351.7,17270.69,5663.5,36,24022.79,39,29,10,49,36,0
MV-29597,Women Leather Belts,NVY,Navy,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,141381.09,38225.91,228,190452.93,115042.74,36493.36,207,172911.22,842,739,103,841,726,0
MV-33647,Men Coats Heritage,IVR,Ivoire,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,9467.22,2598.83,50,13158.84,12551.98,4121.52,58,15264.26,123,78,45,159,117,0
MV-99173,Women Card Holders Modern,BRG,Bordeaux,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,102457.9,37215.76,118,127085.47,133607.59,39377.0,151,162626.33,131,117,14,139,134,0
MV-49576,Women Jackets Classic,CAM,Camel,Ready-to-Wear,Women,Outerwear,Jackets,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,27040.97,8845.95,46,38160.34,20267.17,6118.79,33,27375.9,95,83,12,63,39,0
MV-85156,Women Chain Belts Essential,ROG,Rouge,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,183031.24,48102.1,166,248883.14,210679.01,74328.16,208,311853.57,510,446,64,685,449,0
MV-76542,Men Suit Sets Modern,RSE,Rose Poudre,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,14362.96,4767.21,25,19258.01,12977.64,3624.84,23,17717.37,45,37,8,48,40,0
MV-78955,Women Pouches Modern,CAM,Camel,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3317.9,893.97,4,4990.1,3655.86,936.6,4,4990.1,10,8,2,10,6,0
MV-85914,Women Wallets,ARG,Argent,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,3760.56,1344.91,11,4573.52,2953.25,950.78,8,3326.2,37,23,14,32,21,0
MV-69048,Women Tops Luxe,ECR,Ecru,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,208228.69,61886.99,647,288515.76,256371.17,92252.21,836,372796.26,724,554,170,772,732,0
MV-92345,Women Leather Belts Modern,ANT,Anthracite,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,22538.44,6828.21,32,29568.32,22773.97,6376.67,36,33264.36,43,26,17,45,41,0
MV-68878,Men Carry-On Heritage,CAM,Camel,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,222915.21,68837.04,258,276674.57,218397.06,78064.28,256,274529.8,566,539,27,509,377,0
MV-40007,Women Tote Bags Modern,CRM,Cognac,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,9378.81,2808.24,14,12992.53,6111.7,2282.02,10,9280.38,39,38,1,26,18,0
MV-82512,Women Shorts Heritage,CHP,Champagne,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,15261.92,4920.54,24,22163.3,17291.24,5247.54,28,25857.18,66,64,2,86,75,0
MV-35272,Men Check-In Modern,RSE,Rose Poudre,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,119076.9,37091.7,149,155056.55,148564.66,47894.02,173,180032.1,291,231,60,316,193,0
MV-86556,Women Evening Dresses Classic,TRP,Taupe,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,30220.2,7875.39,131,36473.08,32926.07,11316.28,145,40370.96,148,131,17,136,130,0
MV-62034,Women Necklaces Luxe,CAM,Camel,Accessories,Women,Jewelry,Necklaces,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,162503.69,42320.55,635,212270.07,148736.58,45394.91,561,187533.09,2371,1702,669,2058,1770,0
MV-82135,Women Trousers Slim,ARG,Argent,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,229501.23,64262.02,607,280290.74,159881.83,59259.15,461,212873.19,484,365,119,425,388,0
MV-30253,Men Weekender Essential,CRM,Cognac,Leather Goods,Men,Luggage,Weekender,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,189625.63,67634.08,317,248106.22,187478.78,51182.83,339,265324.94,279,204,75,248,242,0
MV-20077,Men Chain Belts Slim,NVY,Navy,Leather Goods,Men,Belts,Chain Belts,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,123549.63,42197.02,193,163555.19,153798.53,51046.49,228,193215.46,314,289,25,325,204,0
MV-59834,Women Skirts,ARG,Argent,Ready-to-Wear,Women,Bottoms,Skirts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,29437.64,9315.85,127,40041.9,35577.63,9152.17,138,43510.09,437,389,48,505,472,0
MV-76542,Men Suit Sets Modern,RSE,Rose Poudre,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,58898.95,22202.48,92,70515.14,47818.48,16430.71,76,58251.64,96,65,31,87,56,0
MV-54589,Women Carry-On Slim,NOI,Noir,Leather Goods,Women,Luggage,Carry-On,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,484407.39,167991.56,616,593429.98,451438.63,137275.74,568,547188.68,449,335,114,387,378,0
MV-65444,Women Berets,TRP,Taupe,Accessories,Women,Hats,Berets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,115650.98,33417.48,193,157399.79,121723.8,34557.64,223,181866.08,413,276,137,553,481,0
MV-94323,Women Round Frames Classic,RSE,Rose Poudre,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,51721.09,15838.72,181,75283.35,45159.15,15866.1,157,65301.03,175,125,50,146,115,0
MV-71953,Women Suit Trousers Relaxed,ECR,Ecru,Ready-to-Wear,Women,Suits,Suit Trousers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,34334.38,9910.19,55,48876.49,33178.63,10621.67,51,45321.83,103,68,35,105,91,0
MV-78494,Men Suit Sets Essential,BEG,Beige,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,2411.43,849.73,10,3029.95,2007.31,597.52,8,2423.96,30,29,1,24,16,0
MV-32527,Women Mules Luxe,BEG,Beige,Footwear,Women,Heels,Mules,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,437657.24,133881.68,609,526397.0,327569.24,96427.14,501,433045.81,1727,1288,439,1549,1504,0
MV-31632,Women Weekender Luxe,TRP,Taupe,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,32221.83,10269.83,78,42245.49,34662.69,8736.05,85,46036.75,167,150,17,181,129,0
MV-30644,Men Chain Belts Slim,GRG,Greige,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,61222.66,15548.79,122,78334.34,50687.21,12721.77,99,63566.39,88,73,15,77,53,0
MV-59308,Men Knitwear Essential,CAM,Camel,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,7376.99,1901.05,25,10282.29,8540.92,3013.53,30,12338.75,47,33,14,46,34,0
MV-49251,Men Slides Classic,IVR,Ivoire,Footwear,Men,Flats,Slides,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,181150.69,59287.61,380,260623.98,137866.54,38413.79,320,219472.82,961,799,162,845,655,0
MV-68138,Women Tops Modern,IVR,Ivoire,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,2024.94,707.25,5,2691.25,1699.22,554.44,4,2153.0,15,13,2,15,14,0
MV-44718,Women Day Dresses Slim,ARG,Argent,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,171955.22,43312.05,376,248704.85,186750.41,59990.85,424,280454.41,544,377,167,721,646,0
MV-65296,Women Ankle Boots Slim,CRM,Creme,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,21125.38,5454.81,31,29087.16,17666.61,4781.8,25,23457.39,29,23,6,19,13,0
MV-70443,Women Card Holders Heritage,NVY,Navy,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,442665.88,136212.07,456,581340.73,480032.87,145162.32,516,657832.93,1330,919,411,1646,1578,0
MV-47512,Men Tops Relaxed,NVY,Navy,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,157225.51,57305.87,274,204010.72,122991.81,30902.28,199,148168.37,683,470,213,579,373,0
MV-71057,Women Boots,ROG,Rouge,Footwear,Women,Heels,Boots,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,10584.91,3756.79,37,14799.41,13245.24,4922.72,42,16799.33,145,118,27,157,155,0
MV-14877,Women Necklaces Heritage,TRP,Taupe,Accessories,Women,Jewelry,Necklaces,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,72507.67,20788.2,175,99062.99,68703.02,24157.83,186,105289.81,594,500,94,510,376,0
MV-30257,Women Weekender Relaxed,BEG,Beige,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,60429.71,20037.59,78,83023.92,65548.48,16515.79,85,90474.79,44,37,7,49,35,0
MV-54589,Women Carry-On Slim,RSE,Rose Poudre,Leather Goods,Women,Luggage,Carry-On,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,39033.05,12544.08,41,56299.62,38860.0,9978.73,42,57672.78,59,48,11,50,46,0
MV-69692,Women Suit Sets Essential,CAM,Camel,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,181229.21,52572.55,411,266853.55,186379.19,70626.53,437,283734.79,1239,1156,83,1213,735,0
MV-96760,Women Blouses Signature,TAN,Tan,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,37241.03,10024.85,108,51133.42,31491.52,11097.87,95,44978.47,363,246,117,326,235,0
MV-23434,Women Card Holders,TRP,Taupe,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,103397.47,27799.85,106,136391.35,76916.26,21012.75,85,109370.42,394,388,6,271,238,0
MV-76249,Men Clutches Luxe,RSE,Rose Poudre,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,41227.26,13383.14,39,54179.54,41647.84,14863.93,42,58347.2,62,47,15,72,56,0
MV-99181,Women Blazers Modern,IVR,Ivoire,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,27400.78,6896.16,101,33333.43,36047.77,9775.65,128,42244.34,89,73,16,135,122,0
MV-57052,Men Day Dresses Signature,TRP,Taupe,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,149806.25,50909.34,430,209701.38,129932.07,49133.88,348,169711.82,925,678,247,815,493,0
MV-94058,Women Chain Belts,RSE,Rose Poudre,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,59232.9,18462.22,94,68952.03,42996.82,15691.59,73,53547.85,344,342,2,228,152,0
MV-29080,Men Jackets Relaxed,BEG,Beige,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,392877.83,142379.66,635,479174.56,344924.02,115222.92,630,475401.53,1879,1615,264,2021,1903,0
MV-68138,Women Tops Modern,ARG,Argent,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,130731.5,44394.08,613,156956.89,160207.66,49225.44,776,198692.57,2148,1565,583,2933,2494,0
MV-58434,Women Shoulder Bags Heritage,CRM,Cognac,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,14299.94,4406.88,32,21108.65,18817.49,6945.54,38,25066.53,90,81,9,128,85,0
MV-39389,Women Mules Modern,GRG,Greige,Footwear,Women,Heels,Mules,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,9873.44,3379.88,40,13468.25,7945.2,2294.48,30,10101.19,151,140,11,137,105,0
MV-76249,Men Clutches Luxe,ECR,Ecru,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,370689.13,99142.36,416,541625.93,359993.25,114830.75,379,493452.47,735,703,32,718,603,0
MV-38183,Men Suit Trousers Essential,NOI,Noir,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,49606.04,15863.02,104,70052.99,40518.12,14478.85,84,56581.26,410,263,147,392,342,0
MV-12180,Men High Top Signature,BRG,Bordeaux,Footwear,Men,Sneakers,High Top,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,243.94,90.7,1,312.0,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-16175,Unisex Day Dresses Modern,NVY,Navy,Ready-to-Wear,Unisex,Dresses,Day Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,18362.72,5646.32,67,23764.04,13106.16,4321.73,48,17024.98,92,74,18,63,61,0
MV-33703,Men Earrings Slim,BRG,Bordeaux,Accessories,Men,Jewelry,Earrings,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,85805.4,28076.81,190,105889.73,80377.49,29287.17,184,102545.85,173,148,25,154,139,0
MV-20077,Men Chain Belts Slim,NVY,Navy,Leather Goods,Men,Belts,Chain Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,141080.0,51689.21,336,177914.35,122458.84,40622.56,274,145084.92,412,321,91,339,281,0
MV-30644,Men Chain Belts Slim,CRM,Cognac,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,32114.64,10411.17,30,40747.76,26978.97,7276.82,28,38031.25,104,76,28,93,91,0
MV-14852,Men Loafers Slim,VRT,Vert,Footwear,Men,Flats,Loafers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,13407.47,4622.22,24,18008.7,14588.95,5195.88,25,18759.06,54,33,21,67,46,0
MV-23133,Men Trousers Essential,CHP,Champagne,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,337599.15,118749.67,535,466294.26,321396.2,110043.89,483,420972.2,2124,1312,812,1915,1839,0
MV-58566,Men Leather Belts Relaxed,TRP,Taupe,Leather Goods,Men,Belts,Leather Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,178475.26,54732.32,291,242800.72,137456.02,50579.89,231,192738.71,938,646,292,718,653,0
