plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-82135,Women Trousers Slim,VRT,Vert,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,15542.12,4316.62,51,19091.67,13047.62,4918.95,46,17219.94,131,111,20,105,67,0
MV-29597,Women Leather Belts,SBL,Sable,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,23979.96,9053.26,27,28687.08,16695.73,4265.1,19,20187.2,59,53,6,42,27,0
MV-96341,Women Card Holders Signature,ROG,Rouge,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,6628.72,2422.77,18,8709.63,4643.71,1523.21,13,6290.29,30,18,12,18,14,0
MV-39444,Men Key Holders Relaxed,SBL,Sable,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,31076.4,9366.27,34,40086.93,35675.5,9805.53,42,49519.15,75,61,14,88,55,0
MV-39389,Women Mules Modern,BRG,Bordeaux,Footwear,Women,Heels,Mules,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,31666.18,10401.19,42,41556.2,40076.71,13638.2,49,48482.23,144,132,12,164,123,0
MV-21542,Women Clutches Signature,NOI,Noir,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,5524.01,1906.22,13,6669.37,3683.6,1226.13,9,4617.26,39,31,8,32,22,0
MV-88222,Men Suit Trousers Heritage,IVR,Ivoire,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,6000.66,1633.25,13,7980.13,3907.84,1144.78,9,5524.71,38,32,6,23,18,0
MV-85156,Women Chain Belts Essential,VRT,Vert,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,10273.49,3222.83,10,11876.33,8225.75,2971.46,8,9501.06,16,14,2,11,10,0
MV-38760,Unisex Rings Heritage,RSE,Rose Poudre,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,16160.15,4765.22,72,23186.09,15761.44,4155.8,77,24796.23,208,129,79,207,202,0
MV-42087,Men Slides Slim,VRT,Vert,Footwear,Men,Flats,Slides,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,16996.41,5728.22,25,21126.5,19617.52,7271.44,30,25351.8,54,40,14,60,38,0
MV-93746,Women Blazers Essential,BEG,Beige,Ready-to-Wear,Women,Suits,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,586.66,172.15,1,782.2,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-47243,Men Boots Heritage,BEG,Beige,Footwear,Men,Heels,Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,30654.64,8628.36,42,42307.42,37901.03,9550.2,50,50365.98,162,104,58,168,132,0
MV-68493,Women Chain Belts Relaxed,SBL,Sable,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,6307.04,2261.27,14,8113.8,7012.81,1771.11,14,8113.8,12,9,3,13,12,0
MV-53655,Women Leather Belts Slim,CAM,Camel,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,413.1,120.28,1,552.67,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-15958,Men Pumps Heritage,CHP,Champagne,Footwear,Men,Heels,Pumps,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,13499.89,4152.12,17,16524.5,14237.31,4875.68,20,19440.59,35,29,6,48,31,0
MV-80468,Men Blouses Relaxed,ROG,Rouge,Ready-to-Wear,Men,Tops,Blouses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,6866.68,1917.61,11,8364.32,5632.38,1593.63,9,6843.54,43,26,17,34,21,0
MV-57052,Men Day Dresses Signature,ROG,Rouge,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,16046.74,4829.09,45,22169.53,16274.15,4363.4,47,23154.84,61,42,19,57,36,0
MV-76542,Men Suit Sets Modern,BRG,Bordeaux,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2507.12,912.59,4,3072.45,1729.43,587.11,3,2304.34,2,1,1,1,0,0
MV-69692,Women Suit Sets Essential,CAM,Camel,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,15703.21,5481.9,37,23442.91,11894.55,4152.17,29,18374.17,94,91,3,67,62,0
MV-67104,Men Sandals Essential,NVY,Navy,Footwear,Men,Heels,Sandals,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,7511.01,1932.75,17,9288.03,6926.05,2491.79,16,8741.67,43,31,12,45,29,0
MV-72031,Women Blazers,CRM,Creme,Ready-to-Wear,Women,Suits,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,458.97,155.14,1,564.42,425.61,155.27,1,564.42,3,2,1,2,1,0
MV-20745,Unisex Mini Bags Essential,CRM,Creme,Leather Goods,Unisex,Handbags,Mini Bags,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,53268.37,14041.71,76,69503.72,53162.93,18249.91,75,68589.2,146,102,44,121,114,0
MV-70443,Women Card Holders Heritage,CAM,Camel,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,11959.84,4502.55,15,15194.4,9923.73,3338.61,13,13168.48,24,16,8,18,16,0
MV-82199,Men Shorts Classic,TAN,Tan,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,4700.48,1621.76,7,6467.68,3811.16,1318.16,6,5543.73,4,3,1,4,2,0
MV-49139,Men Wool Scarves Essential,TRP,Taupe,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,3024.63,976.07,13,3909.51,2887.71,790.84,12,3608.78,19,16,3,15,12,0
MV-47243,Men Boots Heritage,ROG,Rouge,Footwear,Men,Heels,Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,34629.98,9906.05,41,51049.21,27649.04,7557.88,34,42333.49,37,35,2,27,22,0
MV-41358,Men Chelsea Boots Heritage,BEG,Beige,Footwear,Men,Boots,Chelsea Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,4165.87,1385.31,7,6041.85,3281.94,1241.52,5,4315.61,4,3,1,3,2,0
MV-91830,Women Bracelets,SBL,Sable,Accessories,Women,Jewelry,Bracelets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1402.68,394.2,4,1795.01,1333.03,460.93,4,1795.01,2,1,1,1,0,0
MV-44664,Women Shoulder Bags Modern,NOI,Noir,Leather Goods,Women,Handbags,Shoulder Bags,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,1272.8,375.63,2,1634.54,1245.26,357.16,2,1634.54,4,2,2,4,2,0
MV-73242,Men Chain Belts Luxe,TRP,Taupe,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,7601.61,2706.84,7,9922.23,7897.13,2544.67,8,11339.69,24,16,8,27,23,0
MV-85914,Women Wallets,IVR,Ivoire,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,29119.53,10354.32,32,37636.41,29184.88,7550.04,30,35284.14,113,107,6,99,83,0
MV-53655,Women Leather Belts Slim,IVR,Ivoire,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,7753.06,2936.7,13,9753.2,6509.82,2122.78,11,8252.71,37,25,12,35,33,0
MV-48504,Women Slides Signature,NOI,Noir,Footwear,Women,Flats,Slides,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2578.76,765.96,5,3009.89,3160.54,857.45,6,3611.87,14,10,4,14,13,0
MV-30644,Men Chain Belts Slim,CAM,Camel,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,2134.12,607.83,3,2711.22,1955.49,495.48,3,2711.22,9,7,2,9,7,0
MV-87993,Women Fedoras Modern,CHP,Champagne,Accessories,Women,Hats,Fedoras,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,4677.8,1539.88,8,6192.02,5237.29,1789.04,8,6192.02,4,2,2,4,3,0
MV-20350,Women Card Holders Essential,RSE,Rose Poudre,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,63283.45,23241.7,60,77040.88,54607.5,17365.0,53,68052.78,78,68,10,80,48,0
MV-79615,Women Midi Dresses Slim,TAN,Tan,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,3653.91,935.9,8,4802.71,4200.71,1271.72,9,5403.05,26,21,5,27,21,0
MV-49618,Men Square Frames Classic,ANT,Anthracite,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,23048.91,8552.86,94,30222.92,27670.11,7568.01,114,36653.32,134,103,31,169,134,0
MV-79924,Unisex Blazers Modern,CRM,Cognac,Ready-to-Wear,Unisex,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5484.86,1958.16,14,6745.24,3444.69,1234.77,10,4818.03,50,38,12,35,29,0
MV-23979,Women Check-In Relaxed,ECR,Ecru,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,4532.11,1541.26,4,6148.46,3443.75,992.52,3,4611.35,15,13,2,16,9,0
MV-46559,Men Ballet Flats Luxe,VRT,Vert,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,22675.21,7460.93,47,30665.02,26781.6,7654.73,60,39146.83,127,111,16,180,159,0
MV-32527,Women Mules Luxe,GRG,Greige,Footwear,Women,Heels,Mules,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,3917.43,1064.75,13,5028.18,4301.12,1394.58,14,5414.96,7,6,1,8,6,0
MV-99224,Men Day Dresses Relaxed,VRT,Vert,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,13047.47,3896.19,26,18714.96,17216.71,6449.31,31,22313.99,91,76,15,90,73,0
MV-27892,Men Suit Trousers Modern,ANT,Anthracite,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,26868.66,7364.61,88,33354.44,31561.18,11129.68,100,37902.77,145,103,42,197,121,0
MV-65444,Women Berets,TRP,Taupe,Accessories,Women,Hats,Berets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,436.13,117.72,1,622.11,0.0,0.0,0,0.0,1,0,1,1,0,0
MV-33703,Men Earrings Slim,BLU,Bleu Marine,Accessories,Men,Jewelry,Earrings,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,936.9,292.22,2,1285.13,489.21,157.96,1,642.57,6,4,2,5,3,0
MV-95191,Women Coats Signature,BEG,Beige,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,7751.17,2612.7,27,11169.67,5503.11,1899.39,19,7860.14,84,65,19,67,63,0
MV-71797,Men Shoulder Bags Classic,CRM,Creme,Leather Goods,Men,Handbags,Shoulder Bags,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,5118.2,1473.12,7,7224.56,4894.02,1275.46,7,7224.56,13,7,6,14,13,0
MV-88366,Men Blazers Classic,CAM,Camel,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2635.94,998.38,4,3675.71,1901.15,658.68,3,2756.78,7,4,3,5,4,0
MV-93283,Unisex Wallets Luxe,RSE,Rose Poudre,Leather Goods,Unisex,Small Leather Goods,Wallets,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,664.3,190.16,1,869.1,642.66,229.13,1,869.1,1,0,1,1,0,0
MV-96760,Women Blouses Signature,ARG,Argent,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,736.11,239.99,1,984.79,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-54185,Men Trousers Heritage,CAM,Camel,Ready-to-Wear,Men,Bottoms,Trousers,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,15905.22,4049.04,31,20857.84,14383.93,4546.86,29,19512.17,54,38,16,55,35,0
MV-31632,Women Weekender Luxe,ROG,Rouge,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1675.89,547.44,3,2275.86,1763.36,460.15,3,2275.86,3,2,1,3,2,0
MV-53655,Women Leather Belts Slim,VRT,Vert,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,12652.92,4128.76,13,15779.51,13190.75,4563.47,13,15779.51,19,11,8,19,13,0
MV-27892,Men Suit Trousers Modern,ARG,Argent,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,7584.88,2362.5,19,10130.63,9258.93,3270.03,23,12263.39,48,36,12,51,44,0
MV-12665,Women Suit Trousers Essential,CRM,Creme,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,4144.65,1051.92,11,5854.22,4065.93,1098.23,10,5322.02,30,23,7,27,21,0
MV-76263,Women High Top Essential,CAM,Camel,Footwear,Women,Sneakers,High Top,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,426.78,156.8,1,523.98,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-39444,Men Key Holders Relaxed,CAM,Camel,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,16386.81,4531.69,32,24287.02,16489.5,6026.99,30,22769.08,88,79,9,101,62,0
MV-11214,Men Coats Heritage,CRM,Creme,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,533.82,181.42,1,692.24,514.27,160.24,1,692.24,2,1,1,2,1,0
MV-56438,Men Boots Essential,NOI,Noir,Footwear,Men,Heels,Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,22900.2,8544.09,30,29787.85,25067.84,6864.02,33,32766.64,78,60,18,101,90,0
MV-89928,Men Suit Trousers Slim,SBL,Sable,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,20940.19,5387.83,47,27784.84,24320.35,7743.73,50,29558.34,47,32,15,51,46,0
MV-25043,Men Loafers,VRT,Vert,Footwear,Men,Flats,Loafers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,9024.56,2338.33,12,13391.28,6720.96,2529.52,8,8927.52,20,12,8,14,12,0
MV-49576,Women Jackets Classic,CRM,Creme,Ready-to-Wear,Women,Outerwear,Jackets,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,8523.32,2914.59,16,11043.67,9955.65,3013.36,20,13804.59,54,44,10,69,42,0
MV-76132,Unisex Leather Belts Slim,RSE,Rose Poudre,Leather Goods,Unisex,Belts,Leather Belts,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,5312.86,1614.87,13,7664.2,5390.45,1971.42,14,8253.75,31,29,2,30,29,0
MV-85156,Women Chain Belts Essential,RSE,Rose Poudre,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,8919.93,2961.2,10,11611.9,9597.03,3198.81,10,11611.9,19,13,6,19,18,0
MV-81364,Unisex Crossbody Bags Signature,ANT,Anthracite,Leather Goods,Unisex,Handbags,Crossbody Bags,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,15415.04,4693.71,46,20720.47,18340.25,5583.77,58,26125.81,77,52,25,84,53,0
MV-48462,Women Ankle Boots Relaxed,GRG,Greige,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,14596.42,5455.7,48,18203.66,12998.26,4188.53,41,15548.96,99,80,19,87,73,0
MV-74866,Women Wool Scarves Luxe,ANT,Anthracite,Accessories,Women,Scarves,Wool Scarves,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,3317.17,1229.49,8,4000.99,3254.13,888.66,8,4000.99,18,11,7,22,13,0
MV-86556,Women Evening Dresses Classic,GRG,Greige,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,7892.29,2098.36,20,9459.28,6243.27,2137.13,17,8040.39,78,64,14,57,53,0
MV-65444,Women Berets,ECR,Ecru,Accessories,Women,Hats,Berets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,12271.19,3242.17,56,16352.62,9151.71,3470.19,42,12264.47,164,113,51,100,75,0
MV-44687,Men Card Holders Modern,ANT,Anthracite,Leather Goods,Men,Small Leather Goods,Card Holders,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,29290.65,8097.07,70,37192.95,29553.08,11196.7,78,41443.57,265,235,30,331,248,0
MV-67961,Men Wool Scarves Heritage,ARG,Argent,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,9658.07,2676.45,15,12330.93,6966.71,1832.63,12,9864.75,39,26,13,33,22,0
MV-51116,Unisex Tops Essential,BRG,Bordeaux,Ready-to-Wear,Unisex,Tops,Tops,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,6071.61,1550.32,12,8394.23,7516.83,2223.59,14,9793.27,44,33,11,43,40,0
MV-85156,Women Chain Belts Essential,IVR,Ivoire,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,4653.85,1184.88,6,5868.03,4847.19,1609.35,6,5868.03,21,19,2,22,20,0
MV-80236,Women Coats Slim,RSE,Rose Poudre,Ready-to-Wear,Women,Outerwear,Coats,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,19175.0,5319.78,68,24432.9,16716.96,5783.75,58,20839.83,184,125,59,150,99,0
MV-14705,Men Baseball Caps Modern,TRP,Taupe,Accessories,Men,Hats,Baseball Caps,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,1158.83,303.88,3,1431.46,1180.1,336.36,3,1431.46,3,2,1,3,2,0
MV-46421,Women Knee High Slim,BEG,Beige,Footwear,Women,Boots,Knee High,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,5255.45,1925.55,18,7361.23,4956.88,1874.61,17,6952.27,11,7,4,9,8,0
MV-89928,Men Suit Trousers Slim,ANT,Anthracite,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4591.38,1700.69,7,6349.72,4449.68,1319.5,7,6349.72,23,20,3,29,19,0
MV-27139,Men Jackets Signature,ROG,Rouge,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4491.68,1158.94,7,6292.58,3792.31,1301.38,6,5393.64,14,11,3,13,9,0
MV-96275,Women Coats Essential,CRM,Cognac,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,7363.61,2259.62,11,9572.12,5730.16,1496.57,8,6961.54,12,10,2,9,7,0
MV-53025,Men Loafers Heritage,NVY,Navy,Footwear,Men,Flats,Loafers,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,120305.28,35493.49,143,153907.73,114119.08,32636.51,128,137763.56,155,144,11,140,104,0
MV-69692,Women Suit Sets Essential,GRG,Greige,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,623.27,183.93,1,795.07,680.94,233.69,1,795.07,3,2,1,3,2,0
MV-80236,Women Coats Slim,BLU,Bleu Marine,Ready-to-Wear,Women,Outerwear,Coats,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,4663.66,1538.62,18,5658.5,3320.29,1062.49,14,4401.05,55,41,14,37,27,0
MV-24316,Women Low Top Relaxed,ECR,Ecru,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,450.28,119.74,1,642.96,454.07,142.61,1,642.96,2,1,1,2,1,0
MV-62772,Men Tote Bags Signature,ANT,Anthracite,Leather Goods,Men,Handbags,Tote Bags,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,2790.93,873.2,3,3869.85,3102.83,1164.6,3,3869.85,7,5,2,6,3,0
MV-37535,Men Shirts Relaxed,CAM,Camel,Ready-to-Wear,Men,Tops,Shirts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,5333.9,1866.81,12,7247.94,3844.17,1320.21,9,5435.96,26,21,5,25,16,0
MV-43491,Women Earrings Heritage,ARG,Argent,Accessories,Women,Jewelry,Earrings,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5980.95,1861.57,15,8516.36,5235.95,1643.03,14,7948.6,18,17,1,19,17,0
MV-96760,Women Blouses Signature,ANT,Anthracite,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2238.12,571.17,6,2888.33,2650.31,849.72,7,3369.71,22,14,8,27,21,0
MV-69692,Women Suit Sets Essential,BRG,Bordeaux,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2713.22,898.06,8,3443.66,2991.28,1104.26,9,3874.12,23,21,2,21,18,0
MV-72722,Women Midi Dresses Slim,RSE,Rose Poudre,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,438.76,143.92,1,627.27,415.78,111.11,1,627.27,2,1,1,2,1,0
MV-14877,Women Necklaces Heritage,TAN,Tan,Accessories,Women,Jewelry,Necklaces,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,2888.96,758.43,7,3546.56,2535.44,732.43,6,3039.91,12,8,4,11,9,0
MV-26683,Women Blazers Relaxed,NOI,Noir,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,17572.85,6076.3,72,25422.81,17152.49,6036.29,70,24716.62,193,153,40,190,129,0
MV-88222,Men Suit Trousers Heritage,TAN,Tan,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,32011.18,9027.88,62,41390.88,38237.72,13620.72,76,50737.21,123,107,16,169,147,0
MV-71537,Women Trousers Heritage,ECR,Ecru,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4973.12,1618.46,8,7426.09,5794.51,1552.75,9,8354.35,7,6,1,8,7,0
MV-97684,Unisex Bracelets Luxe,NOI,Noir,Accessories,Unisex,Jewelry,Bracelets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,11631.96,4284.69,18,14424.02,12996.46,3827.83,20,16026.69,24,22,2,23,16,0
MV-37460,Men Jackets Heritage,CRM,Creme,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,10928.89,3251.09,51,14793.52,7912.54,2841.27,38,11022.62,152,124,28,109,70,0
MV-10336,Men Blazers Heritage,ANT,Anthracite,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,707.8,244.83,1,829.51,0.0,0.0,0,0.0,3,1,2,2,1,0
MV-70521,Men Mules Luxe,BEG,Beige,Footwear,Men,Heels,Mules,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,12356.37,3679.05,35,16736.0,11481.57,4304.94,34,16257.83,34,23,11,36,30,0
MV-38903,Men Coats Essential,ROG,Rouge,Ready-to-Wear,Men,Outerwear,Coats,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,36707.76,11961.6,63,47903.78,49200.23,17962.85,81,61590.57,179,146,33,232,155,0
MV-16839,Unisex Key Holders Luxe,ECR,Ecru,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,2063.67,738.02,2,2588.83,1138.48,356.26,1,1294.41,6,4,2,4,3,0
MV-40595,Women Day Dresses Heritage,BEG,Beige,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2113.15,576.84,3,2874.91,1417.86,533.59,2,1916.61,10,7,3,7,6,0
MV-76263,Women High Top Essential,TAN,Tan,Footwear,Women,Sneakers,High Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,56912.36,19379.13,69,73481.48,64630.26,23375.41,76,80936.12,38,29,9,47,28,0
MV-24316,Women Low Top Relaxed,TRP,Taupe,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,6134.77,2092.68,16,7415.44,6774.74,2131.91,18,8342.37,29,20,9,34,29,0
MV-54657,Women Evening Dresses Slim,CAM,Camel,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,616.89,225.74,1,769.31,593.37,159.83,1,769.31,2,1,1,2,1,0
MV-41358,Men Chelsea Boots Heritage,BEG,Beige,Footwear,Men,Boots,Chelsea Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,3148.49,843.74,6,3836.51,2158.25,792.75,4,2557.67,7,5,2,5,4,0
MV-12665,Women Suit Trousers Essential,GRG,Greige,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,6037.99,1919.12,12,8550.53,4572.73,1361.22,9,6412.9,21,16,5,16,13,0
MV-75308,Men Ballet Flats,CHP,Champagne,Footwear,Men,Flats,Ballet Flats,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,11398.93,3396.64,25,14933.02,8471.34,2192.11,18,10751.78,69,42,27,43,41,0
MV-69829,Men Ballet Flats Slim,ECR,Ecru,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,17586.55,4981.19,28,22923.18,12109.28,3374.13,21,17192.39,88,75,13,79,55,0
MV-57052,Men Day Dresses Signature,RSE,Rose Poudre,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,42570.84,12769.43,115,55981.62,33573.09,9253.16,93,45272.09,64,43,21,52,38,0
MV-54725,Women Suit Trousers Classic,ECR,Ecru,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1902.96,720.13,7,2587.05,1943.96,560.43,7,2587.05,18,14,4,17,10,0
MV-37460,Men Jackets Heritage,CAM,Camel,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,11694.42,4202.09,16,14271.23,9001.85,2663.74,12,10703.42,16,13,3,13,8,0
MV-71474,Men Loafers Relaxed,BEG,Beige,Footwear,Men,Flats,Loafers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,6584.86,2463.61,16,8237.18,6343.48,1880.18,16,8237.18,34,26,8,34,30,0
