plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-98815,Men Check-In,CRM,Cognac,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,100,70,A800,MV SOHO New York,8567.08,3198.46,19,10664.56,6640.74,1960.47,14,7858.09,20,16,4,16,11,0
MV-32527,Women Mules Luxe,CRM,Cognac,Footwear,Women,Heels,Mules,MV,Maison Voss,100,20,A800,MV SOHO New York,7953.29,2165.92,11,10827.84,8508.15,2961.03,11,10827.84,5,4,1,5,4,0
MV-33703,Men Earrings Slim,ANT,Anthracite,Accessories,Men,Jewelry,Earrings,MVS,MV Signature,100,20,A800,MV SOHO New York,827.17,247.61,2,1119.25,829.63,230.52,2,1119.25,2,1,1,3,1,0
MV-62296,Unisex Bracelets Signature,GRG,Greige,Accessories,Unisex,Jewelry,Bracelets,MVS,MV Signature,100,20,A800,MV SOHO New York,787.34,247.37,2,993.84,352.94,105.89,1,496.92,4,3,1,3,2,0
MV-96341,Women Card Holders Signature,BLU,Bleu Marine,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,100,30,A800,MV SOHO New York,5478.78,1708.49,11,8094.51,4447.79,1504.63,8,5886.91,12,11,1,9,5,0
MV-53655,Women Leather Belts Slim,CHP,Champagne,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,1690.78,585.66,2,2039.54,908.42,332.5,1,1019.77,2,1,1,1,0,0
MV-69473,Women Chain Belts Heritage,IVR,Ivoire,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,20,A800,MV SOHO New York,978.95,279.48,1,1323.96,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-77538,Men Check-In Signature,IVR,Ivoire,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,100,70,A800,MV SOHO New York,2683.17,751.31,4,3448.97,2086.94,777.41,3,2586.73,2,1,1,2,1,0
MV-54185,Men Trousers Heritage,NOI,Noir,Ready-to-Wear,Men,Bottoms,Trousers,MVS,MV Signature,100,70,A800,MV SOHO New York,6013.53,1563.2,16,8138.08,4096.07,1424.24,12,6103.56,50,45,5,34,29,0
MV-27961,Women Blouses Signature,ANT,Anthracite,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,100,20,A800,MV SOHO New York,3006.19,1138.72,7,4429.43,3325.28,1211.79,7,4429.43,6,4,2,7,5,0
MV-51116,Unisex Tops Essential,CRM,Creme,Ready-to-Wear,Unisex,Tops,Tops,MV,Maison Voss,100,20,A800,MV SOHO New York,2338.89,625.61,5,3242.91,1830.21,627.84,4,2594.33,11,7,4,10,8,0
MV-69692,Women Suit Sets Essential,BEG,Beige,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,100,30,A800,MV SOHO New York,413.42,155.53,1,590.82,417.51,137.86,1,590.82,1,0,1,0,0,0
MV-54089,Unisex Blazers,CRM,Creme,Ready-to-Wear,Unisex,Outerwear,Blazers,MVS,MV Signature,100,20,A800,MV SOHO New York,1864.19,558.28,5,2546.77,1861.48,568.98,5,2546.77,19,14,5,16,11,0
MV-94675,Women Trousers Essential,BLU,Bleu Marine,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,30,A800,MV SOHO New York,12608.31,3184.39,27,18357.73,8755.13,2559.96,19,12918.4,57,53,4,43,41,0
MV-91830,Women Bracelets,RSE,Rose Poudre,Accessories,Women,Jewelry,Bracelets,MV,Maison Voss,100,20,A800,MV SOHO New York,375.99,98.77,1,450.11,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-83975,Unisex Baseball Caps Classic,ECR,Ecru,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,100,20,A800,MV SOHO New York,1203.22,312.59,4,1712.28,974.78,351.45,3,1284.21,4,2,2,3,2,0
MV-59391,Women Weekender Signature,BLU,Bleu Marine,Leather Goods,Women,Luggage,Weekender,MVS,MV Signature,100,30,A800,MV SOHO New York,12768.46,4132.33,12,17452.83,12078.75,3853.58,12,17452.83,23,16,7,20,18,0
MV-20682,Men Loafers Slim,ROG,Rouge,Footwear,Men,Flats,Loafers,MVS,MV Signature,100,50,A800,MV SOHO New York,3768.79,1164.25,8,5080.92,2925.82,1021.84,6,3810.69,9,5,4,7,6,0
MV-39389,Women Mules Modern,CRM,Cognac,Footwear,Women,Heels,Mules,MVS,MV Signature,100,20,A800,MV SOHO New York,4187.89,1487.38,7,6027.97,5035.03,1816.94,8,6889.1,25,24,1,34,21,0
MV-26505,Men Leather Belts Relaxed,VRT,Vert,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,2786.58,812.08,7,3519.0,2806.62,1004.57,7,3519.0,5,3,2,5,4,0
MV-67961,Men Wool Scarves Heritage,BRG,Bordeaux,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,100,20,A800,MV SOHO New York,838.46,299.78,2,1125.91,410.54,127.41,1,562.96,4,3,1,3,1,0
MV-33509,Unisex Fedoras Signature,BRG,Bordeaux,Accessories,Unisex,Hats,Fedoras,MVS,MV Signature,100,20,A800,MV SOHO New York,352.0,89.93,2,489.41,180.17,61.96,1,244.71,6,3,3,6,4,0
MV-92203,Men Clutches,TAN,Tan,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,100,50,A800,MV SOHO New York,9219.03,3435.11,9,11814.88,7406.62,2548.99,8,10502.12,8,5,3,8,7,0
MV-57052,Men Day Dresses Signature,ROG,Rouge,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,100,50,A800,MV SOHO New York,4230.39,1387.47,9,5898.32,3885.08,1361.78,9,5898.32,14,13,1,15,13,0
MV-49363,Unisex Cashmere Scarves,BLU,Bleu Marine,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,100,70,A800,MV SOHO New York,3050.88,1104.96,12,3828.84,2298.04,591.22,9,2871.63,28,24,4,19,15,0
MV-58434,Women Shoulder Bags Heritage,ANT,Anthracite,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,100,50,A800,MV SOHO New York,14618.08,5215.4,14,21043.91,18773.38,4744.78,17,25553.32,54,45,9,77,66,0
MV-90209,Men Suit Sets Modern,CRM,Creme,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,100,50,A800,MV SOHO New York,2253.78,669.76,4,2894.8,2508.29,891.93,4,2894.8,3,2,1,3,2,0
MV-90209,Men Suit Sets Modern,IVR,Ivoire,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,100,70,A800,MV SOHO New York,2621.45,948.24,4,3259.28,3065.38,830.2,5,4074.1,8,5,3,11,9,0
MV-89963,Women Cat Eye Luxe,CRM,Creme,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,100,20,A800,MV SOHO New York,1824.62,535.08,9,2486.18,1719.48,524.28,8,2209.94,33,21,12,28,19,0
MV-84177,Men Leather Belts Classic,NVY,Navy,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,4596.57,1180.27,6,6480.92,4181.6,1394.17,6,6480.92,16,14,2,15,11,0
MV-68138,Women Tops Modern,TAN,Tan,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,100,20,A800,MV SOHO New York,1620.51,565.9,7,1918.44,1650.16,594.23,7,1918.44,20,18,2,18,14,0
MV-91830,Women Bracelets,CAM,Camel,Accessories,Women,Jewelry,Bracelets,MV,Maison Voss,100,20,A800,MV SOHO New York,4114.41,1125.89,9,5967.53,4632.99,1686.09,10,6630.59,34,32,2,35,34,0
MV-15958,Men Pumps Heritage,BEG,Beige,Footwear,Men,Heels,Pumps,MVS,MV Signature,100,30,A800,MV SOHO New York,7463.49,2029.61,13,10979.53,9852.88,2976.9,16,13513.27,26,18,8,27,20,0
MV-88366,Men Blazers Classic,CRM,Cognac,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,1073.59,284.94,2,1411.64,1116.03,382.53,2,1411.64,2,1,1,2,1,0
MV-26505,Men Leather Belts Relaxed,ANT,Anthracite,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,1307.13,358.96,2,1584.71,661.75,180.95,1,792.35,6,3,3,5,3,0
MV-20543,Men Check-In Classic,CHP,Champagne,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,100,70,A800,MV SOHO New York,555.13,162.11,1,800.31,0.0,0.0,0,0.0,2,1,1,2,1,0
MV-49472,Men Square Frames Modern,RSE,Rose Poudre,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,100,20,A800,MV SOHO New York,2057.25,676.48,5,2502.78,2403.75,810.55,6,3003.34,16,14,2,22,13,0
MV-28714,Men Trousers Luxe,ROG,Rouge,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,100,30,A800,MV SOHO New York,346.76,112.86,1,430.19,0.0,0.0,0,0.0,2,1,1,2,1,0
MV-87993,Women Fedoras Modern,ECR,Ecru,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,50,A800,MV SOHO New York,1121.68,422.36,3,1354.23,713.52,204.44,2,902.82,5,3,2,5,3,0
MV-89507,Women Blazers Essential,RSE,Rose Poudre,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,1590.16,512.41,4,1975.51,1734.81,641.83,4,1975.51,10,7,3,10,6,0
MV-48177,Women Card Holders Essential,BRG,Bordeaux,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,100,20,A800,MV SOHO New York,1041.5,265.9,2,1365.97,538.57,159.6,1,682.99,5,3,2,4,3,0
MV-26551,Women Mules Luxe,CAM,Camel,Footwear,Women,Heels,Mules,MV,Maison Voss,100,20,A800,MV SOHO New York,1315.6,375.55,5,1928.22,1090.49,398.92,4,1542.57,12,10,2,11,8,0
MV-56438,Men Boots Essential,CRM,Cognac,Footwear,Men,Heels,Boots,MV,Maison Voss,100,20,A800,MV SOHO New York,737.08,211.51,1,969.17,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-62383,Men Berets Relaxed,ECR,Ecru,Accessories,Men,Hats,Berets,MVS,MV Signature,100,20,A800,MV SOHO New York,197.57,64.65,1,279.39,216.55,54.3,1,279.39,3,2,1,3,2,0
MV-79822,Unisex Fedoras Slim,CRM,Cognac,Accessories,Unisex,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,5668.88,1820.45,10,7708.8,4618.53,1516.25,8,6167.04,8,5,3,6,5,0
MV-28776,Women Sandals Essential,IVR,Ivoire,Footwear,Women,Heels,Sandals,MV,Maison Voss,100,20,A800,MV SOHO New York,1423.53,476.92,2,1805.04,1528.3,406.04,2,1805.04,4,3,1,5,3,0
MV-96761,Men Jackets Essential,SBL,Sable,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,100,20,A800,MV SOHO New York,512.23,159.78,1,721.97,552.29,178.5,1,721.97,1,0,1,1,0,0
MV-82910,Men Shirts Signature,ARG,Argent,Ready-to-Wear,Men,Tops,Shirts,MV,Maison Voss,100,30,A800,MV SOHO New York,921.88,316.0,4,1203.33,1165.8,432.5,5,1504.17,9,7,2,9,7,0
MV-94058,Women Chain Belts,NVY,Navy,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,70,A800,MV SOHO New York,5576.7,1773.4,8,6632.01,4295.17,1238.78,6,4974.01,5,3,2,3,1,0
MV-12260,Men Knee High Modern,ARG,Argent,Footwear,Men,Boots,Knee High,MVS,MV Signature,100,20,A800,MV SOHO New York,487.64,170.64,1,682.85,503.26,126.88,1,682.85,3,2,1,3,2,0
MV-85156,Women Chain Belts Essential,CRM,Creme,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,4924.76,1630.57,5,6304.54,5115.48,1455.15,5,6304.54,19,18,1,17,11,0
MV-65851,Women Midi Dresses Slim,SBL,Sable,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,511.28,171.41,1,676.08,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-79942,Men Blazers Essential,TAN,Tan,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,100,30,A800,MV SOHO New York,679.65,196.65,1,860.5,652.95,173.86,1,860.5,0,0,0,0,0,0
MV-69692,Women Suit Sets Essential,NOI,Noir,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,100,20,A800,MV SOHO New York,2042.68,561.37,4,2748.37,1600.69,462.79,3,2061.28,8,6,2,6,3,0
MV-56955,Women Ballet Flats Relaxed,CAM,Camel,Footwear,Women,Flats,Ballet Flats,MVS,MV Signature,100,50,A800,MV SOHO New York,1922.88,554.42,4,2553.52,916.58,327.98,2,1276.76,7,5,2,4,3,0
MV-25043,Men Loafers,ARG,Argent,Footwear,Men,Flats,Loafers,MVS,MV Signature,100,70,A800,MV SOHO New York,4374.65,1370.9,6,6022.98,4168.95,1305.69,6,6022.98,15,12,3,16,14,0
MV-55830,Women Jeans Heritage,ANT,Anthracite,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,100,20,A800,MV SOHO New York,1480.31,494.84,7,1773.96,1404.1,513.32,7,1773.96,6,5,1,6,4,0
MV-82924,Women Low Top Classic,ARG,Argent,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,100,20,A800,MV SOHO New York,8324.59,3064.94,22,10675.5,6973.19,2050.74,19,9219.75,57,53,4,54,35,0
MV-26299,Men High Top Luxe,TAN,Tan,Footwear,Men,Sneakers,High Top,MVS,MV Signature,100,50,A800,MV SOHO New York,1828.35,569.35,4,2348.75,2188.2,823.25,5,2935.94,4,2,2,5,3,0
MV-16265,Women Chain Belts Signature,ANT,Anthracite,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,20,A800,MV SOHO New York,887.65,256.95,2,1209.77,491.79,136.34,1,604.89,1,0,1,0,0,0
MV-35995,Unisex Check-In Modern,BRG,Bordeaux,Leather Goods,Unisex,Luggage,Check-In,MVS,MV Signature,100,20,A800,MV SOHO New York,8637.65,2413.96,9,11641.3,9002.49,2908.32,10,12934.78,19,18,1,25,22,0
MV-68991,Unisex Pouches Heritage,BEG,Beige,Leather Goods,Unisex,Small Leather Goods,Pouches,MV,Maison Voss,100,20,A800,MV SOHO New York,415.87,154.06,1,561.29,425.82,130.69,1,561.29,2,1,1,1,0,0
MV-79822,Unisex Fedoras Slim,SBL,Sable,Accessories,Unisex,Hats,Fedoras,MV,Maison Voss,100,30,A800,MV SOHO New York,1646.02,436.77,3,2015.68,1535.29,424.82,3,2015.68,5,4,1,5,4,0
MV-31632,Women Weekender Luxe,ANT,Anthracite,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,100,50,A800,MV SOHO New York,354.13,108.75,1,500.36,0.0,0.0,0,0.0,3,2,1,3,2,0
MV-17816,Women Trousers Slim,ROG,Rouge,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,100,20,A800,MV SOHO New York,317.06,110.31,1,431.58,0.0,0.0,0,0.0,3,1,2,2,1,0
MV-65851,Women Midi Dresses Slim,CHP,Champagne,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,100,70,A800,MV SOHO New York,8275.68,2840.97,19,11407.74,11081.93,3515.8,24,14409.77,14,10,4,17,15,0
MV-54942,Men Square Frames Relaxed,ARG,Argent,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,100,20,A800,MV SOHO New York,5239.09,1739.95,10,6874.86,4590.96,1573.5,10,6874.86,28,22,6,27,20,0
MV-40005,Men Silk Scarves Classic,BEG,Beige,Accessories,Men,Scarves,Silk Scarves,MVS,MV Signature,100,50,A800,MV SOHO New York,3518.29,1158.76,7,4355.44,3153.92,848.69,6,3733.24,13,11,2,13,11,0
MV-84531,Women Check-In Classic,SBL,Sable,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,100,50,A800,MV SOHO New York,2513.69,726.96,3,3608.73,2384.28,607.53,3,3608.73,5,4,1,6,3,0
MV-97684,Unisex Bracelets Luxe,BEG,Beige,Accessories,Unisex,Jewelry,Bracelets,MV,Maison Voss,100,20,A800,MV SOHO New York,209.01,53.01,1,272.63,189.91,67.14,1,272.63,2,1,1,2,1,0
MV-38047,Women Round Frames Relaxed,ROG,Rouge,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,100,20,A800,MV SOHO New York,186.23,62.32,1,244.39,171.88,45.76,1,244.39,1,0,1,1,0,0
MV-78937,Men Carry-On Luxe,CRM,Cognac,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,100,30,A800,MV SOHO New York,1013.06,290.74,1,1361.65,973.43,342.67,1,1361.65,3,2,1,3,2,0
MV-72722,Women Midi Dresses Slim,BLU,Bleu Marine,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,1744.89,532.78,4,2187.87,1628.99,494.51,4,2187.87,3,2,1,2,1,0
MV-62772,Men Tote Bags Signature,NVY,Navy,Leather Goods,Men,Handbags,Tote Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,4910.81,1546.16,7,6685.5,4728.47,1442.4,7,6685.5,14,13,1,14,13,0
MV-40007,Women Tote Bags Modern,BRG,Bordeaux,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,2386.02,633.12,6,3221.54,1672.05,464.23,4,2147.69,12,10,2,10,7,0
MV-68529,Men Ankle Boots,GRG,Greige,Footwear,Men,Boots,Ankle Boots,MVS,MV Signature,100,30,A800,MV SOHO New York,439.97,131.24,1,567.34,429.19,162.59,1,567.34,1,0,1,1,0,0
MV-76039,Women Boots Relaxed,CRM,Cognac,Footwear,Women,Heels,Boots,MVS,MV Signature,100,20,A800,MV SOHO New York,13561.79,3394.12,18,17875.3,12230.82,3928.29,15,14896.08,13,8,5,11,7,0
MV-98188,Women Knee High Heritage,CHP,Champagne,Footwear,Women,Boots,Knee High,MV,Maison Voss,100,70,A800,MV SOHO New York,5536.39,1747.39,8,7225.05,6486.18,2010.21,9,8128.18,16,12,4,20,14,0
MV-62772,Men Tote Bags Signature,SBL,Sable,Leather Goods,Men,Handbags,Tote Bags,MV,Maison Voss,100,50,A800,MV SOHO New York,2472.91,904.36,4,3098.72,2016.33,696.98,3,2324.04,11,10,1,11,9,0
MV-40007,Women Tote Bags Modern,TAN,Tan,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,100,30,A800,MV SOHO New York,1958.1,502.98,5,2592.76,1571.9,509.5,4,2074.21,5,3,2,4,2,0
MV-78955,Women Pouches Modern,BEG,Beige,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,100,20,A800,MV SOHO New York,928.24,285.67,3,1270.34,653.37,231.88,2,846.89,7,5,2,4,3,0
MV-91490,Women Midi Dresses,NOI,Noir,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,267.07,100.78,1,325.93,248.15,79.52,1,325.93,1,0,1,1,0,0
MV-65851,Women Midi Dresses Slim,ARG,Argent,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,100,50,A800,MV SOHO New York,427.85,112.45,2,603.35,201.0,53.97,1,301.68,7,4,3,6,5,0
MV-68929,Women Crossbody Bags Relaxed,CRM,Creme,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,7297.3,1933.5,8,9583.98,6084.77,1569.15,7,8385.98,17,12,5,16,12,0
MV-46421,Women Knee High Slim,BLU,Bleu Marine,Footwear,Women,Boots,Knee High,MVS,MV Signature,100,70,A800,MV SOHO New York,218.12,73.01,1,304.08,239.12,63.68,1,304.08,2,1,1,2,1,0
MV-82199,Men Shorts Classic,CAM,Camel,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,100,20,A800,MV SOHO New York,667.53,206.08,1,938.69,728.01,182.1,1,938.69,2,1,1,1,0,0
MV-44959,Women Blazers Modern,NOI,Noir,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,100,20,A800,MV SOHO New York,652.44,234.56,1,812.88,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-59015,Unisex Baseball Caps Relaxed,NVY,Navy,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,100,20,A800,MV SOHO New York,341.81,104.65,1,418.31,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-76039,Women Boots Relaxed,RSE,Rose Poudre,Footwear,Women,Heels,Boots,MVS,MV Signature,100,70,A800,MV SOHO New York,6921.48,2593.26,11,8937.61,7242.89,2119.99,12,9750.11,40,26,14,51,43,0
MV-93717,Women Leather Belts Heritage,NOI,Noir,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,100,70,A800,MV SOHO New York,5900.73,1887.98,7,7537.13,6956.26,2451.04,8,8613.87,19,11,8,19,17,0
MV-90301,Men High Top,CHP,Champagne,Footwear,Men,Sneakers,High Top,MVS,MV Signature,100,50,A800,MV SOHO New York,1265.16,442.6,3,1800.85,1200.53,408.92,3,1800.85,1,0,1,1,0,0
MV-14877,Women Necklaces Heritage,BLU,Bleu Marine,Accessories,Women,Jewelry,Necklaces,MV,Maison Voss,100,50,A800,MV SOHO New York,487.76,161.59,1,689.58,535.13,190.02,1,689.58,1,0,1,1,0,0
MV-20682,Men Loafers Slim,ANT,Anthracite,Footwear,Men,Flats,Loafers,MVS,MV Signature,100,70,A800,MV SOHO New York,2642.95,959.63,4,3206.72,1880.63,609.29,3,2405.04,8,6,2,6,4,0
MV-26704,Men Pouches Classic,SBL,Sable,Leather Goods,Men,Small Leather Goods,Pouches,MVS,MV Signature,100,30,A800,MV SOHO New York,996.33,278.61,3,1257.77,690.09,219.45,2,838.51,9,6,3,7,6,0
MV-31632,Women Weekender Luxe,BEG,Beige,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,100,30,A800,MV SOHO New York,826.48,276.46,1,1182.86,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-31632,Women Weekender Luxe,ROG,Rouge,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,100,20,A800,MV SOHO New York,1683.84,512.91,3,2406.41,1654.63,510.21,3,2406.41,1,0,1,1,0,0
MV-58434,Women Shoulder Bags Heritage,NOI,Noir,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,100,70,A800,MV SOHO New York,1464.12,428.69,3,1928.9,1320.3,340.86,3,1928.9,8,4,4,9,5,0
MV-26704,Men Pouches Classic,ECR,Ecru,Leather Goods,Men,Small Leather Goods,Pouches,MVS,MV Signature,100,50,A800,MV SOHO New York,2509.37,796.87,5,3201.87,3101.81,870.92,6,3842.24,3,2,1,3,1,0
MV-44099,Women Trousers Essential,CHP,Champagne,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,30,A800,MV SOHO New York,1311.65,339.0,6,1624.2,953.03,254.06,4,1082.8,22,17,5,14,11,0
MV-84177,Men Leather Belts Classic,NVY,Navy,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,329.36,99.94,1,403.5,340.44,123.37,1,403.5,3,2,1,3,2,0
MV-48504,Women Slides Signature,ARG,Argent,Footwear,Women,Flats,Slides,MVS,MV Signature,100,50,A800,MV SOHO New York,1208.32,353.63,2,1509.86,1164.28,320.2,2,1509.86,1,0,1,1,0,0
MV-84531,Women Check-In Classic,VRT,Vert,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,100,70,A800,MV SOHO New York,1940.31,531.97,5,2580.03,1592.73,426.69,4,2064.02,3,1,2,2,1,0
MV-24316,Women Low Top Relaxed,TRP,Taupe,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,100,20,A800,MV SOHO New York,2931.35,873.39,4,4165.64,2170.97,545.02,3,3124.23,10,8,2,6,4,0
MV-39102,Men Day Dresses Luxe,BEG,Beige,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,100,50,A800,MV SOHO New York,4477.05,1318.05,11,5371.73,3720.06,1253.0,9,4395.05,32,31,1,27,19,0
MV-85965,Men Fedoras Signature,CRM,Cognac,Accessories,Men,Hats,Fedoras,MV,Maison Voss,100,30,A800,MV SOHO New York,1804.06,664.56,6,2394.64,1682.97,529.25,5,1995.53,22,18,4,21,16,0
MV-66349,Women Crossbody Bags Modern,VRT,Vert,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,896.69,245.65,1,1259.34,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-66881,Men Trousers Modern,TAN,Tan,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,100,20,A800,MV SOHO New York,519.23,148.98,1,707.9,0.0,0.0,0,0.0,1,0,1,1,0,0
MV-97782,Women Leather Belts Signature,VRT,Vert,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,5876.29,2070.59,6,8243.08,3756.01,993.19,4,5495.39,22,15,7,14,12,0
MV-68878,Men Carry-On Heritage,BRG,Bordeaux,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,100,70,A800,MV SOHO New York,1110.16,298.38,1,1550.42,976.7,361.52,1,1550.42,3,2,1,3,2,0
MV-74451,Unisex Weekender Modern,SBL,Sable,Leather Goods,Unisex,Luggage,Weekender,MV,Maison Voss,100,20,A800,MV SOHO New York,4019.37,1158.56,5,5698.95,4267.03,1149.17,5,5698.95,6,5,1,6,3,0
MV-79924,Unisex Blazers Modern,ROG,Rouge,Ready-to-Wear,Unisex,Outerwear,Blazers,MV,Maison Voss,100,70,A800,MV SOHO New York,9937.44,2568.17,16,12481.36,7076.15,2236.91,11,8580.93,50,42,8,37,29,0
MV-17816,Women Trousers Slim,CHP,Champagne,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,100,20,A800,MV SOHO New York,2803.41,912.66,5,3569.69,2133.72,710.43,4,2855.75,16,13,3,13,12,0
MV-27139,Men Jackets Signature,CHP,Champagne,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,100,50,A800,MV SOHO New York,761.29,227.35,2,964.91,821.74,264.25,2,964.91,1,0,1,1,0,0
MV-14852,Men Loafers Slim,CRM,Cognac,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,3118.95,981.47,6,4032.24,2547.45,727.28,5,3360.2,3,2,1,2,1,0
MV-68529,Men Ankle Boots,NVY,Navy,Footwear,Men,Boots,Ankle Boots,MVS,MV Signature,100,20,A800,MV SOHO New York,1516.5,402.5,3,2073.4,977.81,290.24,2,1382.27,7,5,2,5,3,0
MV-63843,Women Midi Dresses Essential,RSE,Rose Poudre,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,1969.75,559.31,4,2380.14,1944.7,680.86,4,2380.14,5,3,2,7,6,0
MV-95918,Women Suit Sets Modern,CRM,Cognac,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,100,50,A800,MV SOHO New York,3303.79,923.69,17,4310.19,4190.27,1441.59,21,5324.36,20,13,7,26,21,0
