plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-16265,Women Chain Belts Signature,ARG,Argent,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,7962.64,2482.94,11,9795.63,6890.15,2264.79,9,8014.61,35,21,14,28,19,0
MV-30644,Men Chain Belts Slim,BRG,Bordeaux,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,10033.69,3268.11,27,11969.09,6728.34,2448.11,20,8866.0,53,35,18,40,29,0
MV-80798,Men Chain Belts Modern,VRT,Vert,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,99783.54,29693.62,108,131413.22,117329.9,43183.28,119,144797.9,253,188,65,245,210,0
MV-69459,Women Rings Signature,CAM,Camel,Accessories,Women,Jewelry,Rings,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,12715.14,3540.49,60,17808.34,11417.54,3289.52,57,16917.92,30,18,12,34,27,0
MV-76132,Unisex Leather Belts Slim,CRM,Creme,Leather Goods,Unisex,Belts,Leather Belts,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,69294.79,21397.57,61,89453.21,50609.9,18946.38,46,67456.52,98,84,14,79,71,0
MV-88366,Men Blazers Classic,NOI,Noir,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,44992.97,13792.29,118,64057.88,38052.59,10205.72,98,53200.62,196,191,5,155,115,0
MV-83975,Unisex Baseball Caps Classic,CRM,Creme,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,78594.72,23672.01,131,98403.03,56328.23,14616.3,93,69858.64,66,40,26,45,27,0
MV-16895,Women Leather Belts Slim,CRM,Cognac,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,101316.75,27212.88,147,125843.78,109546.61,34417.9,172,147245.79,381,238,143,459,399,0
MV-88366,Men Blazers Classic,SBL,Sable,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1835.41,592.7,5,2623.51,1383.47,410.13,4,2098.81,11,9,2,8,6,0
MV-59834,Women Skirts,NOI,Noir,Ready-to-Wear,Women,Bottoms,Skirts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,17014.71,4990.5,46,22878.96,14078.07,5217.13,43,21386.85,52,44,8,51,47,0
MV-26074,Women Fedoras Slim,BEG,Beige,Accessories,Women,Hats,Fedoras,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,40693.38,10548.32,79,53611.82,42102.07,11213.27,79,53611.82,114,90,24,136,113,0
MV-93717,Women Leather Belts Heritage,BEG,Beige,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,28439.6,8628.47,82,40363.66,32016.4,10925.59,89,43809.33,101,98,3,96,82,0
MV-98815,Men Check-In,TRP,Taupe,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,25228.02,7600.91,54,33713.45,27816.72,8200.99,64,39956.68,122,105,17,154,99,0
MV-67939,Women Weekender Classic,CRM,Creme,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,3962.39,1005.56,10,5127.7,3377.01,885.37,8,4102.16,23,18,5,23,17,0
MV-59015,Unisex Baseball Caps Relaxed,IVR,Ivoire,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,48654.83,18256.45,93,67100.12,36174.34,11187.24,68,49062.45,117,94,23,72,62,0
MV-40007,Women Tote Bags Modern,BLU,Bleu Marine,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,80780.5,22341.01,74,120740.02,91224.19,33767.9,78,127266.51,58,42,16,58,38,0
MV-98815,Men Check-In,NVY,Navy,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3621.55,1007.13,5,4865.98,3755.36,1341.23,5,4865.98,18,16,2,23,21,0
MV-46421,Women Knee High Slim,BRG,Bordeaux,Footwear,Women,Boots,Knee High,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,27373.71,9156.14,36,36702.16,33505.19,12287.21,39,39760.67,132,105,27,165,116,0
MV-70258,Men Platform Slim,SBL,Sable,Footwear,Men,Sneakers,Platform,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,6500.67,1672.94,11,8978.44,5281.76,1450.28,9,7346.0,13,11,2,12,10,0
MV-17592,Men Coats Relaxed,GRG,Greige,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,14743.85,5200.22,24,18504.82,17213.13,5754.87,27,20817.92,34,21,13,43,33,0
MV-71953,Women Suit Trousers Relaxed,GRG,Greige,Ready-to-Wear,Women,Suits,Suit Trousers,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,235.02,75.82,1,349.72,234.7,74.06,1,349.72,2,1,1,2,1,0
MV-86484,Men Blazers Essential,ARG,Argent,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,10040.09,3220.78,29,13593.57,7453.42,1987.92,23,10781.11,83,52,31,65,55,0
MV-38903,Men Coats Essential,BLU,Bleu Marine,Ready-to-Wear,Men,Outerwear,Coats,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,21667.35,6769.84,46,29938.1,15848.88,5352.88,36,23429.82,52,35,17,46,29,0
MV-35995,Unisex Check-In Modern,NOI,Noir,Leather Goods,Unisex,Luggage,Check-In,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,19810.11,7400.79,56,25485.44,19078.39,5612.83,56,25485.44,43,37,6,41,25,0
MV-90356,Women Loafers Signature,CAM,Camel,Footwear,Women,Flats,Loafers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,50000.63,13928.84,63,67184.78,49903.84,16308.71,65,69317.63,51,34,17,59,37,0
MV-43681,Men Low Top Luxe,CRM,Creme,Footwear,Men,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,73467.13,25078.4,106,102936.97,60946.67,22063.51,89,86428.21,324,297,27,292,242,0
MV-66349,Women Crossbody Bags Modern,CRM,Cognac,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,11283.45,3810.91,14,14652.69,8858.58,2554.69,10,10466.21,45,37,8,36,22,0
MV-89299,Men Bracelets Luxe,ANT,Anthracite,Accessories,Men,Jewelry,Bracelets,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,3915.35,1466.08,7,4747.32,3688.95,1011.45,7,4747.32,10,8,2,8,7,0
MV-73532,Women Midi Dresses Modern,TAN,Tan,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,25059.12,8118.26,111,33874.19,19861.05,5506.23,86,26244.87,191,183,8,164,132,0
MV-33647,Men Coats Heritage,GRG,Greige,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4623.06,1658.3,9,5782.97,3200.32,904.76,7,4497.86,7,4,3,6,5,0
MV-48177,Women Card Holders Essential,CRM,Creme,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,257703.83,95172.81,215,346855.92,233317.59,80673.41,206,332336.37,697,425,272,587,382,0
MV-80807,Men Ballet Flats Heritage,NVY,Navy,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,58464.76,19603.75,108,72615.85,54210.38,17822.85,90,60513.21,268,243,25,269,199,0
MV-80236,Women Coats Slim,TAN,Tan,Ready-to-Wear,Women,Outerwear,Coats,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,16727.55,5396.84,40,20924.74,14903.77,5451.25,41,21447.86,149,115,34,178,172,0
MV-57943,Women Shorts Essential,TRP,Taupe,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,58080.34,18135.79,233,77069.08,49993.05,14186.12,226,74753.7,595,374,221,659,619,0
MV-86556,Women Evening Dresses Classic,TRP,Taupe,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1336.32,403.57,6,1587.94,1274.2,366.67,6,1587.94,7,5,2,8,6,0
MV-20682,Men Loafers Slim,CRM,Creme,Footwear,Men,Flats,Loafers,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,13385.84,3962.41,21,17992.21,13665.6,3488.76,24,20562.52,48,46,2,52,31,0
MV-30730,Men High Top Luxe,SBL,Sable,Footwear,Men,Sneakers,High Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,40094.31,13012.4,59,51029.61,35010.28,11938.56,51,44110.34,40,29,11,32,23,0
MV-66349,Women Crossbody Bags Modern,NVY,Navy,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,14291.15,5112.09,25,18018.27,11455.87,3497.61,19,13693.89,41,39,2,28,20,0
MV-65444,Women Berets,TAN,Tan,Accessories,Women,Hats,Berets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,68181.97,18326.06,154,93274.72,52481.45,15316.1,108,65413.44,166,119,47,125,118,0
MV-70931,Men Chain Belts Essential,CAM,Camel,Leather Goods,Men,Belts,Chain Belts,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,1668.33,581.43,3,2126.33,1206.71,405.2,2,1417.56,6,4,2,5,3,0
MV-95191,Women Coats Signature,BLU,Bleu Marine,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,23048.65,5779.78,46,30694.46,26295.74,8868.61,50,33363.55,76,75,1,91,68,0
MV-83975,Unisex Baseball Caps Classic,NVY,Navy,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,28527.99,7550.69,52,36474.47,29871.28,9911.45,59,41384.49,117,76,41,136,98,0
MV-56019,Men Shorts Slim,TRP,Taupe,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,27205.53,9303.3,62,32264.67,30325.31,8041.97,64,33305.47,197,147,50,165,160,0
MV-30644,Men Chain Belts Slim,CAM,Camel,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,11028.54,3224.35,17,14351.66,11529.74,3658.76,20,16884.31,50,48,2,65,63,0
MV-25396,Women Clutches Slim,ARG,Argent,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,25361.66,7849.62,26,35952.31,18340.32,5240.82,18,24890.06,46,42,4,34,32,0
MV-49363,Unisex Cashmere Scarves,CAM,Camel,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,25939.13,7131.82,108,37345.9,19657.54,6630.38,82,28355.22,303,262,41,209,182,0
MV-44099,Women Trousers Essential,ROG,Rouge,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,4019.75,1089.36,12,5695.79,5023.5,1661.49,14,6645.09,18,16,2,23,19,0
MV-30730,Men High Top Luxe,CHP,Champagne,Footwear,Men,Sneakers,High Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,50446.24,17983.24,102,66018.35,46240.79,15330.31,100,64723.87,139,88,51,113,105,0
MV-68529,Men Ankle Boots,BRG,Bordeaux,Footwear,Men,Boots,Ankle Boots,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,37991.27,11149.32,48,52815.1,44501.0,15017.7,57,62717.94,43,42,1,47,38,0
MV-41358,Men Chelsea Boots Heritage,NVY,Navy,Footwear,Men,Boots,Chelsea Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,68648.61,22527.63,84,87777.34,42878.34,15376.51,59,61653.13,160,159,1,122,84,0
MV-82512,Women Shorts Heritage,VRT,Vert,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,23901.41,8780.17,73,30361.73,16897.66,4254.08,57,23707.1,138,108,30,92,56,0
MV-69692,Women Suit Sets Essential,CRM,Cognac,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,5848.58,2189.22,13,6941.78,3723.41,974.81,9,4805.85,37,22,15,25,21,0
MV-49363,Unisex Cashmere Scarves,TRP,Taupe,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,30209.05,8369.53,49,39301.32,23093.54,6452.36,40,32082.71,98,88,10,82,63,0
MV-16265,Women Chain Belts Signature,TAN,Tan,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,51175.89,15771.3,118,65860.6,43888.4,12244.65,106,59162.92,171,163,8,142,99,0
MV-15014,Women Bracelets Modern,CRM,Cognac,Accessories,Women,Jewelry,Bracelets,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,6132.33,1853.43,33,8286.02,5625.58,1422.08,31,7783.84,81,56,25,76,74,0
MV-79822,Unisex Fedoras Slim,CRM,Creme,Accessories,Unisex,Hats,Fedoras,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,74068.71,27841.13,199,99364.61,88822.45,22374.0,257,128325.15,735,444,291,1035,979,0
MV-35272,Men Check-In Modern,BRG,Bordeaux,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,18269.41,5664.69,35,21499.81,22635.67,7055.22,44,27028.34,135,124,11,191,160,0
MV-53064,Men Skirts Slim,TRP,Taupe,Ready-to-Wear,Men,Bottoms,Skirts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5575.02,1901.54,9,7642.48,5113.84,1327.28,9,7642.48,26,23,3,31,20,0
MV-49139,Men Wool Scarves Essential,NOI,Noir,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5165.67,1823.97,28,6801.31,4329.52,1434.56,23,5586.79,78,58,20,60,52,0
MV-58566,Men Leather Belts Relaxed,VRT,Vert,Leather Goods,Men,Belts,Leather Belts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,90119.11,32984.94,177,112088.82,66814.39,21283.54,131,82958.4,158,134,24,98,61,0
MV-28776,Women Sandals Essential,CAM,Camel,Footwear,Women,Heels,Sandals,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,12157.79,3656.71,22,17051.89,13150.76,3349.28,26,20152.24,43,27,16,56,39,0
MV-43681,Men Low Top Luxe,BEG,Beige,Footwear,Men,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,33269.23,12102.19,118,44119.67,37728.75,12066.96,142,53093.16,183,150,33,217,206,0
MV-78146,Men Day Dresses,BLU,Bleu Marine,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,52502.21,14978.04,124,76541.12,49937.35,14286.87,121,74689.32,226,136,90,194,117,0
MV-26505,Men Leather Belts Relaxed,TRP,Taupe,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,23539.88,6533.63,25,27645.56,17123.04,5968.84,19,21010.63,64,44,20,59,36,0
MV-47512,Men Tops Relaxed,ARG,Argent,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2942.58,925.27,5,4179.42,3498.88,1144.13,6,5015.3,4,2,2,5,3,0
MV-95918,Women Suit Sets Modern,GRG,Greige,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,16006.7,4774.08,75,19193.08,11977.82,4099.41,56,14330.83,232,140,92,153,121,0
MV-69459,Women Rings Signature,NOI,Noir,Accessories,Women,Jewelry,Rings,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,13373.91,3859.37,21,17486.22,12090.34,4142.26,20,16653.55,15,14,1,17,12,0
MV-78146,Men Day Dresses,ROG,Rouge,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,53516.1,16460.77,89,72168.19,67637.58,19588.09,109,88385.76,292,285,7,305,260,0
MV-54589,Women Carry-On Slim,IVR,Ivoire,Leather Goods,Women,Luggage,Carry-On,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,30573.32,9268.68,34,36454.18,28118.18,9180.6,33,35382.0,67,52,15,77,54,0
MV-31632,Women Weekender Luxe,SBL,Sable,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,14435.94,5088.87,38,16991.09,13422.47,3489.32,36,16096.82,38,34,4,33,22,0
MV-76542,Men Suit Sets Modern,CRM,Cognac,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,54251.87,15609.67,88,77630.71,42039.34,12042.65,66,58223.03,81,56,25,51,47,0
MV-27139,Men Jackets Signature,CHP,Champagne,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,15081.51,3816.18,28,17896.34,19048.22,6732.92,35,22370.42,86,83,3,128,104,0
MV-25043,Men Loafers,CHP,Champagne,Footwear,Men,Flats,Loafers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,15013.06,5342.31,34,20271.28,12855.82,4570.85,27,16097.78,65,64,1,42,28,0
MV-12128,Women Cat Eye Signature,ROG,Rouge,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,8975.51,2614.41,27,11213.62,7187.06,2695.38,23,9552.34,57,36,21,40,24,0
MV-22833,Women Midi Dresses Classic,CAM,Camel,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,7743.02,1997.28,26,9822.46,5261.79,1956.85,19,7177.95,87,65,22,77,49,0
MV-76249,Men Clutches Luxe,SBL,Sable,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,22207.88,5843.57,43,31704.94,30613.21,10507.09,54,39815.5,92,57,35,111,85,0
MV-25396,Women Clutches Slim,BEG,Beige,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,112042.63,32107.66,97,155069.73,93822.45,28961.17,83,132688.54,159,106,53,131,128,0
MV-12180,Men High Top Signature,TRP,Taupe,Footwear,Men,Sneakers,High Top,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,8264.76,2548.45,26,10843.15,5613.61,1766.47,19,7923.84,70,60,10,59,56,0
MV-35272,Men Check-In Modern,BEG,Beige,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,43085.94,16262.44,43,54351.62,52230.42,17030.19,50,63199.56,75,62,13,78,64,0
MV-94323,Women Round Frames Classic,BRG,Bordeaux,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,33045.42,10702.16,65,40231.62,24604.61,6371.97,50,30947.4,168,143,25,115,93,0
MV-90356,Women Loafers Signature,ROG,Rouge,Footwear,Women,Flats,Loafers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,4522.17,1254.76,18,5630.3,4450.39,1129.34,19,5943.09,59,49,10,62,59,0
MV-88366,Men Blazers Classic,GRG,Greige,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,11558.96,3854.48,19,14764.33,9948.72,2887.44,18,13987.26,25,18,7,28,27,0
MV-79924,Unisex Blazers Modern,ROG,Rouge,Ready-to-Wear,Unisex,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,72457.28,25927.67,158,92134.47,64025.75,19879.22,147,85720.04,525,501,24,454,372,0
MV-12128,Women Cat Eye Signature,CHP,Champagne,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,20343.68,5803.26,75,28638.92,16035.59,5128.16,59,22529.29,239,159,80,215,137,0
MV-32527,Women Mules Luxe,VRT,Vert,Footwear,Women,Heels,Mules,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,39091.38,10600.41,50,55031.79,29406.92,9701.15,35,38522.25,192,147,45,140,102,0
MV-12671,Men Ballet Flats Slim,NOI,Noir,Footwear,Men,Flats,Ballet Flats,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,27547.73,8459.34,61,37038.65,23858.8,6627.5,53,32181.12,165,99,66,139,118,0
MV-96760,Women Blouses Signature,NVY,Navy,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,617.45,176.43,1,824.46,689.93,254.79,1,824.46,1,0,1,0,0,0
MV-70258,Men Platform Slim,SBL,Sable,Footwear,Men,Sneakers,Platform,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,45969.16,14533.9,56,58246.75,59873.44,20488.91,68,70728.2,46,37,9,45,44,0
MV-20328,Men Clutches,CRM,Creme,Leather Goods,Men,Handbags,Clutches,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,48442.79,15060.07,41,62682.34,50961.24,14706.08,46,70326.53,27,20,7,26,21,0
MV-99381,Women Fedoras Signature,NVY,Navy,Accessories,Women,Hats,Fedoras,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,11280.09,3915.48,46,14179.27,8154.29,2200.94,32,9863.84,60,43,17,38,35,0
MV-59672,Women Shoulder Bags Classic,ARG,Argent,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,14466.59,4814.25,26,20162.17,12165.38,3655.3,25,19386.7,31,21,10,24,17,0
MV-49472,Men Square Frames Modern,TAN,Tan,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1609.76,412.68,4,1996.5,1181.98,353.49,3,1497.38,10,6,4,9,7,0
MV-54089,Unisex Blazers,TAN,Tan,Ready-to-Wear,Unisex,Outerwear,Blazers,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,6940.2,2180.59,12,8396.91,4742.24,1791.0,8,5597.94,24,20,4,18,11,0
MV-56346,Women Clutches Essential,NVY,Navy,Leather Goods,Women,Handbags,Clutches,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,178601.45,56340.32,176,254955.09,132485.52,38275.2,138,199907.97,312,277,35,205,197,0
MV-77033,Women Weekender Modern,CRM,Creme,Leather Goods,Women,Luggage,Weekender,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,31226.87,10320.93,30,46071.51,33023.67,9032.66,34,52214.38,108,86,22,134,86,0
MV-47512,Men Tops Relaxed,CHP,Champagne,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,19847.78,5698.14,36,23089.77,16214.82,4198.32,29,18600.09,93,81,12,68,46,0
MV-91830,Women Bracelets,CHP,Champagne,Accessories,Women,Jewelry,Bracelets,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,1292.46,460.82,3,1816.62,1259.07,435.22,3,1816.62,6,4,2,7,4,0
MV-31632,Women Weekender Luxe,ROG,Rouge,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1364.51,464.29,2,1704.83,1453.95,511.66,2,1704.83,7,5,2,10,8,0
MV-59391,Women Weekender Signature,NVY,Navy,Leather Goods,Women,Luggage,Weekender,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,67095.14,19793.23,74,91260.92,53258.16,19926.82,53,65362.55,94,76,18,55,46,0
MV-15958,Men Pumps Heritage,NVY,Navy,Footwear,Men,Heels,Pumps,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,19586.93,5435.92,45,24173.06,19643.4,6778.53,46,24710.23,37,26,11,39,34,0
MV-52415,Men Jeans Relaxed,BLU,Bleu Marine,Ready-to-Wear,Men,Bottoms,Jeans,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,14950.51,5664.27,41,20362.81,10661.68,3691.94,30,14899.61,72,61,11,62,56,0
MV-51441,Women Jackets Modern,BEG,Beige,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,9371.81,2954.31,16,10782.36,6381.95,1644.59,12,8086.77,50,48,2,33,29,0
MV-42541,Women Blazers Slim,ROG,Rouge,Ready-to-Wear,Women,Suits,Blazers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,38327.9,13019.11,80,48387.05,29897.14,9642.38,66,39919.31,149,145,4,105,89,0
MV-63843,Women Midi Dresses Essential,BEG,Beige,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,2469.25,760.18,10,3331.58,2675.95,864.44,12,3997.89,24,19,5,33,27,0
MV-52487,Men Mini Bags Luxe,TRP,Taupe,Leather Goods,Men,Handbags,Mini Bags,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,4758.4,1287.32,12,6010.64,3267.11,869.69,9,4507.98,47,37,10,46,29,0
MV-20350,Women Card Holders Essential,ECR,Ecru,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,25087.36,7113.79,36,29242.29,19845.88,5396.86,29,23556.29,37,22,15,32,24,0
MV-44959,Women Blazers Modern,GRG,Greige,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,12420.55,3148.98,19,17384.81,9542.13,2827.97,15,13724.85,60,46,14,53,49,0
MV-40007,Women Tote Bags Modern,BEG,Beige,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,15787.14,5018.25,16,19650.9,19246.8,7108.46,20,24563.63,19,11,8,25,22,0
MV-49251,Men Slides Classic,ECR,Ecru,Footwear,Men,Flats,Slides,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,31241.81,9064.76,60,44507.75,26277.47,7429.75,53,39315.18,61,53,8,63,54,0
MV-99173,Women Card Holders Modern,SBL,Sable,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,39325.26,10115.32,61,56559.41,28925.04,8189.49,46,42651.36,188,177,11,125,94,0
MV-13396,Women Wallets Slim,RSE,Rose Poudre,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,63943.08,23061.65,102,92218.72,64050.29,19407.16,100,90410.51,51,50,1,50,32,0
MV-54657,Women Evening Dresses Slim,GRG,Greige,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,16901.88,5841.56,31,23907.13,19351.44,6277.94,38,29305.51,22,20,2,26,15,0
