plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-37460,Men Jackets Heritage,ARG,Argent,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,100,20,A800,MV SOHO New York,91915.9,30319.17,173,126858.44,86956.43,30826.11,171,125391.87,631,522,109,530,387,0
MV-91830,Women Bracelets,ANT,Anthracite,Accessories,Women,Jewelry,Bracelets,MV,Maison Voss,100,50,A800,MV SOHO New York,9408.35,2953.67,27,11906.26,10419.58,3497.86,31,13670.15,19,17,2,25,18,0
MV-67961,Men Wool Scarves Heritage,ARG,Argent,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,100,30,A800,MV SOHO New York,66252.97,23171.63,212,86234.96,69875.46,19756.46,224,91116.18,620,474,146,664,629,0
MV-76132,Unisex Leather Belts Slim,VRT,Vert,Leather Goods,Unisex,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,13023.19,4057.25,28,17084.76,9439.18,3576.74,22,13423.74,54,46,8,43,31,0
MV-99173,Women Card Holders Modern,TAN,Tan,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,100,30,A800,MV SOHO New York,47584.18,15083.55,93,67083.74,39942.11,14600.87,82,59149.1,370,254,116,389,336,0
MV-71669,Men Silk Scarves,GRG,Greige,Accessories,Men,Scarves,Silk Scarves,MV,Maison Voss,100,50,A800,MV SOHO New York,20623.13,5905.11,35,28178.06,21566.18,5503.65,35,28178.06,112,69,43,124,91,0
MV-96275,Women Coats Essential,VRT,Vert,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,100,20,A800,MV SOHO New York,139631.41,42497.65,268,177700.71,135999.2,43947.52,275,182342.14,536,481,55,560,512,0
MV-27486,Women Mules Classic,TAN,Tan,Footwear,Women,Heels,Mules,MVS,MV Signature,100,20,A800,MV SOHO New York,26154.38,9264.25,52,33415.58,18892.6,6776.0,39,25061.69,193,175,18,130,122,0
MV-35203,Men Blazers Modern,NVY,Navy,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,100,20,A800,MV SOHO New York,41624.86,15678.68,113,54123.33,52919.08,19726.09,139,66576.48,223,167,56,267,176,0
MV-30253,Men Weekender Essential,CRM,Creme,Leather Goods,Men,Luggage,Weekender,MVS,MV Signature,100,50,A800,MV SOHO New York,504356.82,190276.1,515,659055.19,560232.0,172146.97,628,803663.42,1483,1159,324,1673,1067,0
MV-69692,Women Suit Sets Essential,BEG,Beige,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,100,20,A800,MV SOHO New York,25224.46,9540.21,52,35039.78,27999.87,7200.06,59,39756.68,28,24,4,37,22,0
MV-68493,Women Chain Belts Relaxed,BLU,Bleu Marine,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,138096.07,38080.36,161,178958.66,175779.21,60623.78,183,203412.64,156,153,3,146,92,0
MV-67905,Women High Top Luxe,NOI,Noir,Footwear,Women,Sneakers,High Top,MV,Maison Voss,100,20,A800,MV SOHO New York,53439.79,19835.37,123,79369.92,67560.33,21060.97,137,88403.89,401,320,81,522,443,0
MV-18799,Women Jeans Modern,ROG,Rouge,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,100,20,A800,MV SOHO New York,2751.23,949.78,4,3470.98,2691.56,797.29,4,3470.98,11,8,3,9,8,0
MV-56019,Men Shorts Slim,NVY,Navy,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,100,20,A800,MV SOHO New York,240111.74,89089.33,358,333797.63,229768.7,75032.76,340,317014.5,1316,882,434,1112,986,0
MV-26551,Women Mules Luxe,TRP,Taupe,Footwear,Women,Heels,Mules,MV,Maison Voss,100,20,A800,MV SOHO New York,8872.21,3311.76,16,11756.21,11091.62,3871.53,19,13960.5,45,44,1,52,49,0
MV-71669,Men Silk Scarves,BEG,Beige,Accessories,Men,Scarves,Silk Scarves,MV,Maison Voss,100,70,A800,MV SOHO New York,83949.54,31268.57,146,118441.54,73137.27,27215.22,128,103839.16,242,207,35,255,242,0
MV-33703,Men Earrings Slim,CAM,Camel,Accessories,Men,Jewelry,Earrings,MVS,MV Signature,100,20,A800,MV SOHO New York,38207.16,13743.41,187,53363.58,27224.93,10340.0,135,38524.51,239,175,64,196,139,0
MV-67104,Men Sandals Essential,TRP,Taupe,Footwear,Men,Heels,Sandals,MV,Maison Voss,100,20,A800,MV SOHO New York,56149.73,14553.18,225,76838.61,64326.74,16334.87,242,82644.19,325,321,4,369,305,0
MV-92345,Women Leather Belts Modern,CRM,Cognac,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,100,20,A800,MV SOHO New York,139598.97,36167.55,266,179958.65,140665.3,47870.93,269,181988.26,661,505,156,636,410,0
MV-68878,Men Carry-On Heritage,VRT,Vert,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,100,20,A800,MV SOHO New York,51178.66,18454.87,66,68076.39,35974.97,10604.64,48,49510.1,78,67,11,58,39,0
MV-16839,Unisex Key Holders Luxe,TAN,Tan,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,100,30,A800,MV SOHO New York,1981.91,735.03,2,2569.78,1814.41,495.65,2,2569.78,7,4,3,7,5,0
MV-21164,Men Shorts Relaxed,CRM,Creme,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,100,20,A800,MV SOHO New York,187463.68,47646.07,293,235673.32,162109.1,49050.8,235,189021.27,404,385,19,364,323,0
MV-69459,Women Rings Signature,VRT,Vert,Accessories,Women,Jewelry,Rings,MV,Maison Voss,100,20,A800,MV SOHO New York,50523.7,13444.82,174,70085.41,46817.86,14824.17,154,62029.61,634,601,33,538,504,0
MV-23238,Women Knitwear Essential,ANT,Anthracite,Ready-to-Wear,Women,Tops,Knitwear,MV,Maison Voss,100,50,A800,MV SOHO New York,174775.75,60225.09,412,241385.16,203690.93,76391.56,451,264234.73,1131,758,373,1008,646,0
MV-84341,Men Sandals Signature,CAM,Camel,Footwear,Men,Heels,Sandals,MV,Maison Voss,100,20,A800,MV SOHO New York,145251.59,45379.31,392,205425.58,101210.91,29737.89,293,153545.14,223,217,6,179,137,0
MV-26912,Men Suit Sets Essential,NVY,Navy,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,100,20,A800,MV SOHO New York,139545.92,49698.03,422,162511.59,165729.19,54839.99,514,197940.66,830,711,119,1066,678,0
MV-16175,Unisex Day Dresses Modern,IVR,Ivoire,Ready-to-Wear,Unisex,Dresses,Day Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,66634.45,22636.75,151,80621.95,60384.39,22174.71,149,79554.11,304,244,60,260,236,0
MV-59308,Men Knitwear Essential,VRT,Vert,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,100,20,A800,MV SOHO New York,34266.6,9114.48,92,46728.68,35651.99,9218.12,89,45204.91,236,232,4,263,226,0
MV-80807,Men Ballet Flats Heritage,SBL,Sable,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,100,50,A800,MV SOHO New York,185667.75,58230.89,357,252101.13,189160.55,47568.21,352,248570.3,337,289,48,342,263,0
MV-44718,Women Day Dresses Slim,BRG,Bordeaux,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,50,A800,MV SOHO New York,46868.62,11717.63,136,56425.09,49361.08,18560.55,136,56425.09,172,140,32,172,155,0
MV-43491,Women Earrings Heritage,ARG,Argent,Accessories,Women,Jewelry,Earrings,MV,Maison Voss,100,70,A800,MV SOHO New York,28386.06,9298.83,46,35873.24,33302.65,11177.35,58,45231.48,160,122,38,215,199,0
MV-53025,Men Loafers Heritage,TAN,Tan,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,30,A800,MV SOHO New York,222946.0,61809.02,440,316071.43,227921.43,74204.38,466,334748.38,476,390,86,592,473,0
MV-16175,Unisex Day Dresses Modern,NOI,Noir,Ready-to-Wear,Unisex,Dresses,Day Dresses,MV,Maison Voss,100,30,A800,MV SOHO New York,141643.25,42187.75,488,178717.91,176877.91,63962.53,625,228890.76,803,708,95,1192,1138,0
MV-71474,Men Loafers Relaxed,VRT,Vert,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,41910.75,11085.86,143,59888.24,44446.36,11856.76,136,56956.65,158,156,2,142,99,0
MV-72722,Women Midi Dresses Slim,CAM,Camel,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,6321.47,2050.43,17,8887.41,7132.14,2560.29,18,9410.2,27,26,1,31,24,0
MV-71057,Women Boots,GRG,Greige,Footwear,Women,Heels,Boots,MVS,MV Signature,100,20,A800,MV SOHO New York,59946.44,16960.09,111,84547.57,62205.91,19096.66,105,79977.43,56,55,1,46,40,0
MV-62521,Women Silk Scarves Luxe,ROG,Rouge,Accessories,Women,Scarves,Silk Scarves,MVS,MV Signature,100,20,A800,MV SOHO New York,216616.65,74318.18,371,268166.81,182523.97,61694.36,291,210341.08,742,478,264,574,479,0
MV-54185,Men Trousers Heritage,SBL,Sable,Ready-to-Wear,Men,Bottoms,Trousers,MVS,MV Signature,100,30,A800,MV SOHO New York,205546.17,68478.68,529,261472.8,176857.2,61592.46,447,220942.04,1399,953,446,1187,1056,0
MV-40595,Women Day Dresses Heritage,ROG,Rouge,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,20730.99,7314.31,51,26739.91,20619.21,5555.94,52,27264.22,117,115,2,106,100,0
MV-68529,Men Ankle Boots,ARG,Argent,Footwear,Men,Boots,Ankle Boots,MVS,MV Signature,100,70,A800,MV SOHO New York,4263.52,1086.47,15,6033.36,3426.72,1216.74,13,5228.91,40,37,3,38,26,0
MV-35995,Unisex Check-In Modern,BEG,Beige,Leather Goods,Unisex,Luggage,Check-In,MVS,MV Signature,100,70,A800,MV SOHO New York,228511.94,68324.4,478,307852.4,177233.91,56206.86,372,239583.87,1784,1496,288,1129,766,0
MV-20077,Men Chain Belts Slim,VRT,Vert,Leather Goods,Men,Belts,Chain Belts,MVS,MV Signature,100,70,A800,MV SOHO New York,49151.42,14809.29,112,68606.13,50859.12,13732.76,130,79632.11,338,258,80,415,279,0
MV-82924,Women Low Top Classic,NVY,Navy,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,100,50,A800,MV SOHO New York,85492.32,30857.48,177,112630.4,103486.97,38811.5,202,128538.64,503,347,156,599,377,0
MV-78614,Women Trousers Signature,NVY,Navy,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,100,70,A800,MV SOHO New York,165604.53,58351.08,785,216886.02,153083.28,56076.06,755,208597.38,1018,624,394,868,689,0
MV-67637,Men Midi Dresses Essential,CRM,Creme,Ready-to-Wear,Men,Dresses,Midi Dresses,MV,Maison Voss,100,50,A800,MV SOHO New York,3711.04,1000.81,15,4909.33,3187.77,1204.69,13,4254.75,43,34,9,38,24,0
MV-96341,Women Card Holders Signature,BEG,Beige,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,188535.58,50595.42,238,248859.81,201013.45,58122.83,284,296958.77,452,441,11,641,431,0
MV-49139,Men Wool Scarves Essential,CHP,Champagne,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,100,20,A800,MV SOHO New York,4161.69,1418.94,17,5770.48,3976.18,1160.9,16,5431.04,9,5,4,10,8,0
MV-25396,Women Clutches Slim,BLU,Bleu Marine,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,100,20,A800,MV SOHO New York,94447.8,31247.96,107,118263.22,96287.22,31442.04,124,137052.7,244,188,56,305,268,0
MV-71669,Men Silk Scarves,BRG,Bordeaux,Accessories,Men,Scarves,Silk Scarves,MV,Maison Voss,100,50,A800,MV SOHO New York,218861.62,64011.63,371,303595.21,246531.87,89555.25,454,371515.44,985,713,272,1330,1195,0
MV-40595,Women Day Dresses Heritage,TRP,Taupe,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,50,A800,MV SOHO New York,57149.25,21652.81,129,69352.68,63358.13,22765.45,155,83330.74,343,259,84,447,355,0
MV-96760,Women Blouses Signature,CRM,Cognac,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,100,30,A800,MV SOHO New York,548935.79,201991.14,1338,665122.69,411967.25,142112.23,1065,529413.8,1065,1060,5,995,691,0
MV-82910,Men Shirts Signature,CRM,Creme,Ready-to-Wear,Men,Tops,Shirts,MV,Maison Voss,100,20,A800,MV SOHO New York,81609.83,25455.17,186,98321.81,99121.56,30185.65,216,114180.16,661,658,3,761,728,0
MV-12665,Women Suit Trousers Essential,ARG,Argent,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,100,50,A800,MV SOHO New York,26062.51,7329.86,88,35417.72,18060.02,5815.9,63,25355.87,243,211,32,148,114,0
MV-82924,Women Low Top Classic,NVY,Navy,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,100,20,A800,MV SOHO New York,42053.38,13858.37,56,53498.83,35747.37,12516.51,50,47766.82,149,94,55,126,102,0
MV-94058,Women Chain Belts,TRP,Taupe,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,70,A800,MV SOHO New York,47053.79,13330.24,98,61120.53,53200.63,15761.74,107,66733.64,198,133,65,189,120,0
MV-14852,Men Loafers Slim,BEG,Beige,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,70,A800,MV SOHO New York,43841.3,13089.72,106,59226.96,35023.56,9144.69,86,48052.06,218,179,39,156,152,0
MV-97684,Unisex Bracelets Luxe,BLU,Bleu Marine,Accessories,Unisex,Jewelry,Bracelets,MV,Maison Voss,100,30,A800,MV SOHO New York,4649.8,1608.56,16,6559.06,4398.79,1485.01,16,6559.06,32,23,9,27,25,0
MV-65444,Women Berets,VRT,Vert,Accessories,Women,Hats,Berets,MVS,MV Signature,100,20,A800,MV SOHO New York,22342.86,5704.91,105,31138.9,26255.4,9318.03,124,36773.56,290,181,109,388,385,0
MV-62044,Women Low Top Classic,IVR,Ivoire,Footwear,Women,Sneakers,Low Top,MVS,MV Signature,100,30,A800,MV SOHO New York,80048.93,24599.41,142,115315.35,59304.26,22529.3,111,90140.87,329,276,53,267,220,0
MV-22833,Women Midi Dresses Classic,CAM,Camel,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,186940.28,55498.9,292,242891.08,215757.09,56034.99,341,283650.2,513,373,140,686,565,0
MV-90356,Women Loafers Signature,VRT,Vert,Footwear,Women,Flats,Loafers,MV,Maison Voss,100,50,A800,MV SOHO New York,132512.1,39224.26,243,167962.28,133786.06,50818.16,229,158285.44,603,440,163,595,488,0
MV-46559,Men Ballet Flats Luxe,BEG,Beige,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,100,70,A800,MV SOHO New York,107077.51,32725.35,281,128346.88,142011.81,53780.92,344,157122.15,591,501,90,632,505,0
MV-74866,Women Wool Scarves Luxe,CRM,Creme,Accessories,Women,Scarves,Wool Scarves,MV,Maison Voss,100,50,A800,MV SOHO New York,328.82,98.47,1,437.76,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-26683,Women Blazers Relaxed,NOI,Noir,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,30,A800,MV SOHO New York,35914.91,9433.43,55,47399.8,31268.16,11231.74,51,43952.54,202,175,27,205,198,0
MV-92345,Women Leather Belts Modern,CRM,Creme,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,100,20,A800,MV SOHO New York,186617.77,55390.1,247,276341.78,205585.72,77708.62,237,265153.85,657,613,44,719,616,0
MV-38760,Unisex Rings Heritage,CHP,Champagne,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,100,20,A800,MV SOHO New York,58753.02,22076.9,150,81125.75,47821.81,15583.83,124,67063.95,561,405,156,420,329,0
MV-57052,Men Day Dresses Signature,CRM,Cognac,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,100,50,A800,MV SOHO New York,192.45,67.53,1,250.57,212.51,73.35,1,250.57,3,2,1,2,1,0
MV-97782,Women Leather Belts Signature,CAM,Camel,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,386874.62,106138.26,372,477928.47,300321.82,101456.19,276,354592.09,482,304,178,297,253,0
MV-24316,Women Low Top Relaxed,CRM,Creme,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,100,20,A800,MV SOHO New York,203518.13,67611.22,337,283413.81,148706.4,47851.94,262,220339.52,1091,1068,23,949,572,0
MV-71537,Women Trousers Heritage,BEG,Beige,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,122668.06,43349.81,181,158694.81,105914.54,29332.72,144,126254.43,334,307,27,291,195,0
MV-65255,Women Evening Dresses Heritage,CHP,Champagne,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,4029.4,1213.05,15,4971.48,3609.04,1259.03,13,4308.61,9,7,2,7,5,0
MV-31581,Men Key Holders Slim,CRM,Creme,Leather Goods,Men,Small Leather Goods,Key Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,198762.44,55251.71,331,255405.06,216926.2,57498.27,362,279325.17,708,530,178,896,864,0
MV-73736,Women Key Holders Relaxed,ECR,Ecru,Leather Goods,Women,Small Leather Goods,Key Holders,MV,Maison Voss,100,20,A800,MV SOHO New York,174150.23,45949.47,199,240614.22,188783.83,62797.38,228,275678.61,769,601,168,1047,926,0
MV-54185,Men Trousers Heritage,RSE,Rose Poudre,Ready-to-Wear,Men,Bottoms,Trousers,MVS,MV Signature,100,30,A800,MV SOHO New York,188645.78,66951.55,347,230699.89,163780.42,48345.01,301,200117.2,1093,933,160,1059,683,0
MV-62196,Women Blazers,TAN,Tan,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,119535.57,31332.24,317,172742.09,122603.44,30710.29,347,189089.92,1085,1049,36,1147,753,0
MV-52176,Women Check-In Relaxed,IVR,Ivoire,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,100,20,A800,MV SOHO New York,260370.68,91402.09,370,342389.31,311177.68,103433.25,449,415494.06,701,560,141,954,734,0
MV-69473,Women Chain Belts Heritage,TRP,Taupe,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,30,A800,MV SOHO New York,168626.76,62384.8,166,224759.92,114562.38,40518.29,120,162477.05,218,200,18,133,102,0
MV-35203,Men Blazers Modern,BRG,Bordeaux,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,100,20,A800,MV SOHO New York,22983.56,6917.37,34,30073.06,20093.24,5838.43,30,26535.06,122,99,23,96,65,0
MV-94675,Women Trousers Essential,ECR,Ecru,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,50910.47,16896.84,253,68692.36,42443.92,11037.13,208,56474.35,992,732,260,691,444,0
MV-89299,Men Bracelets Luxe,CHP,Champagne,Accessories,Men,Jewelry,Bracelets,MV,Maison Voss,100,50,A800,MV SOHO New York,50809.37,18187.57,220,68804.24,50473.05,17793.44,216,67553.25,453,407,46,397,336,0
MV-44718,Women Day Dresses Slim,GRG,Greige,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,113310.71,30834.2,309,154690.71,136619.34,43430.11,396,198244.41,523,511,12,802,780,0
MV-53025,Men Loafers Heritage,RSE,Rose Poudre,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,50,A800,MV SOHO New York,12336.43,3572.31,42,16438.31,14327.47,4564.79,48,18786.64,66,46,20,87,58,0
MV-85965,Men Fedoras Signature,ANT,Anthracite,Accessories,Men,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,21593.57,7053.98,49,26723.29,21091.51,7493.85,48,26177.92,34,22,12,39,34,0
MV-67104,Men Sandals Essential,RSE,Rose Poudre,Footwear,Men,Heels,Sandals,MV,Maison Voss,100,20,A800,MV SOHO New York,142954.32,46610.77,504,194279.37,149100.6,55671.73,533,205458.15,474,304,170,586,472,0
MV-77033,Women Weekender Modern,ARG,Argent,Leather Goods,Women,Luggage,Weekender,MVS,MV Signature,100,20,A800,MV SOHO New York,237237.4,73231.47,316,275541.21,268315.53,98149.21,403,351402.24,876,658,218,1167,754,0
MV-76249,Men Clutches Luxe,TAN,Tan,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,100,20,A800,MV SOHO New York,611880.65,218116.96,544,782698.8,682259.72,204372.32,694,998516.49,454,351,103,619,465,0
MV-69473,Women Chain Belts Heritage,TAN,Tan,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,70,A800,MV SOHO New York,182841.11,52131.06,324,242888.1,163640.37,56308.37,263,197159.17,262,185,77,223,179,0
MV-78937,Men Carry-On Luxe,NOI,Noir,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,100,30,A800,MV SOHO New York,134676.73,49489.64,207,188430.01,150859.62,39708.69,204,185699.14,525,335,190,536,469,0
MV-53655,Women Leather Belts Slim,TRP,Taupe,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,217141.82,78902.25,242,293441.24,241328.16,65817.22,293,355282.17,454,404,50,627,505,0
MV-70648,Women Tops,BEG,Beige,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,100,20,A800,MV SOHO New York,324629.08,87062.18,501,417942.25,223962.94,69628.29,371,309494.16,548,371,177,468,434,0
MV-20745,Unisex Mini Bags Essential,SBL,Sable,Leather Goods,Unisex,Handbags,Mini Bags,MVS,MV Signature,100,20,A800,MV SOHO New York,200665.9,50250.12,197,283568.6,218333.07,55204.77,223,320993.9,103,89,14,105,92,0
MV-33509,Unisex Fedoras Signature,GRG,Greige,Accessories,Unisex,Hats,Fedoras,MVS,MV Signature,100,50,A800,MV SOHO New York,99795.63,25318.99,228,132792.72,113231.13,35564.48,274,159584.23,771,536,235,1111,1025,0
MV-74038,Women Pouches,CHP,Champagne,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,100,20,A800,MV SOHO New York,17423.42,4948.66,38,22811.66,19683.98,5452.08,45,27013.81,140,105,35,137,114,0
MV-16839,Unisex Key Holders Luxe,RSE,Rose Poudre,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,83019.68,30585.61,146,107294.52,69597.77,19753.44,114,83777.91,178,175,3,157,115,0
MV-41358,Men Chelsea Boots Heritage,VRT,Vert,Footwear,Men,Boots,Chelsea Boots,MV,Maison Voss,100,70,A800,MV SOHO New York,164459.17,55589.84,287,226120.15,169596.22,50043.37,333,262362.4,760,588,172,757,472,0
MV-76039,Women Boots Relaxed,IVR,Ivoire,Footwear,Women,Heels,Boots,MVS,MV Signature,100,50,A800,MV SOHO New York,46247.4,16867.5,72,62811.69,49338.4,16828.61,77,67173.62,58,49,9,55,53,0
MV-17331,Women Key Holders Relaxed,IVR,Ivoire,Leather Goods,Women,Small Leather Goods,Key Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,47910.9,14592.97,51,63498.06,55435.78,19027.45,61,75948.66,199,197,2,208,154,0
MV-77033,Women Weekender Modern,TAN,Tan,Leather Goods,Women,Luggage,Weekender,MVS,MV Signature,100,50,A800,MV SOHO New York,36411.86,12221.84,85,43889.28,35129.59,9546.22,80,41307.56,197,134,63,212,178,0
MV-18799,Women Jeans Modern,SBL,Sable,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,100,20,A800,MV SOHO New York,31277.05,10117.51,63,40566.69,35351.03,9552.88,65,41854.53,45,35,10,53,38,0
MV-26683,Women Blazers Relaxed,SBL,Sable,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,21262.01,7463.04,55,28538.83,20190.04,6394.21,50,25944.39,198,171,27,218,148,0
MV-85965,Men Fedoras Signature,VRT,Vert,Accessories,Men,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,42274.8,10998.89,126,56021.33,44137.37,11766.61,122,54242.87,94,64,30,100,87,0
MV-78955,Women Pouches Modern,ROG,Rouge,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,100,20,A800,MV SOHO New York,485971.44,139639.83,543,677179.09,504030.03,159511.58,601,749511.29,1838,1349,489,2180,1968,0
MV-14852,Men Loafers Slim,CHP,Champagne,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,83073.83,22930.5,161,115344.85,70470.45,23967.52,135,96717.73,284,212,72,217,133,0
MV-84531,Women Check-In Classic,VRT,Vert,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,100,70,A800,MV SOHO New York,41284.18,12951.85,47,56534.05,34211.02,11578.24,42,50519.79,70,52,18,74,45,0
MV-74451,Unisex Weekender Modern,ARG,Argent,Leather Goods,Unisex,Luggage,Weekender,MV,Maison Voss,100,70,A800,MV SOHO New York,15972.64,5548.05,18,21225.55,16938.58,5270.07,21,24763.15,69,54,15,75,71,0
MV-82135,Women Trousers Slim,NOI,Noir,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,143246.4,52388.09,271,169244.12,152366.79,52268.88,319,199220.94,334,245,89,372,249,0
MV-69446,Unisex Evening Dresses Modern,ARG,Argent,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MV,Maison Voss,100,30,A800,MV SOHO New York,33467.16,12613.89,110,40109.5,30371.76,11286.52,113,41203.4,212,146,66,186,166,0
MV-16265,Women Chain Belts Signature,CAM,Camel,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,20,A800,MV SOHO New York,192994.98,56323.69,393,245407.07,175298.83,62847.44,387,241660.4,736,601,135,707,579,0
MV-12260,Men Knee High Modern,CRM,Creme,Footwear,Men,Boots,Knee High,MVS,MV Signature,100,50,A800,MV SOHO New York,199116.46,54402.49,245,265787.64,193108.37,61751.28,265,287484.59,282,271,11,330,249,0
MV-79822,Unisex Fedoras Slim,ECR,Ecru,Accessories,Unisex,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,99266.21,34315.6,362,138541.69,72449.0,24758.79,262,100270.51,290,275,15,239,185,0
MV-13761,Women Evening Dresses Luxe,CRM,Cognac,Ready-to-Wear,Women,Dresses,Evening Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,18896.71,5839.63,72,26546.88,14004.39,5299.83,54,19910.16,176,138,38,141,93,0
MV-86556,Women Evening Dresses Classic,IVR,Ivoire,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,69174.95,19386.56,268,91087.62,71836.76,23772.9,256,87009.07,846,688,158,813,805,0
MV-96760,Women Blouses Signature,SBL,Sable,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,100,50,A800,MV SOHO New York,13412.35,4346.08,69,17654.85,13498.33,4439.21,66,16887.24,86,69,17,69,57,0
