plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-91490,Women Midi Dresses,ANT,Anthracite,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,260.29,75.39,1,339.88,273.08,85.68,1,339.88,2,1,1,1,0,0
MV-73736,Women Key Holders Relaxed,CAM,Camel,Leather Goods,Women,Small Leather Goods,Key Holders,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,4973.17,1657.25,5,7364.36,2807.34,919.84,3,4418.62,10,9,1,7,5,0
MV-12665,Women Suit Trousers Essential,CRM,Creme,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,817.49,271.83,2,1069.62,377.51,141.96,1,534.81,5,3,2,3,2,0
MV-37460,Men Jackets Heritage,ANT,Anthracite,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,4658.73,1410.14,10,6526.86,4927.15,1670.2,10,6526.86,19,14,5,19,12,0
MV-77538,Men Check-In Signature,ROG,Rouge,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,674.77,226.08,1,980.51,678.79,221.37,1,980.51,3,2,1,4,3,0
MV-37535,Men Shirts Relaxed,IVR,Ivoire,Ready-to-Wear,Men,Tops,Shirts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,6763.2,1953.33,21,9566.04,7498.09,2462.65,23,10477.09,24,20,4,27,19,0
MV-66349,Women Crossbody Bags Modern,ECR,Ecru,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5820.15,2180.06,5,7929.88,4259.37,1418.47,4,6343.9,9,5,4,8,6,0
MV-85156,Women Chain Belts Essential,ANT,Anthracite,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3349.27,1133.05,8,4374.38,2939.25,880.39,7,3827.58,26,21,5,26,19,0
MV-76249,Men Clutches Luxe,VRT,Vert,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,341.57,128.0,1,472.79,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-36143,Unisex Weekender Heritage,GRG,Greige,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,497.72,180.45,1,679.32,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-28714,Men Trousers Luxe,BEG,Beige,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,3273.62,1059.79,7,4290.86,3844.13,1130.16,8,4903.84,9,6,3,12,9,0
MV-71474,Men Loafers Relaxed,NOI,Noir,Footwear,Men,Flats,Loafers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,436.27,123.53,1,515.56,441.0,156.39,1,515.56,2,1,1,2,1,0
MV-69634,Women Day Dresses Signature,IVR,Ivoire,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2785.59,968.58,9,3979.13,2014.05,513.19,6,2652.75,34,26,8,28,19,0
MV-57943,Women Shorts Essential,CAM,Camel,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,446.31,163.28,1,580.91,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-93283,Unisex Wallets Luxe,SBL,Sable,Leather Goods,Unisex,Small Leather Goods,Wallets,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3958.06,1283.53,5,5166.7,5140.21,1676.23,6,6200.04,5,3,2,6,4,0
MV-23133,Men Trousers Essential,BLU,Bleu Marine,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,494.33,159.61,2,635.49,496.46,183.91,2,635.49,4,2,2,4,2,0
MV-54725,Women Suit Trousers Classic,NOI,Noir,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,1173.19,347.73,5,1496.94,898.77,266.34,4,1197.55,5,4,1,4,3,0
MV-25043,Men Loafers,CRM,Cognac,Footwear,Men,Flats,Loafers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,4925.09,1816.54,6,6882.47,4214.94,1255.41,5,5735.39,10,7,3,9,6,0
MV-90356,Women Loafers Signature,ANT,Anthracite,Footwear,Women,Flats,Loafers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,722.92,189.61,2,1052.67,393.27,126.6,1,526.33,1,0,1,0,0,0
MV-89963,Women Cat Eye Luxe,TRP,Taupe,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,440.1,140.78,1,547.12,466.75,128.79,1,547.12,0,0,0,0,0,0
MV-88366,Men Blazers Classic,NOI,Noir,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,612.55,174.31,1,839.06,588.86,206.35,1,839.06,1,0,1,1,0,0
MV-60432,Women Suit Sets Essential,IVR,Ivoire,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,2744.17,830.68,4,3191.33,2548.4,677.37,4,3191.33,14,10,4,13,8,0
MV-68838,Men Suit Trousers Signature,BEG,Beige,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,798.38,241.59,4,1058.3,834.96,304.49,4,1058.3,9,6,3,9,6,0
MV-69634,Women Day Dresses Signature,VRT,Vert,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3197.41,964.09,7,3880.68,2292.47,669.28,5,2771.92,20,15,5,18,11,0
MV-82135,Women Trousers Slim,NOI,Noir,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1635.39,592.17,3,2234.66,1137.61,400.21,2,1489.77,11,9,2,9,6,0
MV-60181,Women Jackets Classic,BEG,Beige,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1539.68,469.28,3,2160.6,1611.08,540.21,3,2160.6,6,5,1,6,4,0
MV-96341,Women Card Holders Signature,BEG,Beige,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,1317.57,419.67,2,1628.13,632.49,175.85,1,814.06,3,2,1,3,2,0
MV-96275,Women Coats Essential,CRM,Creme,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,335.03,110.3,1,503.78,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-68991,Unisex Pouches Heritage,SBL,Sable,Leather Goods,Unisex,Small Leather Goods,Pouches,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1833.19,479.61,2,2228.46,1888.28,654.64,2,2228.46,3,2,1,3,1,0
MV-84531,Women Check-In Classic,ROG,Rouge,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,17847.24,5362.73,20,23683.5,18440.1,4647.67,22,26051.85,71,63,8,70,67,0
MV-76039,Women Boots Relaxed,BEG,Beige,Footwear,Women,Heels,Boots,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,9187.87,3276.69,11,12528.38,8764.28,2676.92,10,11389.43,22,21,1,19,17,0
MV-31632,Women Weekender Luxe,SBL,Sable,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,1741.45,640.29,2,2350.08,882.31,302.14,1,1175.04,4,2,2,3,2,0
MV-72722,Women Midi Dresses Slim,VRT,Vert,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1714.65,436.9,4,2566.56,1787.58,560.22,4,2566.56,13,11,2,12,11,0
MV-76132,Unisex Leather Belts Slim,ARG,Argent,Leather Goods,Unisex,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,6168.28,2040.15,10,8767.69,5792.77,1685.74,10,8767.69,28,27,1,35,25,0
MV-17816,Women Trousers Slim,ARG,Argent,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,1117.7,323.78,3,1427.82,1084.29,307.5,3,1427.82,4,2,2,4,2,0
MV-38760,Unisex Rings Heritage,NOI,Noir,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,408.69,117.17,1,584.5,0.0,0.0,0,0.0,3,1,2,2,1,0
MV-59009,Women Earrings Slim,IVR,Ivoire,Accessories,Women,Jewelry,Earrings,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,418.14,146.09,1,562.07,417.61,156.71,1,562.07,2,1,1,2,1,0
MV-59009,Women Earrings Slim,BEG,Beige,Accessories,Women,Jewelry,Earrings,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1366.43,449.06,3,1775.65,1365.14,363.66,3,1775.65,11,9,2,11,9,0
MV-12128,Women Cat Eye Signature,CAM,Camel,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,10544.13,3935.33,19,14378.76,11116.08,4210.99,20,15135.53,12,8,4,14,9,0
MV-38047,Women Round Frames Relaxed,BEG,Beige,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,3817.78,1375.52,6,4562.73,3966.86,1262.01,6,4562.73,23,21,2,27,17,0
MV-16895,Women Leather Belts Slim,TRP,Taupe,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,964.09,261.05,1,1331.49,975.3,243.96,1,1331.49,3,2,1,4,3,0
MV-78937,Men Carry-On Luxe,CAM,Camel,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,589.6,195.67,1,861.36,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-52176,Women Check-In Relaxed,SBL,Sable,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,7489.99,1959.49,8,9624.02,9197.6,2918.84,10,12030.02,4,3,1,5,4,0
MV-17592,Men Coats Relaxed,CRM,Cognac,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,5018.41,1478.74,10,7476.14,6291.69,1693.92,11,8223.75,7,5,2,7,5,0
MV-65296,Women Ankle Boots Slim,IVR,Ivoire,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,2884.06,1089.67,5,3424.65,2842.4,1023.75,5,3424.65,11,8,3,13,9,0
MV-49251,Men Slides Classic,IVR,Ivoire,Footwear,Men,Flats,Slides,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,2100.25,571.81,5,2799.12,1986.74,720.7,5,2799.12,5,4,1,6,5,0
MV-40595,Women Day Dresses Heritage,NVY,Navy,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,565.6,194.23,1,743.93,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-29080,Men Jackets Relaxed,NVY,Navy,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,2686.76,895.88,9,3257.97,3460.58,1139.3,11,3981.96,13,9,4,18,12,0
MV-49472,Men Square Frames Modern,GRG,Greige,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,2493.07,866.92,8,3477.25,2663.8,884.84,8,3477.25,6,4,2,7,5,0
MV-98501,Women Blouses Relaxed,NVY,Navy,Ready-to-Wear,Women,Tops,Blouses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,214.53,75.09,1,274.72,203.87,53.5,1,274.72,2,1,1,2,1,0
MV-52487,Men Mini Bags Luxe,CRM,Cognac,Leather Goods,Men,Handbags,Mini Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5014.16,1323.68,6,5951.42,3409.89,1219.7,4,3967.61,18,13,5,15,10,0
MV-47196,Women Wallets,BRG,Bordeaux,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,889.12,282.63,1,1222.27,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-17331,Women Key Holders Relaxed,NOI,Noir,Leather Goods,Women,Small Leather Goods,Key Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,478.32,131.22,1,604.02,445.79,124.75,1,604.02,0,0,0,0,0,0
MV-80807,Men Ballet Flats Heritage,RSE,Rose Poudre,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,331.48,88.52,1,416.45,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-25396,Women Clutches Slim,ANT,Anthracite,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,945.71,239.17,1,1280.13,840.74,221.19,1,1280.13,3,2,1,3,1,0
MV-82199,Men Shorts Classic,NOI,Noir,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,887.1,267.84,2,1105.6,963.13,255.59,2,1105.6,3,1,2,2,1,0
MV-17331,Women Key Holders Relaxed,TRP,Taupe,Leather Goods,Women,Small Leather Goods,Key Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1958.77,512.69,2,2668.56,1924.68,577.57,2,2668.56,4,3,1,5,4,0
MV-68991,Unisex Pouches Heritage,TRP,Taupe,Leather Goods,Unisex,Small Leather Goods,Pouches,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,2464.46,932.45,3,3196.57,2508.99,815.23,3,3196.57,9,5,4,9,6,0
MV-25396,Women Clutches Slim,CHP,Champagne,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1047.79,288.12,3,1379.05,1153.99,313.88,3,1379.05,2,1,1,1,0,0
MV-76132,Unisex Leather Belts Slim,GRG,Greige,Leather Goods,Unisex,Belts,Leather Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,661.56,220.45,1,863.52,630.94,169.8,1,863.52,2,1,1,2,1,0
MV-86484,Men Blazers Essential,RSE,Rose Poudre,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,206.84,71.82,1,277.01,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-93746,Women Blazers Essential,RSE,Rose Poudre,Ready-to-Wear,Women,Suits,Blazers,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,1002.75,319.66,5,1282.2,564.47,189.86,3,769.32,18,13,5,13,8,0
MV-80143,Men Knitwear Classic,ROG,Rouge,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,861.34,287.28,2,1070.15,465.16,117.29,1,535.08,1,0,1,0,0,0
MV-30644,Men Chain Belts Slim,SBL,Sable,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,556.88,139.75,1,728.32,529.31,145.9,1,728.32,3,2,1,3,2,0
MV-79329,Men Suit Trousers Classic,NVY,Navy,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,7197.16,1909.13,11,10263.33,8443.14,2700.11,13,12129.39,40,27,13,46,43,0
MV-57943,Women Shorts Essential,CHP,Champagne,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3506.7,1180.51,7,4804.01,3865.48,1203.48,8,5490.29,18,15,3,23,18,0
MV-70931,Men Chain Belts Essential,NOI,Noir,Leather Goods,Men,Belts,Chain Belts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,10055.7,3651.1,10,12210.77,8274.96,3062.27,8,9768.61,26,19,7,18,12,0
MV-27139,Men Jackets Signature,ROG,Rouge,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1255.79,454.23,3,1705.44,880.15,230.76,2,1136.96,10,6,4,9,8,0
MV-14852,Men Loafers Slim,CAM,Camel,Footwear,Men,Flats,Loafers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,460.15,156.84,1,603.11,441.94,113.0,1,603.11,2,1,1,1,0,0
MV-96200,Women Suit Sets,VRT,Vert,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,1231.41,449.51,6,1511.55,1302.39,399.46,6,1511.55,23,16,7,22,19,0
MV-22097,Men Leather Belts Essential,VRT,Vert,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,991.13,265.1,1,1380.1,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-27486,Women Mules Classic,CAM,Camel,Footwear,Women,Heels,Mules,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1885.38,654.52,3,2603.11,1302.27,418.66,2,1735.41,3,2,1,1,0,0
MV-46655,Women Cat Eye Heritage,BLU,Bleu Marine,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,405.69,153.13,1,489.88,0.0,0.0,0,0.0,3,2,1,1,0,0
MV-54589,Women Carry-On Slim,CRM,Creme,Leather Goods,Women,Luggage,Carry-On,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3021.51,963.56,9,4136.31,2211.53,559.79,7,3217.13,31,27,4,28,18,0
MV-92203,Men Clutches,BEG,Beige,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,391.26,123.73,1,475.25,358.33,90.71,1,475.25,3,2,1,3,2,0
MV-27892,Men Suit Trousers Modern,CRM,Creme,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,6151.61,2283.16,12,8386.79,4832.65,1476.06,9,6290.09,26,19,7,20,19,0
MV-28191,Women Chelsea Boots Luxe,CRM,Cognac,Footwear,Women,Boots,Chelsea Boots,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,7604.14,2665.71,11,10731.34,5334.4,1578.28,8,7804.61,10,6,4,6,4,0
MV-20993,Men Wool Scarves Slim,NVY,Navy,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,516.47,171.81,3,707.47,337.25,95.07,2,471.64,9,8,1,6,5,0
MV-20336,Men Blazers Heritage,VRT,Vert,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,4126.2,1186.45,7,5671.01,3030.16,1068.88,5,4050.72,16,10,6,12,8,0
MV-73532,Women Midi Dresses Modern,BRG,Bordeaux,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3335.4,884.17,5,4462.26,2724.11,726.44,4,3569.81,3,2,1,2,1,0
MV-45986,Women Chain Belts Classic,NOI,Noir,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,7619.78,2489.23,8,10931.28,7199.24,2281.29,7,9564.87,17,10,7,16,14,0
MV-69048,Women Tops Luxe,TRP,Taupe,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,961.39,253.01,3,1381.99,573.44,156.31,2,921.33,11,8,3,7,5,0
MV-62044,Women Low Top Classic,CRM,Creme,Footwear,Women,Sneakers,Low Top,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,4706.3,1398.31,8,5627.85,3831.14,1036.54,6,4220.89,22,21,1,22,17,0
MV-30644,Men Chain Belts Slim,GRG,Greige,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,1417.86,510.34,3,1759.83,1406.25,402.4,3,1759.83,7,4,3,10,9,0
MV-27486,Women Mules Classic,GRG,Greige,Footwear,Women,Heels,Mules,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,12421.24,3740.59,15,14791.18,14520.84,4285.02,18,17749.42,19,18,1,27,26,0
MV-59834,Women Skirts,GRG,Greige,Ready-to-Wear,Women,Bottoms,Skirts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,1766.14,623.64,3,2078.46,1034.7,260.25,2,1385.64,3,2,1,2,1,0
MV-23238,Women Knitwear Essential,ARG,Argent,Ready-to-Wear,Women,Tops,Knitwear,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1536.12,395.3,3,2156.35,1438.05,540.49,3,2156.35,6,5,1,6,4,0
MV-65296,Women Ankle Boots Slim,NOI,Noir,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5032.45,1834.7,8,6225.06,4005.9,1364.5,6,4668.8,17,12,5,10,8,0
MV-76263,Women High Top Essential,NOI,Noir,Footwear,Women,Sneakers,High Top,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3078.17,1067.04,9,4078.94,2057.62,556.48,6,2719.29,13,10,3,9,5,0
MV-41358,Men Chelsea Boots Heritage,RSE,Rose Poudre,Footwear,Men,Boots,Chelsea Boots,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1776.86,659.79,4,2590.48,948.58,274.15,2,1295.24,14,13,1,10,6,0
MV-65851,Women Midi Dresses Slim,ROG,Rouge,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,520.07,130.5,1,706.67,0.0,0.0,0,0.0,1,0,1,1,0,0
MV-29597,Women Leather Belts,RSE,Rose Poudre,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3306.08,1006.27,3,3888.26,3145.94,969.3,3,3888.26,4,2,2,4,3,0
MV-64524,Women Check-In Modern,NOI,Noir,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,8029.61,2072.85,19,9651.42,7482.68,2500.87,19,9651.42,27,25,2,22,13,0
MV-25043,Men Loafers,TRP,Taupe,Footwear,Men,Flats,Loafers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,4645.72,1733.95,7,6846.93,5251.83,1780.54,7,6846.93,10,8,2,12,11,0
MV-66881,Men Trousers Modern,ECR,Ecru,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,2720.7,754.84,9,3340.85,2215.1,683.98,8,2969.64,14,11,3,15,14,0
MV-43586,Women Jeans Signature,TAN,Tan,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,208.15,62.71,1,263.26,0.0,0.0,0,0.0,2,1,1,2,1,0
MV-58566,Men Leather Belts Relaxed,CRM,Cognac,Leather Goods,Men,Belts,Leather Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1308.17,392.19,3,1619.71,1175.52,368.05,3,1619.71,4,3,1,4,3,0
MV-67104,Men Sandals Essential,CAM,Camel,Footwear,Men,Heels,Sandals,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1958.92,597.58,5,2663.47,1251.18,462.39,3,1598.08,5,4,1,4,3,0
MV-14877,Women Necklaces Heritage,ROG,Rouge,Accessories,Women,Jewelry,Necklaces,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1912.66,696.02,9,2703.76,1621.88,510.97,7,2102.92,20,13,7,19,15,0
MV-99381,Women Fedoras Signature,NVY,Navy,Accessories,Women,Hats,Fedoras,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,567.52,150.76,1,684.92,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-90356,Women Loafers Signature,BRG,Bordeaux,Footwear,Women,Flats,Loafers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,8197.17,3050.61,10,11066.54,8109.47,2780.04,11,12173.19,13,11,2,16,10,0
MV-74038,Women Pouches,VRT,Vert,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,4199.01,1318.7,4,5953.93,4006.24,1512.02,4,5953.93,8,6,2,10,6,0
MV-66349,Women Crossbody Bags Modern,RSE,Rose Poudre,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,539.82,185.61,1,779.25,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-69829,Men Ballet Flats Slim,IVR,Ivoire,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,614.04,160.62,2,779.95,350.07,101.29,1,389.98,2,1,1,1,0,0
MV-25974,Women Chain Belts,SBL,Sable,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,377.46,131.62,1,466.54,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-51116,Unisex Tops Essential,BEG,Beige,Ready-to-Wear,Unisex,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,2727.99,991.7,4,3369.84,2577.23,716.31,4,3369.84,13,10,3,12,7,0
MV-66531,Unisex Key Holders Modern,ANT,Anthracite,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,990.81,345.77,1,1455.99,973.65,333.45,1,1455.99,2,1,1,2,1,0
MV-31581,Men Key Holders Slim,CAM,Camel,Leather Goods,Men,Small Leather Goods,Key Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,880.27,232.75,1,1062.3,0.0,0.0,0,0.0,3,2,1,3,2,0
MV-94323,Women Round Frames Classic,NOI,Noir,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,3890.47,1119.88,9,4904.02,2469.51,751.36,6,3269.34,13,12,1,9,8,0
MV-40595,Women Day Dresses Heritage,CHP,Champagne,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,252.76,74.62,1,351.26,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-44664,Women Shoulder Bags Modern,CAM,Camel,Leather Goods,Women,Handbags,Shoulder Bags,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,823.42,226.61,1,1107.31,910.38,256.73,1,1107.31,2,1,1,2,1,0
MV-80143,Men Knitwear Classic,TAN,Tan,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,1882.15,685.45,3,2200.87,1835.34,462.53,3,2200.87,7,6,1,8,4,0
